t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase_tag,regime_id
0.44533,-1.04180,0.00007,-3.38543,2.30320,-0.00199,-11.06408,-0.000119,-0.087359,-3.140476,0.000267,-0.273070,0.000049,-0.26213,-0.00002,-8.31779,0.000086,0.090725,0.000022,0.372213,settle,P0
0.45602,-1.04180,0.00007,-3.38543,2.30320,-0.00199,-11.06408,-0.000119,-0.087359,-3.140476,0.000267,-0.273070,0.000049,-0.26213,-0.00002,-8.31779,0.000086,0.090725,0.000022,0.372213,settle,P0
0.46635,-1.04180,0.00007,-3.38543,2.30320,-0.00199,-11.06408,-0.000119,-0.087359,-3.140476,0.000267,-0.273070,0.000049,-0.26213,-0.00002,-8.31779,0.000086,0.090725,0.000022,0.372213,settle,P0
0.47736,-1.04180,0.00007,-3.38543,2.30320,-0.00199,-11.06408,-0.000119,-0.087359,-3.140476,0.000267,-0.273070,0.000049,52.31818,0.11195,523.53833,0.000086,0.090725,0.000022,0.372213,settle,P0
0.48807,-1.06516,0.00007,-3.46281,2.34454,-0.00202,-10.92560,-0.000117,-0.085410,-3.140476,0.000225,-0.228825,0.000048,52.31818,0.11195,523.53833,0.000087,0.086515,0.000022,0.371353,settle,P0
0.49842,-1.23703,0.00007,-4.02472,2.48977,-0.00216,-10.77765,-0.000105,-0.073040,-3.140475,0.000222,-0.229012,0.000046,30.01485,0.07183,326.92145,0.000077,0.075895,0.000020,0.322299,settle,P0
0.50900,-1.23703,0.00007,-4.02472,2.48977,-0.00216,-10.77765,-0.000105,-0.073040,-3.140475,0.000222,-0.229012,0.000046,-0.31658,-0.00003,-5.70621,0.000077,0.075895,0.000020,0.322299,settle,P0
0.51930,-1.25973,0.00007,-4.09790,2.50955,-0.00218,-10.74441,-0.000103,-0.071460,-3.140474,0.000224,-0.227529,0.000046,-0.31658,-0.00003,-5.70621,0.000076,0.074452,0.000019,0.316613,settle,P0
0.52965,-1.25973,0.00007,-4.09790,2.50955,-0.00218,-10.74441,-0.000103,-0.071460,-3.140474,0.000224,-0.227529,0.000046,-0.31658,-0.00003,-5.70621,0.000076,0.074452,0.000019,0.316613,settle,P0
0.54019,-1.28336,0.00007,-4.17383,2.53748,-0.00220,-10.56846,-0.000102,-0.069832,-3.140474,0.000201,-0.192003,0.000044,27.62760,0.08073,624.23706,0.000075,0.071017,0.000019,0.317786,settle,P0
0.55082,-1.28336,0.00007,-4.17383,2.53748,-0.00220,-10.56846,-0.000102,-0.069832,-3.140474,0.000201,-0.192003,0.000044,27.62760,0.08073,624.23706,0.000075,0.071017,0.000019,0.317786,settle,P0
0.56130,-1.28336,0.00007,-4.17383,2.53994,-0.00220,-10.51330,-0.000102,-0.069832,-3.140474,0.000195,-0.186355,0.000043,14.85972,0.05148,407.11368,0.000076,0.070693,0.000019,0.320544,settle,P0
0.57184,-1.45547,0.00007,-4.71655,2.65124,-0.00232,-10.31634,-0.000091,-0.059791,-3.140473,0.000191,-0.179480,0.000041,-0.30017,0.00016,-1.62219,0.000067,0.061670,0.000018,0.275948,settle,P0
0.58251,-1.47812,0.00007,-4.78665,2.66563,-0.00233,-10.26785,-0.000090,-0.058547,-3.140473,0.000192,-0.179128,0.000041,-0.35438,-0.00002,-3.43316,0.000066,0.060581,0.000018,0.271343,settle,P0
0.59310,-1.47812,0.00007,-4.78665,2.66563,-0.00233,-10.26785,-0.000090,-0.058547,-3.140473,0.000192,-0.179128,0.000041,-0.35438,-0.00002,-3.43316,0.000066,0.060581,0.000018,0.271343,settle,P0
0.60403,-1.47812,0.00007,-4.78665,2.66563,-0.00233,-10.26785,-0.000090,-0.058547,-3.140473,0.000192,-0.179128,0.000041,-0.35438,-0.00002,-3.43316,0.000066,0.060581,0.000018,0.271343,settle,P0
0.61465,-1.50117,0.00007,-4.85770,2.68570,-0.00235,-9.97971,-0.000088,-0.057281,-3.140473,0.000169,-0.152834,0.000039,21.13217,0.09873,1024.76428,0.000066,0.057986,0.000018,0.278625,settle,P0
0.62546,-1.50117,0.00007,-4.85770,2.68570,-0.00235,-9.97971,-0.000088,-0.057281,-3.140473,0.000169,-0.152834,0.000039,21.13217,0.09873,1024.76428,0.000066,0.057986,0.000018,0.278625,settle,P0
0.63624,-1.67219,0.00007,-5.37314,2.76962,-0.00244,-9.76140,-0.000080,-0.049115,-3.140471,0.000165,-0.145759,0.000038,-0.35945,0.00015,-0.52727,0.000059,0.050563,0.000015,0.237881,settle,P0
0.64696,-1.69473,0.00007,-5.43955,2.78009,-0.00245,-9.70774,-0.000078,-0.048106,-3.140471,0.000165,-0.145301,0.000038,-0.38689,-0.00004,-2.82831,0.000058,0.049669,0.000014,0.233910,settle,P0
0.65720,-1.69473,0.00007,-5.43955,2.78009,-0.00245,-9.70774,-0.000078,-0.048106,-3.140471,0.000165,-0.145301,0.000038,-0.38689,-0.00004,-2.82831,0.000058,0.049669,0.000014,0.233910,settle,P0
0.66785,-1.69473,0.00007,-5.43955,2.78009,-0.00245,-9.70774,-0.000078,-0.048106,-3.140471,0.000165,-0.145301,0.000038,-0.38689,-0.00004,-2.82831,0.000058,0.049669,0.000014,0.233910,settle,P0
0.67847,-1.71809,0.00007,-5.50813,2.79273,-0.00246,-9.39127,-0.000077,-0.047059,-3.140471,0.000147,-0.125699,0.000033,6.41001,0.08265,1053.81372,0.000058,0.047646,0.000015,0.242863,settle,P0
0.68935,-1.83562,0.00007,-5.84676,2.83747,-0.00251,-9.23505,-0.000072,-0.042311,-3.140470,0.000142,-0.120796,0.000031,0.19420,0.03762,481.95935,0.000053,0.043284,0.000014,0.216754,settle,P0
0.70030,-1.83562,0.00007,-5.84676,2.83747,-0.00251,-9.23505,-0.000072,-0.042311,-3.140470,0.000142,-0.120796,0.000031,-0.40695,0.00013,0.28415,0.000053,0.043284,0.000014,0.216754,settle,P0
0.71090,-1.91102,0.00007,-6.05833,2.86290,-0.00253,-9.09554,-0.000068,-0.039526,-3.140470,0.000140,-0.116541,0.000030,-0.40760,-0.00002,-1.13706,0.000051,0.040647,0.000013,0.202543,settle,P0
0.72146,-1.91102,0.00007,-6.05833,2.86290,-0.00253,-9.09554,-0.000068,-0.039526,-3.140470,0.000140,-0.116541,0.000030,-0.40760,-0.00002,-1.13706,0.000051,0.040647,0.000013,0.202543,settle,P0
0.73180,-1.91102,0.00007,-6.05833,2.86290,-0.00253,-9.09554,-0.000068,-0.039526,-3.140470,0.000140,-0.116541,0.000030,-0.40760,-0.00002,-1.13706,0.000051,0.040647,0.000013,0.202543,settle,P0
0.74232,-1.91102,0.00007,-6.05833,2.86290,-0.00253,-9.09554,-0.000068,-0.039526,-3.140470,0.000140,-0.116541,0.000030,-0.40760,-0.00002,-1.13706,0.000051,0.040647,0.000013,0.202543,settle,P0
0.75297,-1.93402,0.00007,-6.12208,2.86905,-0.00254,-8.73735,-0.000067,-0.038713,-3.140470,0.000126,-0.101410,0.000028,-3.45792,0.05239,806.94312,0.000051,0.039082,0.000013,0.214069,settle,P0
0.76332,-2.04941,0.00007,-6.43480,2.90055,-0.00257,-8.57593,-0.000063,-0.034967,-3.140469,0.000124,-0.100022,0.000028,-0.44150,0.00011,1.30739,0.000047,0.035783,0.000011,0.190831,settle,P0
0.77434,-2.12391,0.00007,-6.63066,2.91898,-0.00259,-8.43273,-0.000060,-0.032635,-3.140469,0.000124,-0.099934,0.000028,-0.41679,-0.00005,-1.82186,0.000044,0.033773,0.000011,0.178384,settle,P0
0.78483,-2.12391,0.00007,-6.63066,2.91898,-0.00259,-8.43273,-0.000060,-0.032635,-3.140469,0.000124,-0.099934,0.000028,-0.41679,-0.00005,-1.82186,0.000044,0.033773,0.000011,0.178384,settle,P0
0.79549,-2.12391,0.00007,-6.63066,2.91898,-0.00259,-8.43273,-0.000060,-0.032635,-3.140469,0.000124,-0.099934,0.000028,-0.41679,-0.00005,-1.82186,0.000044,0.033773,0.000011,0.178384,settle,P0
0.80605,-2.12391,0.00007,-6.63066,2.91898,-0.00259,-8.43273,-0.000060,-0.032635,-3.140469,0.000124,-0.099934,0.000028,-0.41679,-0.00005,-1.82186,0.000044,0.033773,0.000011,0.178384,settle,P0
0.81697,-2.14762,0.00007,-6.69209,2.92087,-0.00259,-8.08321,-0.000059,-0.031908,-3.140468,0.000111,-0.085803,0.000025,-13.70502,0.06384,1088.48145,0.000044,0.032339,0.000011,0.189710,settle,P0
0.82761,-2.31473,0.00007,-7.11176,2.95378,-0.00263,-7.85657,-0.000053,-0.027348,-3.140467,0.000108,-0.081805,0.000024,-8.56386,0.02834,476.65131,0.000039,0.028191,0.000009,0.159040,settle,P0
0.83819,-2.31473,0.00007,-7.11176,2.95378,-0.00263,-7.85657,-0.000053,-0.027348,-3.140467,0.000108,-0.081805,0.000024,-0.42925,-0.00002,-2.03617,0.000039,0.028191,0.000009,0.159040,settle,P0
0.84884,-2.33672,0.00007,-7.16536,2.95701,-0.00263,-7.79876,-0.000052,-0.026783,-3.140467,0.000109,-0.081398,0.000024,-0.42925,-0.00002,-2.03617,0.000039,0.027682,0.000009,0.156567,settle,P0
0.85964,-2.33672,0.00007,-7.16536,2.95701,-0.00263,-7.79876,-0.000052,-0.026783,-3.140467,0.000109,-0.081398,0.000024,-0.42925,-0.00002,-2.03617,0.000039,0.027682,0.000009,0.156567,settle,P0
0.87046,-2.33672,0.00007,-7.16536,2.95701,-0.00263,-7.79876,-0.000052,-0.026783,-3.140467,0.000109,-0.081398,0.000024,-0.42925,-0.00002,-2.03617,0.000039,0.027682,0.000009,0.156567,settle,P0
0.88074,-2.35930,0.00007,-7.22003,2.95486,-0.00262,-7.45250,-0.000052,-0.026217,-3.140467,0.000097,-0.070557,0.000019,-16.01789,0.04254,836.41541,0.000039,0.026574,0.000009,0.168408,settle,P0
0.89155,-2.35930,0.00007,-7.22003,2.95486,-0.00262,-7.45250,-0.000052,-0.026217,-3.140467,0.000097,-0.070557,0.000019,-16.01789,0.04254,836.41541,0.000039,0.026574,0.000009,0.168408,settle,P0
0.90234,-2.52613,0.00007,-7.61028,2.97762,-0.00265,-7.21928,-0.000046,-0.022442,-3.140466,0.000095,-0.067908,0.000017,-0.44092,-0.00001,-1.59728,0.000034,0.023178,0.000008,0.141020,settle,P0
0.91289,-2.54793,0.00007,-7.65954,2.97943,-0.00265,-7.16031,-0.000046,-0.021973,-3.140466,0.000095,-0.067598,0.000017,-0.44092,-0.00001,-1.59728,0.000034,0.022757,0.000008,0.139040,settle,P0
0.92393,-2.54793,0.00007,-7.65954,2.97943,-0.00265,-7.16031,-0.000046,-0.021973,-3.140466,0.000095,-0.067598,0.000017,-0.44092,-0.00001,-1.59728,0.000034,0.022757,0.000008,0.139040,settle,P0
0.93454,-2.54793,0.00007,-7.65954,2.97943,-0.00265,-7.16031,-0.000046,-0.021973,-3.140466,0.000095,-0.067598,0.000017,-0.44092,-0.00001,-1.59728,0.000034,0.022757,0.000008,0.139040,settle,P0
0.94522,-2.54793,0.00007,-7.65954,2.97943,-0.00265,-7.16031,-0.000046,-0.021973,-3.140466,0.000095,-0.067598,0.000017,-20.55465,0.03746,829.32709,0.000034,0.022757,0.000008,0.139040,settle,P0
0.95547,-2.56969,0.00007,-7.70841,2.97443,-0.00263,-6.83467,-0.000045,-0.021504,-3.140466,0.000087,-0.060066,0.000017,-20.55465,0.03746,829.32709,0.000034,0.021923,0.000008,0.150432,settle,P0
0.96580,-2.73277,0.00007,-8.06166,2.98978,-0.00265,-6.59850,-0.000041,-0.018336,-3.140465,0.000083,-0.057323,0.000016,-11.87406,0.01806,427.92947,0.000030,0.019043,0.000006,0.126899,settle,P0
0.97678,-2.73277,0.00007,-8.06166,2.98978,-0.00265,-6.59850,-0.000041,-0.018336,-3.140465,0.000083,-0.057323,0.000016,-0.43369,-0.00002,-1.28957,0.000030,0.019043,0.000006,0.126899,settle,P0
0.98745,-2.75434,0.00007,-8.10666,2.99051,-0.00265,-6.53512,-0.000040,-0.017941,-3.140465,0.000083,-0.056906,0.000016,-0.43369,-0.00002,-1.28957,0.000030,0.018679,0.000006,0.125567,settle,P0
0.99765,-2.75434,0.00007,-8.10666,2.99051,-0.00265,-6.53512,-0.000040,-0.017941,-3.140465,0.000083,-0.056906,0.000016,-0.43369,-0.00002,-1.28957,0.000030,0.018679,0.000006,0.125567,settle,P0
1.00847,-2.77691,0.00007,-8.15332,2.98329,-0.00263,-6.20286,-0.000039,-0.017529,-3.140465,0.000076,-0.050135,0.000014,-0.43369,-0.00002,-1.28957,0.000029,0.017938,0.000006,0.137511,settle,P0
1.01883,-2.77691,0.00007,-8.15332,2.98329,-0.00263,-6.20286,-0.000039,-0.017529,-3.140465,0.000076,-0.050135,0.000014,-21.83031,0.02955,741.01642,0.000029,0.017938,0.000006,0.137511,settle,P0
1.02930,-2.77691,0.00007,-8.15332,2.98329,-0.00263,-6.20286,-0.000039,-0.017529,-3.140465,0.000076,-0.050135,0.000014,-0.40357,-0.00005,-2.50627,0.000029,0.017938,0.000006,0.137511,settle,P0
1.03964,-2.93961,0.00007,-8.47652,2.99253,-0.00264,-5.97807,-0.000035,-0.014873,-3.140464,0.000074,-0.047134,0.000013,-0.43477,-0.00002,-1.87918,0.000026,0.015483,0.000005,0.116419,settle,P0
1.05027,-2.96098,0.00007,-8.51732,2.99235,-0.00264,-5.91964,-0.000035,-0.014548,-3.140464,0.000073,-0.046700,0.000013,-0.43477,-0.00002,-1.87918,0.000026,0.015179,0.000005,0.115259,settle,P0
1.06087,-2.96098,0.00007,-8.51732,2.99235,-0.00264,-5.91964,-0.000035,-0.014548,-3.140464,0.000073,-0.046700,0.000013,-0.43477,-0.00002,-1.87918,0.000026,0.015179,0.000005,0.115259,settle,P0
1.07141,-2.96098,0.00007,-8.51732,2.99235,-0.00264,-5.91964,-0.000035,-0.014548,-3.140464,0.000073,-0.046700,0.000013,-0.43477,-0.00002,-1.87918,0.000026,0.015179,0.000005,0.115259,settle,P0
1.08212,-2.98297,0.00007,-8.55894,2.98322,-0.00262,-5.59992,-0.000034,-0.014216,-3.140464,0.000067,-0.041359,0.000012,-28.96728,0.03070,862.24048,0.000026,0.014587,0.000005,0.127082,settle,P0
1.09244,-3.09348,0.00007,-8.76161,2.98685,-0.00262,-5.45540,-0.000032,-0.012678,-3.140464,0.000065,-0.039552,0.000011,-20.52886,0.01919,547.97583,0.000024,0.013162,0.000005,0.114036,settle,P0
1.10278,-3.16492,0.00005,-8.88694,2.98682,-0.00262,-5.32643,-0.000030,-0.011765,-3.140463,0.000064,-0.038561,0.000011,-0.51437,0.00006,0.37450,0.000022,0.012320,0.000004,0.107948,settle,P0
1.11370,-3.16492,0.00005,-8.88694,2.98682,-0.00262,-5.32643,-0.000030,-0.011765,-3.140463,0.000064,-0.038561,0.000011,-0.42911,-0.00002,-2.04193,0.000022,0.012320,0.000004,0.107948,settle,P0
1.12441,-3.16492,0.00005,-8.88694,2.98682,-0.00262,-5.32643,-0.000030,-0.011765,-3.140463,0.000064,-0.038561,0.000011,-0.42911,-0.00002,-2.04193,0.000022,0.012320,0.000004,0.107948,settle,P0
1.13510,-3.16492,0.00005,-8.88694,2.98682,-0.00262,-5.32643,-0.000030,-0.011765,-3.140463,0.000064,-0.038561,0.000011,-0.42911,-0.00002,-2.04193,0.000022,0.012320,0.000004,0.107948,settle,P0
1.14556,-3.18703,0.00005,-8.92489,2.97624,-0.00260,-5.00327,-0.000030,-0.011490,-3.140463,0.000058,-0.033729,0.000009,-29.48225,0.02516,798.91449,0.000022,0.011808,0.000004,0.120310,settle,P0
1.15614,-3.18703,0.00005,-8.92489,2.97624,-0.00260,-5.00327,-0.000030,-0.011490,-3.140463,0.000058,-0.033729,0.000009,-13.86108,0.01046,333.17404,0.000022,0.011808,0.000004,0.120310,settle,P0
1.16667,-3.29672,0.00003,-9.10674,2.97720,-0.00260,-4.86296,-0.000028,-0.010237,-3.140463,0.000057,-0.032506,0.000008,-0.51932,0.00006,0.14338,0.000021,0.010660,0.000004,0.109137,settle,P0
1.17783,-3.36758,0.00001,-9.21855,2.97555,-0.00259,-4.73844,-0.000026,-0.009484,-3.140463,0.000057,-0.031810,0.000008,-0.42954,-0.00001,-2.19007,0.000019,0.009974,0.000004,0.104180,settle,P0
1.18847,-3.36758,0.00001,-9.21855,2.97555,-0.00259,-4.73844,-0.000026,-0.009484,-3.140463,0.000057,-0.031810,0.000008,-0.42954,-0.00001,-2.19007,0.000019,0.009974,0.000004,0.104180,settle,P0
1.19907,-3.36758,0.00001,-9.21855,2.97555,-0.00259,-4.73844,-0.000026,-0.009484,-3.140463,0.000057,-0.031810,0.000008,-0.42954,-0.00001,-2.19007,0.000019,0.009974,0.000004,0.104180,settle,P0
1.20946,-3.36758,0.00001,-9.21855,2.97555,-0.00259,-4.73844,-0.000026,-0.009484,-3.140463,0.000057,-0.031810,0.000008,-0.42954,-0.00001,-2.19007,0.000019,0.009974,0.000004,0.104180,settle,P0
1.21982,-3.38918,0.00000,-9.25190,2.96393,-0.00257,-4.43713,-0.000026,-0.009257,-3.140463,0.000052,-0.028239,0.000008,-28.88958,0.02026,702.61865,0.000019,0.009574,0.000004,0.115910,settle,P0
1.23075,-3.54699,-0.00007,-9.48301,2.96201,-0.00256,-4.22819,-0.000023,-0.007762,-3.140462,0.000050,-0.026842,0.000008,-0.50925,0.00004,0.51335,0.000017,0.008209,0.000003,0.103243,settle,P0
1.24097,-3.54699,-0.00007,-9.48301,2.96201,-0.00256,-4.22819,-0.000023,-0.007762,-3.140462,0.000050,-0.026842,0.000008,-0.41090,-0.00002,-2.24822,0.000017,0.008209,0.000003,0.103243,settle,P0
