t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase_tag,regime_id
0.00000,-0.00047,0.00006,0.02055,0.00000,0.00000,0.00000,-0.000268,-0.310677,-3.140504,0.000000,0.000000,-0.000000,-2.99895,-0.00250,-9.34036,0.000230,0.267008,0.000000,0.278324,settle,P0
0.01092,-0.00047,0.00006,0.02055,0.00000,0.00000,0.00000,-0.000268,-0.310677,-3.140504,0.000000,0.000000,-0.000000,-2.99895,-0.00250,-9.34036,0.000230,0.267008,0.000000,0.278324,settle,P0
0.02182,-0.00047,0.00006,0.02055,0.00000,0.00000,0.00000,-0.000268,-0.310677,-3.140504,0.000000,0.000000,-0.000000,-2.99895,-0.00250,-9.34036,0.000230,0.267008,0.000000,0.278324,settle,P0
0.03266,-0.00047,0.00006,0.02055,0.00000,0.00000,0.00000,-0.000268,-0.310677,-3.140504,0.000000,0.000000,-0.000000,-2.99895,-0.00250,-9.34036,0.000230,0.267008,0.000000,0.278324,settle,P0
0.04329,-0.00047,0.00007,0.02059,0.00846,-0.00010,-0.00133,-0.000350,-0.310674,-3.140432,0.000654,-0.016296,0.000941,95.87714,-0.24970,-39.35691,0.000263,0.267938,-0.000232,0.278257,settle,P0
0.05380,-0.00047,0.00007,0.02059,0.00846,-0.00010,-0.00133,-0.000350,-0.310674,-3.140432,0.000654,-0.016296,0.000941,95.87714,-0.24970,-39.35691,0.000263,0.267938,-0.000232,0.278257,settle,P0
0.06434,-0.00047,0.00007,0.02059,0.00846,-0.00010,-0.00133,-0.000350,-0.310674,-3.140432,0.000654,-0.016296,0.000941,40.74417,0.59864,-79.08641,0.000263,0.267938,-0.000232,0.278257,settle,P0
0.07518,-0.00125,0.00006,0.02027,0.03284,0.00011,-0.03591,-0.000367,-0.304650,-3.140339,-0.002228,-0.423191,0.000345,-1.52608,0.01482,-11.57793,0.000446,0.286074,-0.000323,0.275996,settle,P0
0.08559,-0.00164,0.00006,0.02004,0.04280,0.00023,-0.04807,-0.000370,-0.300813,-3.140324,-0.001765,-0.564027,0.000241,-1.56102,0.01655,-11.05230,0.000422,0.290846,-0.000338,0.275056,settle,P0
0.09657,-0.00164,0.00006,0.02004,0.04280,0.00023,-0.04807,-0.000370,-0.300813,-3.140324,-0.001765,-0.564027,0.000241,-1.56102,0.01655,-11.05230,0.000422,0.290846,-0.000338,0.275056,settle,P0
0.10732,-0.00164,0.00006,0.02004,0.04280,0.00023,-0.04807,-0.000370,-0.300813,-3.140324,-0.001765,-0.564027,0.000241,-1.56102,0.01655,-11.05230,0.000422,0.290846,-0.000338,0.275056,settle,P0
0.11780,-0.00215,0.00006,0.01973,0.11385,0.00174,-0.09299,-0.000368,-0.296045,-3.140310,-0.000674,-0.965018,-0.000741,212.71143,7.36764,-83.65264,0.000356,0.309723,-0.000249,0.272403,settle,P0
0.12842,-0.00645,0.00001,0.01779,0.16262,0.00266,-0.09698,-0.000329,-0.263599,-3.140301,0.001788,-0.968684,-0.000816,212.71143,7.36764,-83.65264,0.000178,0.282048,-0.000255,0.269632,settle,P0
0.13877,-0.01098,-0.00007,0.01660,0.19511,0.00262,-0.09812,-0.000260,-0.241348,-3.140328,0.004010,-0.897086,-0.000947,0.00053,0.00021,-9.91805,-0.000012,0.258823,-0.000195,0.268004,settle,P0
0.14948,-0.01098,-0.00007,0.01660,0.19511,0.00262,-0.09812,-0.000260,-0.241348,-3.140328,0.004010,-0.897086,-0.000947,0.00053,0.00021,-9.91805,-0.000012,0.258823,-0.000195,0.268004,settle,P0
0.16006,-0.01098,-0.00007,0.01660,0.19511,0.00262,-0.09812,-0.000260,-0.241348,-3.140328,0.004010,-0.897086,-0.000947,0.00053,0.00021,-9.91805,-0.000012,0.258823,-0.000195,0.268004,settle,P0
0.17058,-0.01098,-0.00007,0.01660,0.19511,0.00262,-0.09812,-0.000260,-0.241348,-3.140328,0.004010,-0.897086,-0.000947,0.00053,0.00021,-9.91805,-0.000012,0.258823,-0.000195,0.268004,settle,P0
0.18172,-0.01262,-0.00009,0.01626,0.27595,0.00249,-0.11096,-0.000230,-0.235464,-3.140336,0.000671,-0.648217,-0.000586,190.57599,0.15232,-44.89045,0.000159,0.239506,-0.000222,0.266972,settle,P0
0.19256,-0.02258,-0.00019,0.01466,0.31067,0.00244,-0.10932,-0.000168,-0.210890,-3.140367,0.000208,-0.636330,-0.000415,97.08575,0.07625,-25.41253,0.000132,0.217706,-0.000188,0.265538,settle,P0
0.20313,-0.02258,-0.00019,0.01466,0.31067,0.00244,-0.10932,-0.000168,-0.210890,-3.140367,0.000208,-0.636330,-0.000415,0.49123,0.00038,-9.97748,0.000132,0.217706,-0.000188,0.265538,settle,P0
0.21365,-0.03059,-0.00024,0.01370,0.34237,0.00240,-0.10895,-0.000157,-0.196116,-3.140378,0.000545,-0.613497,-0.000322,-0.02891,-0.00002,-9.87721,0.000103,0.203700,-0.000179,0.264732,settle,P0
0.22414,-0.03059,-0.00024,0.01370,0.34237,0.00240,-0.10895,-0.000157,-0.196116,-3.140378,0.000545,-0.613497,-0.000322,-0.02891,-0.00002,-9.87721,0.000103,0.203700,-0.000179,0.264732,settle,P0
0.23466,-0.03059,-0.00024,0.01370,0.34237,0.00240,-0.10895,-0.000157,-0.196116,-3.140378,0.000545,-0.613497,-0.000322,-0.02891,-0.00002,-9.87721,0.000103,0.203700,-0.000179,0.264732,settle,P0
0.24568,-0.03324,-0.00026,0.01342,0.40851,0.00229,-0.11474,-0.000152,-0.191851,-3.140381,0.000836,-0.535346,-0.000329,130.24696,0.09515,-22.69560,0.000081,0.195557,-0.000174,0.264216,settle,P0
0.25624,-0.03324,-0.00026,0.01342,0.40851,0.00229,-0.11474,-0.000152,-0.191851,-3.140381,0.000836,-0.535346,-0.000329,130.24696,0.09515,-22.69560,0.000081,0.195557,-0.000174,0.264216,settle,P0
0.26654,-0.04801,-0.00036,0.01212,0.43688,0.00225,-0.10829,-0.000119,-0.172093,-3.140396,0.000719,-0.526463,-0.000366,68.66593,0.04706,-13.23421,0.000060,0.178068,-0.000144,0.263559,settle,P0
0.27725,-0.05883,-0.00042,0.01142,0.46268,0.00221,-0.10309,-0.000102,-0.159790,-3.140406,0.000616,-0.520235,-0.000391,-0.04083,-0.00000,-9.68514,0.000051,0.167137,-0.000124,0.263265,settle,P0
0.28785,-0.05883,-0.00042,0.01142,0.46268,0.00221,-0.10309,-0.000102,-0.159790,-3.140406,0.000616,-0.520235,-0.000391,-0.04083,-0.00000,-9.68514,0.000051,0.167137,-0.000124,0.263265,settle,P0
0.29840,-0.05883,-0.00042,0.01142,0.46268,0.00221,-0.10309,-0.000102,-0.159790,-3.140406,0.000616,-0.520235,-0.000391,-0.04083,-0.00000,-9.68514,0.000051,0.167137,-0.000124,0.263265,settle,P0
0.30876,-0.05883,-0.00042,0.01142,0.46268,0.00221,-0.10309,-0.000102,-0.159790,-3.140406,0.000616,-0.520235,-0.000391,50.70672,0.03131,-6.62897,0.000051,0.167137,-0.000124,0.263265,settle,P0
0.31967,-0.06227,-0.00044,0.01123,0.51651,0.00212,-0.09775,-0.000097,-0.156191,-3.140409,0.000471,-0.441766,-0.000310,114.32193,0.06684,1.05739,0.000056,0.159547,-0.000128,0.263378,settle,P0
0.33022,-0.06227,-0.00044,0.01123,0.51651,0.00212,-0.09775,-0.000097,-0.156191,-3.140409,0.000471,-0.441766,-0.000310,54.01875,0.02975,-3.71072,0.000056,0.159547,-0.000128,0.263378,settle,P0
0.34099,-0.08992,-0.00058,0.01040,0.55044,0.00207,-0.08194,-0.000069,-0.132703,-3.140428,0.000454,-0.427102,-0.000251,0.28545,0.00017,-9.54811,0.000033,0.138521,-0.000103,0.263254,settle,P0
0.35139,-0.09383,-0.00060,0.01035,0.55959,0.00205,-0.07934,-0.000066,-0.129750,-3.140430,0.000451,-0.425202,-0.000243,-0.06423,-0.00001,-9.59517,0.000030,0.135874,-0.000100,0.263280,settle,P0
0.36173,-0.09383,-0.00060,0.01035,0.55959,0.00205,-0.07934,-0.000066,-0.129750,-3.140430,0.000451,-0.425202,-0.000243,-0.06423,-0.00001,-9.59517,0.000030,0.135874,-0.000100,0.263280,settle,P0
0.37216,-0.09383,-0.00060,0.01035,0.55959,0.00205,-0.07934,-0.000066,-0.129750,-3.140430,0.000451,-0.425202,-0.000243,-0.06423,-0.00001,-9.59517,0.000030,0.135874,-0.000100,0.263280,settle,P0
0.38269,-0.09383,-0.00060,0.01035,0.55959,0.00205,-0.07934,-0.000066,-0.129750,-3.140430,0.000451,-0.425202,-0.000243,77.62797,0.03519,-1.69320,0.000030,0.135874,-0.000100,0.263280,settle,P0
0.39336,-0.09801,-0.00062,0.01032,0.60300,0.00197,-0.07302,-0.000062,-0.126663,-3.140431,0.000351,-0.364783,-0.000220,56.49938,0.02332,-3.49319,0.000033,0.129759,-0.000100,0.263489,settle,P0
0.40380,-0.13039,-0.00077,0.01053,0.63059,0.00193,-0.05804,-0.000042,-0.106891,-3.140444,0.000314,-0.357830,-0.000209,-0.14999,-0.00005,-9.65285,0.000017,0.112368,-0.000079,0.263619,settle,P0
0.41443,-0.13039,-0.00077,0.01053,0.63059,0.00193,-0.05804,-0.000042,-0.106891,-3.140444,0.000314,-0.357830,-0.000209,-0.00910,0.00001,-9.64957,0.000017,0.112368,-0.000079,0.263619,settle,P0
0.42498,-0.13484,-0.00079,0.01061,0.63786,0.00192,-0.05573,-0.000039,-0.104425,-3.140446,0.000310,-0.355164,-0.000209,-0.00910,0.00001,-9.64957,0.000016,0.110096,-0.000076,0.263665,settle,P0
0.43575,-0.13484,-0.00079,0.01061,0.63786,0.00192,-0.05573,-0.000039,-0.104425,-3.140446,0.000310,-0.355164,-0.000209,-0.00910,0.00001,-9.64957,0.000016,0.110096,-0.000076,0.263665,settle,P0
0.44616,-0.13934,-0.00081,0.01070,0.67196,0.00186,-0.05124,-0.000037,-0.101976,-3.140447,0.000248,-0.296963,-0.000180,-0.80394,-0.00029,-9.73937,0.000017,0.104657,-0.000077,0.263822,settle,P0
0.45667,-0.13934,-0.00081,0.01070,0.67196,0.00186,-0.05124,-0.000037,-0.101976,-3.140447,0.000248,-0.296963,-0.000180,38.03493,0.01133,-6.35551,0.000017,0.104657,-0.000077,0.263822,settle,P0
0.46733,-0.13934,-0.00081,0.01070,0.67196,0.00186,-0.05124,-0.000037,-0.101976,-3.140447,0.000248,-0.296963,-0.000180,0.16870,0.00006,-9.68079,0.000017,0.104657,-0.000077,0.263822,settle,P0
0.47758,-0.17461,-0.00095,0.01162,0.69310,0.00182,-0.03875,-0.000023,-0.086211,-3.140457,0.000222,-0.281363,-0.000158,-0.04661,0.00000,-9.70231,0.000007,0.090214,-0.000062,0.264050,settle,P0
0.48821,-0.17945,-0.00097,0.01177,0.69887,0.00181,-0.03687,-0.000021,-0.084266,-3.140459,0.000219,-0.279996,-0.000155,-0.04661,0.00000,-9.70231,0.000006,0.088464,-0.000061,0.264100,settle,P0
0.49874,-0.17945,-0.00097,0.01177,0.69887,0.00181,-0.03687,-0.000021,-0.084266,-3.140459,0.000219,-0.279996,-0.000155,-0.04661,0.00000,-9.70231,0.000006,0.088464,-0.000061,0.264100,settle,P0
0.50919,-0.17945,-0.00097,0.01177,0.69887,0.00181,-0.03687,-0.000021,-0.084266,-3.140459,0.000219,-0.279996,-0.000155,-0.04661,0.00000,-9.70231,0.000006,0.088464,-0.000061,0.264100,settle,P0
0.51987,-0.18457,-0.00099,0.01193,0.72652,0.00176,-0.03291,-0.000020,-0.082237,-3.140460,0.000171,-0.241036,-0.000137,71.32762,0.01442,-3.33979,0.000007,0.084488,-0.000060,0.264253,settle,P0
0.53061,-0.21074,-0.00108,0.01287,0.73753,0.00174,-0.02530,-0.000013,-0.073180,-3.140465,0.000157,-0.231989,-0.000129,45.05224,0.00780,-5.45723,0.000002,0.076186,-0.000053,0.264446,settle,P0
0.54083,-0.22801,-0.00114,0.01355,0.74765,0.00172,-0.02038,-0.000009,-0.067841,-3.140468,0.000150,-0.227678,-0.000125,-0.04930,0.00000,-9.72739,-0.000001,0.071350,-0.000048,0.264592,settle,P0
0.55171,-0.22801,-0.00114,0.01355,0.74765,0.00172,-0.02038,-0.000009,-0.067841,-3.140468,0.000150,-0.227678,-0.000125,-0.04930,0.00000,-9.72739,-0.000001,0.071350,-0.000048,0.264592,settle,P0
0.56217,-0.22801,-0.00114,0.01355,0.74765,0.00172,-0.02038,-0.000009,-0.067841,-3.140468,0.000150,-0.227678,-0.000125,-0.04930,0.00000,-9.72739,-0.000001,0.071350,-0.000048,0.264592,settle,P0
0.57269,-0.22801,-0.00114,0.01355,0.74765,0.00172,-0.02038,-0.000009,-0.067841,-3.140468,0.000150,-0.227678,-0.000125,-0.04930,0.00000,-9.72739,-0.000001,0.071350,-0.000048,0.264592,settle,P0
0.58338,-0.23348,-0.00116,0.01378,0.76952,0.00167,-0.01725,-0.000008,-0.066227,-3.140469,0.000115,-0.193631,-0.000107,63.67983,0.00488,-4.50064,0.000000,0.068012,-0.000049,0.264720,settle,P0
0.59368,-0.23348,-0.00116,0.01378,0.76952,0.00167,-0.01725,-0.000008,-0.066227,-3.140469,0.000115,-0.193631,-0.000107,30.03675,0.00142,-7.24904,0.000000,0.068012,-0.000049,0.264720,settle,P0
0.60396,-0.26094,-0.00126,0.01498,0.77816,0.00166,-0.01099,-0.000003,-0.059044,-3.140473,0.000106,-0.188285,-0.000101,0.09945,0.00001,-9.74065,-0.000003,0.061532,-0.000042,0.264913,settle,P0
0.61453,-0.27918,-0.00132,0.01581,0.78617,0.00164,-0.00693,-0.000001,-0.054687,-3.140476,0.000101,-0.185000,-0.000099,-0.06175,0.00000,-9.75590,-0.000005,0.057600,-0.000038,0.265050,settle,P0
0.62519,-0.27918,-0.00132,0.01581,0.78617,0.00164,-0.00693,-0.000001,-0.054687,-3.140476,0.000101,-0.185000,-0.000099,-0.06175,0.00000,-9.75590,-0.000005,0.057600,-0.000038,0.265050,settle,P0
0.63596,-0.27918,-0.00132,0.01581,0.78617,0.00164,-0.00693,-0.000001,-0.054687,-3.140476,0.000101,-0.185000,-0.000099,-0.06175,0.00000,-9.75590,-0.000005,0.057600,-0.000038,0.265050,settle,P0
0.64658,-0.27918,-0.00132,0.01581,0.78617,0.00164,-0.00693,-0.000001,-0.054687,-3.140476,0.000101,-0.185000,-0.000099,58.80138,-0.00328,-6.17916,-0.000005,0.057600,-0.000038,0.265050,settle,P0
0.65694,-0.28500,-0.00134,0.01607,0.80352,0.00160,-0.00463,0.000000,-0.053326,-3.140476,0.000076,-0.158613,-0.000088,58.80138,-0.00328,-6.17916,-0.000005,0.054918,-0.000038,0.265146,settle,P0
0.66726,-0.31379,-0.00144,0.01744,0.81030,0.00159,0.00057,0.000003,-0.047381,-3.140479,0.000067,-0.154493,-0.000082,22.60446,-0.00195,-8.40763,-0.000007,0.049573,-0.000033,0.265326,settle,P0
0.67762,-0.33289,-0.00149,0.01836,0.81658,0.00158,0.00389,0.000005,-0.043756,-3.140481,0.000063,-0.153334,-0.000078,-0.03800,0.00001,-9.77719,-0.000008,0.046391,-0.000031,0.265449,settle,P0
0.68838,-0.33289,-0.00149,0.01836,0.81658,0.00158,0.00389,0.000005,-0.043756,-3.140481,0.000063,-0.153334,-0.000078,-0.03800,0.00001,-9.77719,-0.000008,0.046391,-0.000031,0.265449,settle,P0
0.69866,-0.33289,-0.00149,0.01836,0.81658,0.00158,0.00389,0.000005,-0.043756,-3.140481,0.000063,-0.153334,-0.000078,-0.03800,0.00001,-9.77719,-0.000008,0.046391,-0.000031,0.265449,settle,P0
0.70931,-0.33289,-0.00149,0.01836,0.81658,0.00158,0.00389,0.000005,-0.043756,-3.140481,0.000063,-0.153334,-0.000078,-0.03800,0.00001,-9.77719,-0.000008,0.046391,-0.000031,0.265449,settle,P0
0.72011,-0.33871,-0.00151,0.01864,0.83001,0.00155,0.00530,0.000005,-0.042699,-3.140482,0.000047,-0.126755,-0.000067,38.52491,-0.00748,-8.70088,-0.000007,0.043960,-0.000031,0.265507,settle,P0
0.73068,-0.38230,-0.00164,0.02079,0.83796,0.00153,0.01113,0.000008,-0.035921,-3.140485,0.000041,-0.121491,-0.000063,-0.08604,0.00001,-9.79816,-0.000009,0.037833,-0.000025,0.265728,settle,P0
0.74153,-0.38230,-0.00164,0.02079,0.83796,0.00153,0.01113,0.000008,-0.035921,-3.140485,0.000041,-0.121491,-0.000063,-0.03898,0.00000,-9.79843,-0.000009,0.037833,-0.000025,0.265728,settle,P0
0.75256,-0.38813,-0.00166,0.02107,0.84015,0.00152,0.01187,0.000008,-0.035083,-3.140486,0.000040,-0.120650,-0.000063,-0.03898,0.00000,-9.79843,-0.000009,0.037065,-0.000024,0.265757,settle,P0
0.76334,-0.38813,-0.00166,0.02107,0.84015,0.00152,0.01187,0.000008,-0.035083,-3.140486,0.000040,-0.120650,-0.000063,-0.03898,0.00000,-9.79843,-0.000009,0.037065,-0.000024,0.265757,settle,P0
0.77398,-0.39414,-0.00168,0.02137,0.85062,0.00150,0.01250,0.000008,-0.034249,-3.140486,0.000027,-0.101646,-0.000055,-0.03898,0.00000,-9.79843,-0.000009,0.035259,-0.000025,0.265781,settle,P0
0.78444,-0.39414,-0.00168,0.02137,0.85062,0.00150,0.01250,0.000008,-0.034249,-3.140486,0.000027,-0.101646,-0.000055,23.35046,-0.00813,-10.30253,-0.000009,0.035259,-0.000025,0.265781,settle,P0
0.79472,-0.39414,-0.00168,0.02137,0.85062,0.00150,0.01250,0.000008,-0.034249,-3.140486,0.000027,-0.101646,-0.000055,19.00718,-0.00753,-10.40086,-0.000009,0.035259,-0.000025,0.265781,settle,P0
0.80551,-0.43891,-0.00181,0.02356,0.85678,0.00148,0.01695,0.000010,-0.028823,-3.140489,0.000022,-0.098173,-0.000050,-0.07437,0.00001,-9.81274,-0.000010,0.030396,-0.000020,0.265958,settle,P0
0.81597,-0.44484,-0.00183,0.02385,0.85848,0.00148,0.01747,0.000010,-0.028146,-3.140489,0.000022,-0.097465,-0.000050,-0.03858,0.00000,-9.81466,-0.000010,0.029774,-0.000020,0.265979,settle,P0
0.82651,-0.44484,-0.00183,0.02385,0.85848,0.00148,0.01747,0.000010,-0.028146,-3.140489,0.000022,-0.097465,-0.000050,-0.03858,0.00000,-9.81466,-0.000010,0.029774,-0.000020,0.265979,settle,P0
0.83723,-0.44484,-0.00183,0.02385,0.85848,0.00148,0.01747,0.000010,-0.028146,-3.140489,0.000022,-0.097465,-0.000050,-0.03858,0.00000,-9.81466,-0.000010,0.029774,-0.000020,0.265979,settle,P0
0.84798,-0.45094,-0.00185,0.02415,0.86661,0.00146,0.01757,0.000010,-0.027459,-3.140489,0.000013,-0.083024,-0.000045,26.82881,-0.01406,-11.95807,-0.000010,0.028356,-0.000020,0.265979,settle,P0
0.85859,-0.48238,-0.00194,0.02566,0.87026,0.00145,0.01997,0.000011,-0.024310,-3.140492,0.000010,-0.079450,-0.000042,-0.14652,0.00006,-9.81481,-0.000010,0.025445,-0.000017,0.266077,settle,P0
0.86958,-0.48238,-0.00194,0.02566,0.87026,0.00145,0.01997,0.000011,-0.024310,-3.140492,0.000010,-0.079450,-0.000042,-0.06697,0.00002,-9.82296,-0.000010,0.025445,-0.000017,0.266077,settle,P0
0.88012,-0.50297,-0.00199,0.02663,0.87259,0.00144,0.02135,0.000011,-0.022448,-3.140492,0.000008,-0.076526,-0.000040,-0.04152,-0.00000,-9.82691,-0.000010,0.023678,-0.000016,0.266134,settle,P0
0.89083,-0.50297,-0.00199,0.02663,0.87259,0.00144,0.02135,0.000011,-0.022448,-3.140492,0.000008,-0.076526,-0.000040,-0.04152,-0.00000,-9.82691,-0.000010,0.023678,-0.000016,0.266134,settle,P0
0.90150,-0.50297,-0.00199,0.02663,0.87259,0.00144,0.02135,0.000011,-0.022448,-3.140492,0.000008,-0.076526,-0.000040,-0.04152,-0.00000,-9.82691,-0.000010,0.023678,-0.000016,0.266134,settle,P0
0.91227,-0.50297,-0.00199,0.02663,0.87259,0.00144,0.02135,0.000011,-0.022448,-3.140492,0.000008,-0.076526,-0.000040,19.02392,-0.01401,-13.00021,-0.000010,0.023678,-0.000016,0.266134,settle,P0
0.92259,-0.50918,-0.00201,0.02692,0.87922,0.00142,0.02086,0.000011,-0.021919,-3.140493,0.000003,-0.065113,-0.000034,19.02392,-0.01401,-13.00021,-0.000010,0.022569,-0.000016,0.266107,settle,P0
0.93344,-0.54410,-0.00211,0.02853,0.88132,0.00142,0.02282,0.000011,-0.019253,-3.140494,0.000001,-0.064865,-0.000033,-0.05057,0.00001,-9.83299,-0.000010,0.020263,-0.000014,0.266190,settle,P0
0.94414,-0.56113,-0.00217,0.02929,0.88317,0.00141,0.02356,0.000011,-0.018002,-3.140495,-0.000000,-0.064539,-0.000033,-0.03944,0.00000,-9.83505,-0.000010,0.019169,-0.000013,0.266221,settle,P0
0.95490,-0.56113,-0.00217,0.02929,0.88317,0.00141,0.02356,0.000011,-0.018002,-3.140495,-0.000000,-0.064539,-0.000033,-0.03944,0.00000,-9.83505,-0.000010,0.019169,-0.000013,0.266221,settle,P0
0.96578,-0.56113,-0.00217,0.02929,0.88317,0.00141,0.02356,0.000011,-0.018002,-3.140495,-0.000000,-0.064539,-0.000033,-0.03944,0.00000,-9.83505,-0.000010,0.019169,-0.000013,0.266221,settle,P0
0.97635,-0.56113,-0.00217,0.02929,0.88317,0.00141,0.02356,0.000011,-0.018002,-3.140495,-0.000000,-0.064539,-0.000033,19.62382,-0.01932,-15.01126,-0.000010,0.019169,-0.000013,0.266221,settle,P0
0.98756,-0.56742,-0.00219,0.02957,0.88783,0.00140,0.02286,0.000011,-0.017557,-3.140495,-0.000003,-0.053138,-0.000029,19.62382,-0.01932,-15.01126,-0.000010,0.018133,-0.000013,0.266184,settle,P0
0.99825,-0.61430,-0.00232,0.03159,0.89040,0.00139,0.02465,0.000011,-0.014704,-3.140496,-0.000005,-0.050816,-0.000027,5.66118,-0.00596,-11.45055,-0.000010,0.015549,-0.000011,0.266261,settle,P0
1.00876,-0.61430,-0.00232,0.03159,0.89040,0.00139,0.02465,0.000011,-0.014704,-3.140496,-0.000005,-0.050816,-0.000027,-0.01582,-0.00002,-9.84653,-0.000010,0.015549,-0.000011,0.266261,settle,P0
1.01975,-0.62047,-0.00234,0.03185,0.89111,0.00139,0.02474,0.000011,-0.014353,-3.140497,-0.000005,-0.050466,-0.000026,-0.03842,0.00000,-9.84012,-0.000010,0.015227,-0.000010,0.266264,settle,P0
1.03027,-0.62047,-0.00234,0.03185,0.89111,0.00139,0.02474,0.000011,-0.014353,-3.140497,-0.000005,-0.050466,-0.000026,-0.03842,0.00000,-9.84012,-0.000010,0.015227,-0.000010,0.266264,settle,P0
1.04089,-0.62047,-0.00234,0.03185,0.89111,0.00139,0.02474,0.000011,-0.014353,-3.140497,-0.000005,-0.050466,-0.000026,-0.03842,0.00000,-9.84012,-0.000010,0.015227,-0.000010,0.266264,settle,P0
1.05127,-0.62047,-0.00234,0.03185,0.89111,0.00139,0.02474,0.000011,-0.014353,-3.140497,-0.000005,-0.050466,-0.000026,7.96426,-0.01051,-12.99505,-0.000010,0.015227,-0.000010,0.266264,settle,P0
1.06189,-0.62672,-0.00236,0.03211,0.89445,0.00138,0.02385,0.000011,-0.014011,-3.140497,-0.000008,-0.042464,-0.000022,7.96426,-0.01051,-12.99505,-0.000009,0.014475,-0.000010,0.266219,settle,P0
1.07245,-0.67371,-0.00249,0.03402,0.89632,0.00137,0.02505,0.000011,-0.011741,-3.140498,-0.000009,-0.041921,-0.000021,-0.04052,0.00000,-9.84323,-0.000009,0.012493,-0.000008,0.266271,settle,P0
1.08290,-0.67992,-0.00251,0.03427,0.89683,0.00137,0.02507,0.000011,-0.011449,-3.140498,-0.000010,-0.042050,-0.000020,-0.04052,0.00000,-9.84323,-0.000009,0.012249,-0.000008,0.266271,settle,P0
1.09354,-0.67992,-0.00251,0.03427,0.89683,0.00137,0.02507,0.000011,-0.011449,-3.140498,-0.000010,-0.042050,-0.000020,-0.04052,0.00000,-9.84323,-0.000009,0.012249,-0.000008,0.266271,settle,P0
1.10430,-0.67992,-0.00251,0.03427,0.89683,0.00137,0.02507,0.000011,-0.011449,-3.140498,-0.000010,-0.042050,-0.000020,-0.04052,0.00000,-9.84323,-0.000009,0.012249,-0.000008,0.266271,settle,P0
1.11486,-0.68637,-0.00253,0.03452,0.89918,0.00136,0.02408,0.000011,-0.011150,-3.140498,-0.000010,-0.034743,-0.000019,6.17368,-0.01121,-13.50687,-0.000009,0.011573,-0.000008,0.266220,settle,P0
1.12569,-0.68637,-0.00253,0.03452,0.89918,0.00136,0.02408,0.000011,-0.011150,-3.140498,-0.000010,-0.034743,-0.000019,6.17368,-0.01121,-13.50687,-0.000009,0.011573,-0.000008,0.266220,settle,P0
1.13631,-0.73371,-0.00266,0.03632,0.90045,0.00136,0.02491,0.000010,-0.009287,-3.140499,-0.000011,-0.032538,-0.000017,-0.04792,0.00002,-9.83848,-0.000008,0.009846,-0.000007,0.266257,settle,P0
1.14717,-0.73371,-0.00266,0.03632,0.90045,0.00136,0.02491,0.000010,-0.009287,-3.140499,-0.000011,-0.032538,-0.000017,-0.04115,-0.00000,-9.84192,-0.000008,0.009846,-0.000007,0.266257,settle,P0
1.15774,-0.73996,-0.00268,0.03655,0.90079,0.00136,0.02488,0.000010,-0.009063,-3.140499,-0.000011,-0.032266,-0.000017,-0.04115,-0.00000,-9.84192,-0.000008,0.009638,-0.000007,0.266255,settle,P0
1.16826,-0.73996,-0.00268,0.03655,0.90079,0.00136,0.02488,0.000010,-0.009063,-3.140499,-0.000011,-0.032266,-0.000017,-0.04115,-0.00000,-9.84192,-0.000008,0.009638,-0.000007,0.266255,settle,P0
1.17848,-0.74641,-0.00270,0.03678,0.90234,0.00135,0.02386,0.000010,-0.008833,-3.140499,-0.000010,-0.027537,-0.000016,-0.07711,0.00008,-9.81622,-0.000008,0.009169,-0.000007,0.266203,settle,P0
1.18883,-0.74641,-0.00270,0.03678,0.90234,0.00135,0.02386,0.000010,-0.008833,-3.140499,-0.000010,-0.027537,-0.000016,4.16908,-0.01098,-13.59473,-0.000008,0.009169,-0.000007,0.266203,settle,P0
1.19914,-0.74641,-0.00270,0.03678,0.90234,0.00135,0.02386,0.000010,-0.008833,-3.140499,-0.000010,-0.027537,-0.000016,2.19153,-0.00661,-12.01849,-0.000008,0.009169,-0.000007,0.266203,settle,P0
1.21004,-0.80035,-0.00284,0.03868,0.90335,0.00134,0.02433,0.000009,-0.007178,-3.140500,-0.000012,-0.025755,-0.000014,-0.04001,-0.00000,-9.84056,-0.000007,0.007644,-0.000005,0.266223,settle,P0
1.22051,-0.80035,-0.00284,0.03868,0.90335,0.00134,0.02433,0.000009,-0.007178,-3.140500,-0.000012,-0.025755,-0.000014,-0.04001,-0.00000,-9.84056,-0.000007,0.007644,-0.000005,0.266223,settle,P0
1.23137,-0.80035,-0.00284,0.03868,0.90335,0.00134,0.02433,0.000009,-0.007178,-3.140500,-0.000012,-0.025755,-0.000014,-0.04001,-0.00000,-9.84056,-0.000007,0.007644,-0.000005,0.266223,settle,P0
1.24204,-0.80035,-0.00284,0.03868,0.90335,0.00134,0.02433,0.000009,-0.007178,-3.140500,-0.000012,-0.025755,-0.000014,-0.04001,-0.00000,-9.84056,-0.000007,0.007644,-0.000005,0.266223,settle,P0
1.25317,-0.80664,-0.00286,0.03889,0.90425,0.00134,0.02337,0.000009,-0.007000,-3.140500,-0.000012,-0.021932,-0.000011,4.20252,-0.01808,-15.99935,-0.000007,0.007273,-0.000005,0.266175,settle,P0
