t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase_tag,regime_id
0.27489,-0.52023,0.00025,-1.22148,0.70775,-0.00448,-10.32291,-0.000164,-0.328771,-3.140472,0.000371,0.064082,-0.000152,-0.26122,-0.00003,-30.94235,0.000119,-0.021114,-0.000074,0.639648,settle,P1
0.28547,-0.52023,0.00025,-1.22148,0.70775,-0.00448,-10.32291,-0.000164,-0.328771,-3.140472,0.000371,0.064082,-0.000152,-0.26122,-0.00003,-30.94235,0.000119,-0.021114,-0.000074,0.639648,settle,P1
0.29598,-0.55059,0.00026,-1.29355,0.81680,-0.00492,-10.88911,-0.000161,-0.329235,-3.140473,0.000310,0.054045,-0.000166,431.93610,0.18189,-1766.37769,0.000120,-0.020140,-0.000071,0.604176,settle,P1
0.30660,-0.55059,0.00026,-1.29355,0.81680,-0.00492,-10.88911,-0.000161,-0.329235,-3.140473,0.000310,0.054045,-0.000166,431.93610,0.18189,-1766.37769,0.000120,-0.020140,-0.000071,0.604176,settle,P1
0.31725,-0.70266,0.00031,-1.65055,0.85302,-0.00523,-11.10639,-0.000148,-0.331242,-3.140479,0.000309,0.052647,-0.000163,-0.04902,0.00004,-19.57306,0.000109,-0.018335,-0.000060,0.557805,settle,P1
0.32761,-0.80840,0.00035,-1.89467,0.87877,-0.00544,-11.23775,-0.000139,-0.332491,-3.140483,0.000313,0.051972,-0.000159,-0.04902,0.00004,-19.57306,0.000101,-0.017223,-0.000055,0.526945,settle,P1
0.33842,-0.80840,0.00035,-1.89467,0.87877,-0.00544,-11.23775,-0.000139,-0.332491,-3.140483,0.000313,0.051972,-0.000159,-0.04902,0.00004,-19.57306,0.000101,-0.017223,-0.000055,0.526945,settle,P1
0.34907,-0.80840,0.00035,-1.89467,0.87877,-0.00544,-11.23775,-0.000139,-0.332491,-3.140483,0.000313,0.051972,-0.000159,-0.04902,0.00004,-19.57306,0.000101,-0.017223,-0.000055,0.526945,settle,P1
0.35959,-0.80840,0.00035,-1.89467,0.87877,-0.00544,-11.23775,-0.000139,-0.332491,-3.140483,0.000313,0.051972,-0.000159,612.21863,0.22784,-731.19305,0.000101,-0.017223,-0.000055,0.526945,settle,P1
0.37000,-0.84047,0.00036,-1.96802,0.98842,-0.00575,-11.45981,-0.000137,-0.332856,-3.140484,0.000258,0.043497,-0.000126,612.21863,0.22784,-731.19305,0.000102,-0.016423,-0.000056,0.508542,settle,P1
0.38060,-1.00820,0.00046,-2.34651,1.01835,-0.00597,-11.51921,-0.000125,-0.334495,-3.140489,0.000257,0.043479,-0.000114,0.52668,0.00024,-14.39542,0.000092,-0.015014,-0.000049,0.467883,settle,P1
0.39097,-1.11926,0.00052,-2.59229,1.05453,-0.00616,-11.58357,-0.000118,-0.335509,-3.140492,0.000262,0.043463,-0.000108,-0.21334,-0.00003,-13.09677,0.000086,-0.014141,-0.000046,0.440187,settle,P1
0.40147,-1.11926,0.00052,-2.59229,1.05453,-0.00616,-11.58357,-0.000118,-0.335509,-3.140492,0.000262,0.043463,-0.000108,-0.21334,-0.00003,-13.09677,0.000086,-0.014141,-0.000046,0.440187,settle,P1
0.41209,-1.11926,0.00052,-2.59229,1.05453,-0.00616,-11.58357,-0.000118,-0.335509,-3.140492,0.000262,0.043463,-0.000108,-0.21334,-0.00003,-13.09677,0.000086,-0.014141,-0.000046,0.440187,settle,P1
0.42276,-1.11926,0.00052,-2.59229,1.05453,-0.00616,-11.58357,-0.000118,-0.335509,-3.140492,0.000262,0.043463,-0.000108,-0.21334,-0.00003,-13.09677,0.000086,-0.014141,-0.000046,0.440187,settle,P1
0.43310,-1.15500,0.00054,-2.67058,1.16526,-0.00638,-11.59208,-0.000116,-0.335826,-3.140492,0.000218,0.035233,-0.000102,411.08075,0.13377,255.57527,0.000087,-0.013398,-0.000045,0.431962,settle,P1
0.44339,-1.15500,0.00054,-2.67058,1.16526,-0.00638,-11.59208,-0.000116,-0.335826,-3.140492,0.000218,0.035233,-0.000102,225.60550,0.06916,136.45029,0.000087,-0.013398,-0.000045,0.431962,settle,P1
0.45412,-1.41383,0.00066,-3.22560,1.21908,-0.00662,-11.54622,-0.000102,-0.337733,-3.140498,0.000218,0.034735,-0.000098,-0.57788,-0.00014,-7.64256,0.000075,-0.011730,-0.000036,0.378941,settle,P1
0.46455,-1.44852,0.00068,-3.29832,1.23837,-0.00667,-11.53492,-0.000101,-0.337972,-3.140499,0.000220,0.034429,-0.000097,-0.19151,-0.00002,-7.64555,0.000074,-0.011507,-0.000035,0.372258,settle,P1
0.47526,-1.44852,0.00068,-3.29832,1.23837,-0.00667,-11.53492,-0.000101,-0.337972,-3.140499,0.000220,0.034429,-0.000097,-0.19151,-0.00002,-7.64555,0.000074,-0.011507,-0.000035,0.372258,settle,P1
0.48564,-1.48469,0.00070,-3.37375,1.34948,-0.00681,-11.38836,-0.000099,-0.338219,-3.140499,0.000185,0.028672,-0.000081,-0.19151,-0.00002,-7.64555,0.000074,-0.010965,-0.000036,0.372066,settle,P1
0.49617,-1.48469,0.00070,-3.37375,1.34948,-0.00681,-11.38836,-0.000099,-0.338219,-3.140499,0.000185,0.028672,-0.000081,442.67966,0.12484,782.65405,0.000074,-0.010965,-0.000036,0.372066,settle,P1
0.50665,-1.48469,0.00070,-3.37375,1.34948,-0.00681,-11.38836,-0.000099,-0.338219,-3.140499,0.000185,0.028672,-0.000081,442.67966,0.12484,782.65405,0.000074,-0.010965,-0.000036,0.372066,settle,P1
0.51735,-1.74914,0.00084,-3.91213,1.40700,-0.00699,-11.26579,-0.000087,-0.339751,-3.140504,0.000183,0.027692,-0.000072,-0.27620,-0.00004,-5.00809,0.000064,-0.009592,-0.000029,0.324509,settle,P1
0.52776,-1.78449,0.00086,-3.98238,1.42685,-0.00702,-11.23489,-0.000086,-0.339943,-3.140504,0.000185,0.027609,-0.000071,-0.27620,-0.00004,-5.00809,0.000063,-0.009422,-0.000028,0.319048,settle,P1
0.53840,-1.78449,0.00086,-3.98238,1.42685,-0.00702,-11.23489,-0.000086,-0.339943,-3.140504,0.000185,0.027609,-0.000071,-0.27620,-0.00004,-5.00809,0.000063,-0.009422,-0.000028,0.319048,settle,P1
0.54888,-1.78449,0.00086,-3.98238,1.42685,-0.00702,-11.23489,-0.000086,-0.339943,-3.140504,0.000185,0.027609,-0.000071,-0.27620,-0.00004,-5.00809,0.000063,-0.009422,-0.000028,0.319048,settle,P1
0.55959,-1.82230,0.00088,-4.05707,1.53899,-0.00712,-11.01030,-0.000084,-0.340147,-3.140505,0.000157,0.023532,-0.000065,341.83206,0.08316,802.36334,0.000063,-0.009013,-0.000028,0.322829,settle,P1
0.57037,-1.82230,0.00088,-4.05707,1.53899,-0.00712,-11.01030,-0.000084,-0.340147,-3.140505,0.000157,0.023532,-0.000065,341.83206,0.08316,802.36334,0.000063,-0.009013,-0.000028,0.322829,settle,P1
0.58076,-2.00637,0.00098,-4.41377,1.58711,-0.00721,-10.88173,-0.000078,-0.341029,-3.140507,0.000153,0.022711,-0.000060,-0.68518,-0.00012,-3.94695,0.000058,-0.008208,-0.000024,0.293675,settle,P1
0.59103,-2.12773,0.00103,-4.64286,1.62076,-0.00728,-10.80502,-0.000073,-0.341565,-3.140509,0.000155,0.022502,-0.000058,-0.22417,-0.00002,-3.40395,0.000054,-0.007736,-0.000022,0.274656,settle,P1
0.60162,-2.12773,0.00103,-4.64286,1.62076,-0.00728,-10.80502,-0.000073,-0.341565,-3.140509,0.000155,0.022502,-0.000058,-0.22417,-0.00002,-3.40395,0.000054,-0.007736,-0.000022,0.274656,settle,P1
0.61190,-2.12773,0.00103,-4.64286,1.62076,-0.00728,-10.80502,-0.000073,-0.341565,-3.140509,0.000155,0.022502,-0.000058,-0.22417,-0.00002,-3.40395,0.000054,-0.007736,-0.000022,0.274656,settle,P1
0.62253,-2.12773,0.00103,-4.64286,1.62076,-0.00728,-10.80502,-0.000073,-0.341565,-3.140509,0.000155,0.022502,-0.000058,292.89609,0.06160,799.47400,0.000054,-0.007736,-0.000022,0.274656,settle,P1
0.63303,-2.16480,0.00104,-4.71182,1.73235,-0.00734,-10.53412,-0.000072,-0.341726,-3.140509,0.000135,0.019338,-0.000050,292.89609,0.06160,799.47400,0.000054,-0.007416,-0.000022,0.281321,settle,P1
0.64347,-2.35070,0.00114,-5.05073,1.77321,-0.00740,-10.40788,-0.000066,-0.342452,-3.140511,0.000131,0.018620,-0.000047,162.40318,0.03156,414.19855,0.000049,-0.006751,-0.000019,0.253815,settle,P1
0.65407,-2.47168,0.00120,-5.26487,1.81632,-0.00745,-10.29760,-0.000063,-0.342884,-3.140512,0.000132,0.018362,-0.000045,-0.41467,-0.00005,-2.72409,0.000046,-0.006365,-0.000018,0.237958,settle,P1
0.66466,-2.47168,0.00120,-5.26487,1.81632,-0.00745,-10.29760,-0.000063,-0.342884,-3.140512,0.000132,0.018362,-0.000045,-0.41467,-0.00005,-2.72409,0.000046,-0.006365,-0.000018,0.237958,settle,P1
0.67532,-2.47168,0.00120,-5.26487,1.81632,-0.00745,-10.29760,-0.000063,-0.342884,-3.140512,0.000132,0.018362,-0.000045,-0.41467,-0.00005,-2.72409,0.000046,-0.006365,-0.000018,0.237958,settle,P1
0.68613,-2.47168,0.00120,-5.26487,1.81632,-0.00745,-10.29760,-0.000063,-0.342884,-3.140512,0.000132,0.018362,-0.000045,-0.41467,-0.00005,-2.72409,0.000046,-0.006365,-0.000018,0.237958,settle,P1
0.69672,-2.51043,0.00122,-5.33244,1.92836,-0.00748,-9.97598,-0.000062,-0.343018,-3.140512,0.000114,0.015756,-0.000039,293.63885,0.05352,883.26373,0.000047,-0.006100,-0.000018,0.247295,settle,P1
0.70699,-2.51043,0.00122,-5.33244,1.92836,-0.00748,-9.97598,-0.000062,-0.343018,-3.140512,0.000114,0.015756,-0.000039,166.20990,0.02797,456.84845,0.000047,-0.006100,-0.000018,0.247295,settle,P1
0.71801,-2.69668,0.00132,-5.64992,1.97051,-0.00752,-9.84047,-0.000057,-0.343604,-3.140514,0.000112,0.015322,-0.000037,0.39236,0.00009,0.25181,0.000043,-0.005572,-0.000015,0.222382,settle,P1
0.72855,-2.81738,0.00138,-5.84921,2.01411,-0.00756,-9.72342,-0.000054,-0.343959,-3.140515,0.000113,0.015138,-0.000037,-0.32531,-0.00002,-2.00363,0.000040,-0.005256,-0.000014,0.208340,settle,P1
0.73914,-2.81738,0.00138,-5.84921,2.01411,-0.00756,-9.72342,-0.000054,-0.343959,-3.140515,0.000113,0.015138,-0.000037,-0.32531,-0.00002,-2.00363,0.000040,-0.005256,-0.000014,0.208340,settle,P1
0.74944,-2.81738,0.00138,-5.84921,2.01411,-0.00756,-9.72342,-0.000054,-0.343959,-3.140515,0.000113,0.015138,-0.000037,-0.32531,-0.00002,-2.00363,0.000040,-0.005256,-0.000014,0.208340,settle,P1
0.75984,-2.81738,0.00138,-5.84921,2.01411,-0.00756,-9.72342,-0.000054,-0.343959,-3.140515,0.000113,0.015138,-0.000037,321.82776,0.05093,975.34424,0.000040,-0.005256,-0.000014,0.208340,settle,P1
0.77018,-2.85469,0.00140,-5.90987,2.12457,-0.00759,-9.41492,-0.000053,-0.344069,-3.140515,0.000100,0.013273,-0.000032,321.82776,0.05093,975.34424,0.000040,-0.005055,-0.000014,0.217711,settle,P1
0.78105,-3.12762,0.00152,-6.33894,2.19165,-0.00763,-9.19801,-0.000047,-0.344778,-3.140517,0.000096,0.012765,-0.000029,-0.76588,-0.00008,-1.86710,0.000035,-0.004416,-0.000011,0.185721,settle,P1
0.79182,-3.16355,0.00154,-6.39349,2.21220,-0.00764,-9.14038,-0.000047,-0.344866,-3.140517,0.000096,0.012708,-0.000028,-0.26501,-0.00000,-0.97211,0.000034,-0.004338,-0.000011,0.183156,settle,P1
0.80228,-3.16355,0.00154,-6.39349,2.21220,-0.00764,-9.14038,-0.000047,-0.344866,-3.140517,0.000096,0.012708,-0.000028,-0.26501,-0.00000,-0.97211,0.000034,-0.004338,-0.000011,0.183156,settle,P1
0.81286,-3.16355,0.00154,-6.39349,2.21220,-0.00764,-9.14038,-0.000047,-0.344866,-3.140517,0.000096,0.012708,-0.000028,-0.26501,-0.00000,-0.97211,0.000034,-0.004338,-0.000011,0.183156,settle,P1
0.82348,-3.16355,0.00154,-6.39349,2.21220,-0.00764,-9.14038,-0.000047,-0.344866,-3.140517,0.000096,0.012708,-0.000028,257.57642,0.03539,796.74969,0.000034,-0.004338,-0.000011,0.183156,settle,P1
0.83388,-3.19996,0.00156,-6.44832,2.32145,-0.00765,-8.81872,-0.000046,-0.344956,-3.140517,0.000086,0.011061,-0.000025,206.00772,0.02837,642.86560,0.000034,-0.004166,-0.000011,0.193766,settle,P1
0.84462,-3.47137,0.00170,-6.84254,2.38826,-0.00769,-8.60472,-0.000041,-0.345544,-3.140519,0.000083,0.010500,-0.000023,161.31427,0.02051,493.51804,0.000030,-0.003629,-0.000009,0.165103,settle,P1
0.85500,-3.47137,0.00170,-6.84254,2.38826,-0.00769,-8.60472,-0.000041,-0.345544,-3.140519,0.000083,0.010500,-0.000023,-0.39561,-0.00001,-1.34057,0.000030,-0.003629,-0.000009,0.165103,settle,P1
0.86560,-3.50723,0.00172,-6.89273,2.40873,-0.00770,-8.54805,-0.000040,-0.345616,-3.140519,0.000083,0.010429,-0.000022,-0.39561,-0.00001,-1.34057,0.000030,-0.003562,-0.000009,0.162925,settle,P1
0.87607,-3.50723,0.00172,-6.89273,2.40873,-0.00770,-8.54805,-0.000040,-0.345616,-3.140519,0.000083,0.010429,-0.000022,-0.39561,-0.00001,-1.34057,0.000030,-0.003562,-0.000009,0.162925,settle,P1
0.88726,-3.54465,0.00174,-6.94461,2.51719,-0.00769,-8.21089,-0.000040,-0.345689,-3.140519,0.000074,0.008996,-0.000019,-0.39561,-0.00001,-1.34057,0.000030,-0.003417,-0.000008,0.174602,settle,P1
0.89765,-3.54465,0.00174,-6.94461,2.51719,-0.00769,-8.21089,-0.000040,-0.345689,-3.140519,0.000074,0.008996,-0.000019,289.03094,0.03472,914.33362,0.000030,-0.003417,-0.000008,0.174602,settle,P1
0.90857,-3.54465,0.00174,-6.94461,2.51719,-0.00769,-8.21089,-0.000040,-0.345689,-3.140519,0.000074,0.008996,-0.000019,172.33214,0.01916,501.00278,0.000030,-0.003417,-0.000008,0.174602,settle,P1
0.91905,-3.81480,0.00187,-7.30463,2.58422,-0.00772,-8.00550,-0.000035,-0.346166,-3.140520,0.000072,0.008647,-0.000018,-0.55002,-0.00002,-1.93381,0.000026,-0.002988,-0.000007,0.148918,settle,P1
0.92969,-3.85055,0.00189,-7.35043,2.60454,-0.00772,-7.95107,-0.000035,-0.346226,-3.140520,0.000072,0.008610,-0.000018,-0.55002,-0.00002,-1.93381,0.000026,-0.002934,-0.000007,0.147065,settle,P1
0.94020,-3.85055,0.00189,-7.35043,2.60454,-0.00772,-7.95107,-0.000035,-0.346226,-3.140520,0.000072,0.008610,-0.000018,-0.55002,-0.00002,-1.93381,0.000026,-0.002934,-0.000007,0.147065,settle,P1
0.95077,-3.85055,0.00189,-7.35043,2.60454,-0.00772,-7.95107,-0.000035,-0.346226,-3.140520,0.000072,0.008610,-0.000018,-0.55002,-0.00002,-1.93381,0.000026,-0.002934,-0.000007,0.147065,settle,P1
0.96140,-3.88859,0.00191,-7.39870,2.71201,-0.00773,-7.64142,-0.000034,-0.346289,-3.140520,0.000066,0.007679,-0.000015,273.71066,0.02872,841.43756,0.000026,-0.002826,-0.000007,0.157728,settle,P1
0.97173,-4.07426,0.00201,-7.62729,2.75550,-0.00775,-7.50581,-0.000032,-0.346575,-3.140521,0.000063,0.007354,-0.000015,273.71066,0.02872,841.43756,0.000023,-0.002562,-0.000006,0.141678,settle,P1
0.98209,-4.07426,0.00201,-7.62729,2.75550,-0.00775,-7.50581,-0.000032,-0.346575,-3.140521,0.000063,0.007354,-0.000015,0.19308,0.00005,0.57466,0.000023,-0.002562,-0.000006,0.141678,settle,P1
0.99254,-4.19434,0.00207,-7.76877,2.79893,-0.00776,-7.37993,-0.000030,-0.346744,-3.140521,0.000062,0.007083,-0.000014,-0.51733,-0.00001,-1.10751,0.000022,-0.002402,-0.000005,0.133841,settle,P1
1.00288,-4.19434,0.00207,-7.76877,2.79893,-0.00776,-7.37993,-0.000030,-0.346744,-3.140521,0.000062,0.007083,-0.000014,-0.51733,-0.00001,-1.10751,0.000022,-0.002402,-0.000005,0.133841,settle,P1
1.01353,-4.19434,0.00207,-7.76877,2.79893,-0.00776,-7.37993,-0.000030,-0.346744,-3.140521,0.000062,0.007083,-0.000014,-0.51733,-0.00001,-1.10751,0.000022,-0.002402,-0.000005,0.133841,settle,P1
1.02372,-4.19434,0.00207,-7.76877,2.79893,-0.00776,-7.37993,-0.000030,-0.346744,-3.140521,0.000062,0.007083,-0.000014,474.04797,0.04352,1486.41699,0.000022,-0.002402,-0.000005,0.133841,settle,P1
1.03465,-4.23156,0.00209,-7.81169,2.90396,-0.00775,-7.05605,-0.000029,-0.346794,-3.140521,0.000056,0.006231,-0.000012,474.04797,0.04352,1486.41699,0.000022,-0.002309,-0.000006,0.145748,settle,P1
1.04505,-4.50090,0.00223,-8.10777,2.97086,-0.00775,-6.84488,-0.000026,-0.347124,-3.140522,0.000055,0.006082,-0.000011,125.83376,0.01074,387.42661,0.000019,-0.002017,-0.000004,0.126733,settle,P1
1.05549,-4.50090,0.00223,-8.10777,2.97086,-0.00775,-6.84488,-0.000026,-0.347124,-3.140522,0.000055,0.006082,-0.000011,0.23993,0.00005,1.58234,0.000019,-0.002017,-0.000004,0.126733,settle,P1
1.06610,-4.53648,0.00225,-8.14503,2.99068,-0.00776,-6.78805,-0.000026,-0.347166,-3.140522,0.000055,0.006057,-0.000011,-0.59855,-0.00001,-1.46856,0.000019,-0.001979,-0.000004,0.125852,settle,P1
1.07652,-4.53648,0.00225,-8.14503,2.99068,-0.00776,-6.78805,-0.000026,-0.347166,-3.140522,0.000055,0.006057,-0.000011,-0.59855,-0.00001,-1.46856,0.000019,-0.001979,-0.000004,0.125852,settle,P1
1.08731,-4.53648,0.00225,-8.14503,2.99068,-0.00776,-6.78805,-0.000026,-0.347166,-3.140522,0.000055,0.006057,-0.000011,-0.59855,-0.00001,-1.46856,0.000019,-0.001979,-0.000004,0.125852,settle,P1
1.09802,-4.53648,0.00225,-8.14503,2.99068,-0.00776,-6.78805,-0.000026,-0.347166,-3.140522,0.000055,0.006057,-0.000011,347.17630,0.02792,1041.17383,0.000019,-0.001979,-0.000004,0.125852,settle,P1
1.10838,-4.57391,0.00227,-8.18375,3.09464,-0.00775,-6.47709,-0.000025,-0.347210,-3.140522,0.000049,0.005271,-0.000010,347.17630,0.02792,1041.17383,0.000019,-0.001897,-0.000004,0.137532,settle,P1
1.11909,-4.84199,0.00240,-8.44743,3.15996,-0.00776,-6.28070,-0.000023,-0.347489,-3.140523,0.000048,0.005088,-0.000009,0.08896,0.00004,0.74049,0.000017,-0.001647,-0.000004,0.121013,settle,P1
1.12954,-4.87746,0.00242,-8.48055,3.17947,-0.00776,-6.22412,-0.000022,-0.347524,-3.140523,0.000048,0.005081,-0.000009,-0.67379,-0.00001,-1.56097,0.000016,-0.001616,-0.000003,0.120533,settle,P1
1.14042,-4.87746,0.00242,-8.48055,3.17947,-0.00776,-6.22412,-0.000022,-0.347524,-3.140523,0.000048,0.005081,-0.000009,-0.67379,-0.00001,-1.56097,0.000016,-0.001616,-0.000003,0.120533,settle,P1
1.15095,-4.87746,0.00242,-8.48055,3.17947,-0.00776,-6.22412,-0.000022,-0.347524,-3.140523,0.000048,0.005081,-0.000009,-0.67379,-0.00001,-1.56097,0.000016,-0.001616,-0.000003,0.120533,settle,P1
1.16157,-4.91484,0.00244,-8.51499,3.28159,-0.00777,-5.93745,-0.000022,-0.347561,-3.140523,0.000044,0.004479,-0.000007,273.28973,0.01924,782.84387,0.000016,-0.001550,-0.000003,0.131426,settle,P1
1.17200,-4.91484,0.00244,-8.51499,3.28159,-0.00777,-5.93745,-0.000022,-0.347561,-3.140523,0.000044,0.004479,-0.000007,273.28973,0.01924,782.84387,0.000016,-0.001550,-0.000003,0.131426,settle,P1
1.18241,-4.91484,0.00244,-8.51499,3.28159,-0.00777,-5.93745,-0.000022,-0.347561,-3.140523,0.000044,0.004479,-0.000007,152.74858,0.01002,410.77280,0.000016,-0.001550,-0.000003,0.131426,settle,P1
1.19283,-5.18320,0.00258,-8.74919,3.34620,-0.00778,-5.75979,-0.000020,-0.347798,-3.140523,0.000042,0.004178,-0.000006,-0.73042,-0.00001,-2.66114,0.000014,-0.001329,-0.000003,0.116914,settle,P1
1.20374,-5.21871,0.00260,-8.77852,3.36537,-0.00779,-5.71134,-0.000019,-0.347826,-3.140523,0.000041,0.004134,-0.000006,-0.73042,-0.00001,-2.66114,0.000014,-0.001302,-0.000003,0.116406,settle,P1
1.21454,-5.21871,0.00260,-8.77852,3.36537,-0.00779,-5.71134,-0.000019,-0.347826,-3.140523,0.000041,0.004134,-0.000006,-0.73042,-0.00001,-2.66114,0.000014,-0.001302,-0.000003,0.116406,settle,P1
1.22564,-5.25621,0.00262,-8.80909,3.46502,-0.00780,-5.44231,-0.000019,-0.347857,-3.140523,0.000038,0.003657,-0.000006,262.30948,0.01617,744.68256,0.000014,-0.001249,-0.000003,0.126805,settle,P1
