t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase_tag,regime_id
0.10640,-0.04777,0.00007,-0.08236,0.26275,-0.00110,-3.06802,-0.000224,-0.317655,-3.140461,0.000407,0.076333,-0.000267,-0.24685,0.00002,-56.77287,0.000169,-0.031369,-0.000092,1.000000,settle,P1
0.11682,-0.04777,0.00007,-0.08236,0.26275,-0.00110,-3.06802,-0.000224,-0.317655,-3.140461,0.000407,0.076333,-0.000267,-0.24685,0.00002,-56.77287,0.000169,-0.031369,-0.000092,1.000000,settle,P1
0.12760,-0.04777,0.00007,-0.08236,0.26275,-0.00110,-3.06802,-0.000224,-0.317655,-3.140461,0.000407,0.076333,-0.000267,-0.24685,0.00002,-56.77287,0.000169,-0.031369,-0.000092,1.000000,settle,P1
0.13833,-0.05781,0.00007,-0.10606,0.37303,-0.00177,-4.93758,-0.000221,-0.318212,-3.140463,0.000343,0.066782,-0.000281,346.49878,0.17279,-5729.66504,0.000170,-0.030343,-0.000087,1.000000,settle,P1
0.14880,-0.12117,0.00009,-0.25803,0.38281,-0.00197,-5.30854,-0.000205,-0.320683,-3.140474,0.000337,0.065678,-0.000268,346.49878,0.17279,-5729.66504,0.000156,-0.028156,-0.000071,0.985951,settle,P1
0.15921,-0.12117,0.00009,-0.25803,0.38281,-0.00197,-5.30854,-0.000205,-0.320683,-3.140474,0.000337,0.065678,-0.000268,125.17706,0.07730,-2141.60205,0.000156,-0.028156,-0.000071,0.985951,settle,P1
0.16962,-0.15871,0.00011,-0.34900,0.42749,-0.00233,-6.15334,-0.000198,-0.321743,-3.140478,0.000334,0.063811,-0.000232,-0.18219,0.00005,-57.39659,0.000151,-0.027138,-0.000068,0.934712,settle,P1
0.18018,-0.17594,0.00012,-0.39087,0.44611,-0.00249,-6.50415,-0.000195,-0.322181,-3.140479,0.000335,0.062986,-0.000215,-0.18219,0.00005,-57.39659,0.000148,-0.026715,-0.000067,0.913026,settle,P1
0.19074,-0.17594,0.00012,-0.39087,0.44611,-0.00249,-6.50415,-0.000195,-0.322181,-3.140479,0.000335,0.062986,-0.000215,-0.18219,0.00005,-57.39659,0.000148,-0.026715,-0.000067,0.913026,settle,P1
0.20144,-0.17594,0.00012,-0.39087,0.44611,-0.00249,-6.50415,-0.000195,-0.322181,-3.140479,0.000335,0.062986,-0.000215,-0.18219,0.00005,-57.39659,0.000148,-0.026715,-0.000067,0.913026,settle,P1
0.21222,-0.19504,0.00013,-0.43732,0.55584,-0.00324,-8.25214,-0.000192,-0.322635,-3.140480,0.000352,0.062865,-0.000134,387.74316,0.16735,-5781.71680,0.000145,-0.026318,-0.000074,0.821024,settle,P1
0.22283,-0.30348,0.00018,-0.70121,0.58496,-0.00365,-8.90668,-0.000178,-0.324885,-3.140485,0.000363,0.064700,-0.000121,0.57373,0.00048,-53.18291,0.000132,-0.024489,-0.000067,0.762119,settle,P1
0.23348,-0.38512,0.00021,-0.89909,0.61802,-0.00399,-9.44715,-0.000169,-0.326421,-3.140488,0.000374,0.067186,-0.000122,-0.23518,0.00001,-41.75040,0.000123,-0.023311,-0.000062,0.715452,settle,P1
0.24405,-0.38512,0.00021,-0.89909,0.61802,-0.00399,-9.44715,-0.000169,-0.326421,-3.140488,0.000374,0.067186,-0.000122,-0.23518,0.00001,-41.75040,0.000123,-0.023311,-0.000062,0.715452,settle,P1
0.25454,-0.38512,0.00021,-0.89909,0.61802,-0.00399,-9.44715,-0.000169,-0.326421,-3.140488,0.000374,0.067186,-0.000122,-0.23518,0.00001,-41.75040,0.000123,-0.023311,-0.000062,0.715452,settle,P1
0.26528,-0.38512,0.00021,-0.89909,0.61802,-0.00399,-9.44715,-0.000169,-0.326421,-3.140488,0.000374,0.067186,-0.000122,-0.23518,0.00001,-41.75040,0.000123,-0.023311,-0.000062,0.715452,settle,P1
0.27577,-0.41273,0.00021,-0.96581,0.72736,-0.00454,-10.34561,-0.000166,-0.326923,-3.140489,0.000327,0.061862,-0.000135,291.50623,0.11987,-1937.76343,0.000123,-0.022575,-0.000059,0.663905,settle,P1
0.28604,-0.55488,0.00026,-1.30592,0.75206,-0.00486,-10.63740,-0.000152,-0.329215,-3.140494,0.000315,0.059224,-0.000135,151.80734,0.06793,-875.00293,0.000112,-0.020454,-0.000051,0.615522,settle,P1
0.29692,-0.55488,0.00026,-1.30592,0.75206,-0.00486,-10.63740,-0.000152,-0.329215,-3.140494,0.000315,0.059224,-0.000135,0.59153,0.00035,-28.68063,0.000112,-0.020454,-0.000051,0.615522,settle,P1
0.30740,-0.65324,0.00031,-1.53783,0.78505,-0.00512,-10.87928,-0.000144,-0.330583,-3.140497,0.000315,0.057969,-0.000132,-0.12429,0.00002,-24.46536,0.000105,-0.019206,-0.000046,0.580369,settle,P1
0.31797,-0.65324,0.00031,-1.53783,0.78505,-0.00512,-10.87928,-0.000144,-0.330583,-3.140497,0.000315,0.057969,-0.000132,-0.12429,0.00002,-24.46536,0.000105,-0.019206,-0.000046,0.580369,settle,P1
0.32884,-0.65324,0.00031,-1.53783,0.78505,-0.00512,-10.87928,-0.000144,-0.330583,-3.140497,0.000315,0.057969,-0.000132,-0.12429,0.00002,-24.46536,0.000105,-0.019206,-0.000046,0.580369,settle,P1
0.33928,-0.65324,0.00031,-1.53783,0.78505,-0.00512,-10.87928,-0.000144,-0.330583,-3.140497,0.000315,0.057969,-0.000132,-0.12429,0.00002,-24.46536,0.000105,-0.019206,-0.000046,0.580369,settle,P1
0.34971,-0.68461,0.00033,-1.61119,0.89445,-0.00548,-11.22107,-0.000141,-0.330991,-3.140498,0.000267,0.048685,-0.000105,162.24289,0.06144,-411.85632,0.000105,-0.018324,-0.000047,0.555982,settle,P1
0.36009,-0.84488,0.00043,-1.98104,0.92286,-0.00572,-11.33881,-0.000130,-0.332800,-3.140502,0.000266,0.048854,-0.000096,0.60313,0.00028,-19.24046,0.000096,-0.016778,-0.000042,0.513285,settle,P1
0.37032,-0.95281,0.00049,-2.22558,0.95780,-0.00593,-11.46157,-0.000123,-0.333944,-3.140504,0.000270,0.048716,-0.000092,-0.20635,-0.00003,-16.64303,0.000090,-0.015787,-0.000038,0.482805,settle,P1
0.38093,-0.95281,0.00049,-2.22558,0.95780,-0.00593,-11.46157,-0.000123,-0.333944,-3.140504,0.000270,0.048716,-0.000092,-0.20635,-0.00003,-16.64303,0.000090,-0.015787,-0.000038,0.482805,settle,P1
0.39126,-0.95281,0.00049,-2.22558,0.95780,-0.00593,-11.46157,-0.000123,-0.333944,-3.140504,0.000270,0.048716,-0.000092,-0.20635,-0.00003,-16.64303,0.000090,-0.015787,-0.000038,0.482805,settle,P1
0.40171,-0.95281,0.00049,-2.22558,0.95780,-0.00593,-11.46157,-0.000123,-0.333944,-3.140504,0.000270,0.048716,-0.000092,282.00293,0.09443,-45.90979,0.000090,-0.015787,-0.000038,0.482805,settle,P1
0.41234,-0.98746,0.00051,-2.30340,1.06824,-0.00618,-11.54484,-0.000121,-0.334287,-3.140505,0.000224,0.039305,-0.000084,282.00293,0.09443,-45.90979,0.000090,-0.014953,-0.000038,0.470892,settle,P1
0.42286,-1.24020,0.00063,-2.85915,1.11989,-0.00645,-11.55497,-0.000107,-0.336399,-3.140509,0.000228,0.038628,-0.000080,204.23619,0.06527,-24.40667,0.000079,-0.013099,-0.000031,0.415018,settle,P1
0.43353,-1.24020,0.00063,-2.85915,1.11989,-0.00645,-11.55497,-0.000107,-0.336399,-3.140509,0.000228,0.038628,-0.000080,-0.58653,-0.00015,-9.56944,0.000079,-0.013099,-0.000031,0.415018,settle,P1
0.44415,-1.27418,0.00065,-2.93230,1.13886,-0.00651,-11.55987,-0.000105,-0.336665,-3.140510,0.000230,0.038327,-0.000080,-0.15047,-0.00001,-9.90506,0.000077,-0.012854,-0.000030,0.407483,settle,P1
0.45456,-1.27418,0.00065,-2.93230,1.13886,-0.00651,-11.55987,-0.000105,-0.336665,-3.140510,0.000230,0.038327,-0.000080,-0.15047,-0.00001,-9.90506,0.000077,-0.012854,-0.000030,0.407483,settle,P1
0.46497,-1.27418,0.00065,-2.93230,1.13886,-0.00651,-11.55987,-0.000105,-0.336665,-3.140510,0.000230,0.038327,-0.000080,-0.15047,-0.00001,-9.90506,0.000077,-0.012854,-0.000030,0.407483,settle,P1
0.47560,-1.27418,0.00065,-2.93230,1.13886,-0.00651,-11.55987,-0.000105,-0.336665,-3.140510,0.000230,0.038327,-0.000080,316.69177,0.09291,402.18588,0.000077,-0.012854,-0.000030,0.407483,settle,P1
0.48617,-1.30949,0.00067,-3.00790,1.24980,-0.00667,-11.44374,-0.000103,-0.336928,-3.140510,0.000190,0.031889,-0.000068,180.39963,0.05002,189.31165,0.000078,-0.012259,-0.000030,0.405755,settle,P1
0.49671,-1.56980,0.00081,-3.55227,1.30544,-0.00687,-11.36610,-0.000092,-0.338639,-3.140514,0.000193,0.032496,-0.000062,0.57175,0.00018,-5.77053,0.000068,-0.010823,-0.000025,0.355369,settle,P1
0.50751,-1.60469,0.00083,-3.62355,1.32493,-0.00692,-11.34938,-0.000091,-0.338862,-3.140514,0.000195,0.032218,-0.000062,-0.20908,-0.00002,-6.89620,0.000066,-0.010615,-0.000024,0.349100,settle,P1
0.51845,-1.60469,0.00083,-3.62355,1.32493,-0.00692,-11.34938,-0.000091,-0.338862,-3.140514,0.000195,0.032218,-0.000062,-0.20908,-0.00002,-6.89620,0.000066,-0.010615,-0.000024,0.349100,settle,P1
0.52899,-1.60469,0.00083,-3.62355,1.32493,-0.00692,-11.34938,-0.000091,-0.338862,-3.140514,0.000195,0.032218,-0.000062,-0.20908,-0.00002,-6.89620,0.000066,-0.010615,-0.000024,0.349100,settle,P1
0.53964,-1.64121,0.00085,-3.69782,1.43670,-0.00705,-11.18713,-0.000089,-0.339093,-3.140515,0.000165,0.026289,-0.000056,375.85342,0.09564,699.33624,0.000067,-0.010077,-0.000024,0.349808,settle,P1
0.55045,-1.64121,0.00085,-3.69782,1.43670,-0.00705,-11.18713,-0.000089,-0.339093,-3.140515,0.000165,0.026289,-0.000056,375.85342,0.09564,699.33624,0.000067,-0.010077,-0.000024,0.349808,settle,P1
0.56136,-1.64121,0.00085,-3.69782,1.43670,-0.00705,-11.18713,-0.000089,-0.339093,-3.140515,0.000165,0.026289,-0.000056,194.29895,0.04629,344.09467,0.000067,-0.010077,-0.000024,0.349808,settle,P1
0.57221,-1.90844,0.00099,-4.22751,1.49623,-0.00720,-11.05595,-0.000079,-0.340508,-3.140518,0.000163,0.025326,-0.000051,-0.22646,-0.00002,-4.53257,0.000058,-0.008806,-0.000020,0.303538,settle,P1
0.58262,-1.94395,0.00101,-4.29614,1.51625,-0.00723,-11.02227,-0.000078,-0.340684,-3.140518,0.000164,0.025254,-0.000050,-0.22646,-0.00002,-4.53257,0.000057,-0.008651,-0.000019,0.298377,settle,P1
0.59320,-1.94395,0.00101,-4.29614,1.51625,-0.00723,-11.02227,-0.000078,-0.340684,-3.140518,0.000164,0.025254,-0.000050,-0.22646,-0.00002,-4.53257,0.000057,-0.008651,-0.000019,0.298377,settle,P1
0.60390,-1.98070,0.00103,-4.36676,1.62847,-0.00732,-10.78051,-0.000076,-0.340865,-3.140519,0.000142,0.021574,-0.000043,-0.22646,-0.00002,-4.53257,0.000057,-0.008284,-0.000019,0.303421,settle,P1
0.61474,-1.98070,0.00103,-4.36676,1.62847,-0.00732,-10.78051,-0.000076,-0.340865,-3.140519,0.000142,0.021574,-0.000043,337.23618,0.07471,843.40875,0.000057,-0.008284,-0.000019,0.303421,settle,P1
0.62584,-2.16687,0.00112,-4.71759,1.66840,-0.00739,-10.66403,-0.000071,-0.341680,-3.140520,0.000138,0.020840,-0.000040,0.46728,0.00012,-0.96457,0.000053,-0.007541,-0.000017,0.274243,settle,P1
0.63620,-2.28711,0.00118,-4.93784,1.71094,-0.00745,-10.56271,-0.000067,-0.342163,-3.140521,0.000140,0.020578,-0.000038,-0.23384,-0.00002,-2.91353,0.000049,-0.007111,-0.000016,0.257333,settle,P1
0.64706,-2.28711,0.00118,-4.93784,1.71094,-0.00745,-10.56271,-0.000067,-0.342163,-3.140521,0.000140,0.020578,-0.000038,-0.23384,-0.00002,-2.91353,0.000049,-0.007111,-0.000016,0.257333,settle,P1
0.65761,-2.28711,0.00118,-4.93784,1.71094,-0.00745,-10.56271,-0.000067,-0.342163,-3.140521,0.000140,0.020578,-0.000038,-0.23384,-0.00002,-2.91353,0.000049,-0.007111,-0.000016,0.257333,settle,P1
0.66797,-2.28711,0.00118,-4.93784,1.71094,-0.00745,-10.56271,-0.000067,-0.342163,-3.140521,0.000140,0.020578,-0.000038,-0.23384,-0.00002,-2.91353,0.000049,-0.007111,-0.000016,0.257333,settle,P1
0.67841,-2.32391,0.00120,-5.00432,1.82248,-0.00749,-10.25662,-0.000066,-0.342307,-3.140521,0.000121,0.017566,-0.000035,328.32147,0.06339,951.42316,0.000050,-0.006816,-0.000015,0.266004,settle,P1
0.68897,-2.51023,0.00130,-5.33372,1.86385,-0.00754,-10.12607,-0.000061,-0.342963,-3.140523,0.000119,0.017112,-0.000033,172.78766,0.03090,456.14719,0.000045,-0.006226,-0.000013,0.239657,settle,P1
0.69932,-2.63016,0.00136,-5.53920,1.90699,-0.00759,-10.01419,-0.000058,-0.343358,-3.140523,0.000120,0.016925,-0.000032,0.40235,0.00010,-0.13973,0.000043,-0.005875,-0.000012,0.224743,settle,P1
0.71001,-2.63016,0.00136,-5.53920,1.90699,-0.00759,-10.01419,-0.000058,-0.343358,-3.140523,0.000120,0.016925,-0.000032,-0.35877,-0.00003,-2.43449,0.000043,-0.005875,-0.000012,0.224743,settle,P1
0.72060,-2.63016,0.00136,-5.53920,1.90699,-0.00759,-10.01419,-0.000058,-0.343358,-3.140523,0.000120,0.016925,-0.000032,-0.35877,-0.00003,-2.43449,0.000043,-0.005875,-0.000012,0.224743,settle,P1
0.73109,-2.63016,0.00136,-5.53920,1.90699,-0.00759,-10.01419,-0.000058,-0.343358,-3.140523,0.000120,0.016925,-0.000032,-0.35877,-0.00003,-2.43449,0.000043,-0.005875,-0.000012,0.224743,settle,P1
0.74177,-2.63016,0.00136,-5.53920,1.90699,-0.00759,-10.01419,-0.000058,-0.343358,-3.140523,0.000120,0.016925,-0.000032,437.64783,0.07366,1313.12598,0.000043,-0.005875,-0.000012,0.224743,settle,P1
0.75223,-2.66824,0.00138,-5.60352,2.01855,-0.00761,-9.69398,-0.000057,-0.343480,-3.140524,0.000105,0.014571,-0.000027,163.17752,0.02544,471.49600,0.000043,-0.005635,-0.000012,0.234333,settle,P1
0.76297,-2.93934,0.00151,-6.04639,2.08427,-0.00767,-9.48497,-0.000051,-0.344257,-3.140525,0.000102,0.014286,-0.000025,0.41172,0.00009,1.15993,0.000038,-0.004951,-0.000009,0.200575,settle,P1
0.77347,-2.97520,0.00153,-6.10310,2.10482,-0.00768,-9.42958,-0.000050,-0.344356,-3.140526,0.000103,0.014242,-0.000025,-0.39993,-0.00003,-1.69808,0.000037,-0.004864,-0.000009,0.197684,settle,P1
0.78393,-2.97520,0.00153,-6.10310,2.10482,-0.00768,-9.42958,-0.000050,-0.344356,-3.140526,0.000103,0.014242,-0.000025,-0.39993,-0.00003,-1.69808,0.000037,-0.004864,-0.000009,0.197684,settle,P1
0.79420,-2.97520,0.00153,-6.10310,2.10482,-0.00768,-9.42958,-0.000050,-0.344356,-3.140526,0.000103,0.014242,-0.000025,-0.39993,-0.00003,-1.69808,0.000037,-0.004864,-0.000009,0.197684,settle,P1
0.80495,-2.97520,0.00153,-6.10310,2.10482,-0.00768,-9.42958,-0.000050,-0.344356,-3.140526,0.000103,0.014242,-0.000025,292.23941,0.04296,881.34491,0.000037,-0.004864,-0.000009,0.197684,settle,P1
0.81556,-3.01289,0.00155,-6.16225,2.21585,-0.00770,-9.11547,-0.000049,-0.344460,-3.140526,0.000092,0.012322,-0.000022,292.23941,0.04296,881.34491,0.000037,-0.004665,-0.000010,0.207485,settle,P1
0.82628,-3.01289,0.00155,-6.16225,2.21585,-0.00770,-9.11547,-0.000049,-0.344460,-3.140526,0.000092,0.012322,-0.000022,164.89452,0.02243,487.20135,0.000037,-0.004665,-0.000010,0.207485,settle,P1
0.83663,-3.28434,0.00169,-6.57348,2.28199,-0.00774,-8.90489,-0.000044,-0.345117,-3.140527,0.000089,0.011812,-0.000019,0.29087,0.00007,1.16877,0.000033,-0.004071,-0.000008,0.176957,settle,P1
0.84696,-3.32016,0.00171,-6.62589,2.30250,-0.00775,-8.84785,-0.000043,-0.345198,-3.140527,0.000089,0.011749,-0.000019,-0.41024,-0.00002,-1.39236,0.000032,-0.003997,-0.000008,0.174577,settle,P1
0.85763,-3.32016,0.00171,-6.62589,2.30250,-0.00775,-8.84785,-0.000043,-0.345198,-3.140527,0.000089,0.011749,-0.000019,-0.41024,-0.00002,-1.39236,0.000032,-0.003997,-0.000008,0.174577,settle,P1
0.86811,-3.32016,0.00171,-6.62589,2.30250,-0.00775,-8.84785,-0.000043,-0.345198,-3.140527,0.000089,0.011749,-0.000019,-0.41024,-0.00002,-1.39236,0.000032,-0.003997,-0.000008,0.174577,settle,P1
0.87878,-3.35754,0.00173,-6.68010,2.41183,-0.00776,-8.52983,-0.000043,-0.345283,-3.140527,0.000080,0.010241,-0.000018,279.35406,0.03592,861.08496,0.000032,-0.003838,-0.000007,0.185065,settle,P1
0.88941,-3.54398,0.00183,-6.94326,2.45545,-0.00778,-8.39154,-0.000039,-0.345667,-3.140528,0.000078,0.009778,-0.000017,150.91429,0.01798,435.45386,0.000029,-0.003481,-0.000006,0.165703,settle,P1
0.90018,-3.66477,0.00188,-7.10730,2.49944,-0.00781,-8.26882,-0.000037,-0.345894,-3.140528,0.000077,0.009568,-0.000016,0.31133,0.00007,0.71451,0.000028,-0.003274,-0.000006,0.155457,settle,P1
0.91061,-3.66477,0.00188,-7.10730,2.49944,-0.00781,-8.26882,-0.000037,-0.345894,-3.140528,0.000077,0.009568,-0.000016,-0.45117,-0.00002,-1.67113,0.000028,-0.003274,-0.000006,0.155457,settle,P1
0.92142,-3.66477,0.00188,-7.10730,2.49944,-0.00781,-8.26882,-0.000037,-0.345894,-3.140528,0.000077,0.009568,-0.000016,-0.45117,-0.00002,-1.67113,0.000028,-0.003274,-0.000006,0.155457,settle,P1
0.93214,-3.66477,0.00188,-7.10730,2.49944,-0.00781,-8.26882,-0.000037,-0.345894,-3.140528,0.000077,0.009568,-0.000016,-0.45117,-0.00002,-1.67113,0.000028,-0.003274,-0.000006,0.155457,settle,P1
0.94256,-3.70219,0.00190,-7.15715,2.60671,-0.00780,-7.94316,-0.000037,-0.345962,-3.140528,0.000069,0.008367,-0.000013,338.46661,0.03813,1066.93420,0.000028,-0.003147,-0.000006,0.166762,settle,P1
0.95322,-3.88652,0.00200,-7.39563,2.65883,-0.00782,-7.77963,-0.000034,-0.346270,-3.140529,0.000067,0.008068,-0.000012,338.46661,0.03813,1066.93420,0.000025,-0.002865,-0.000005,0.151123,settle,P1
0.96409,-3.88652,0.00200,-7.39563,2.65883,-0.00782,-7.77963,-0.000034,-0.346270,-3.140529,0.000067,0.008068,-0.000012,229.34471,0.02399,660.90076,0.000025,-0.002865,-0.000005,0.151123,settle,P1
0.97494,-4.00801,0.00205,-7.54641,2.69456,-0.00783,-7.67491,-0.000032,-0.346460,-3.140529,0.000066,0.007856,-0.000012,-0.55658,-0.00002,-1.27617,0.000024,-0.002690,-0.000005,0.141299,settle,P1
0.98551,-4.00801,0.00205,-7.54641,2.69456,-0.00783,-7.67491,-0.000032,-0.346460,-3.140529,0.000066,0.007856,-0.000012,-0.55658,-0.00002,-1.27617,0.000024,-0.002690,-0.000005,0.141299,settle,P1
0.99605,-4.00801,0.00205,-7.54641,2.69456,-0.00783,-7.67491,-0.000032,-0.346460,-3.140529,0.000066,0.007856,-0.000012,-0.55658,-0.00002,-1.27617,0.000024,-0.002690,-0.000005,0.141299,settle,P1
1.00663,-4.00801,0.00205,-7.54641,2.69456,-0.00783,-7.67491,-0.000032,-0.346460,-3.140529,0.000066,0.007856,-0.000012,405.03751,0.04007,1262.96094,0.000024,-0.002690,-0.000005,0.141299,settle,P1
1.01688,-4.04574,0.00207,-7.59221,2.80095,-0.00782,-7.34911,-0.000032,-0.346516,-3.140529,0.000060,0.006927,-0.000011,405.03751,0.04007,1262.96094,0.000024,-0.002588,-0.000005,0.153015,settle,P1
1.02763,-4.23043,0.00217,-7.80920,2.84410,-0.00783,-7.21167,-0.000030,-0.346772,-3.140529,0.000059,0.006779,-0.000011,0.12045,0.00005,1.13097,0.000022,-0.002360,-0.000004,0.138214,settle,P1
1.03820,-4.34930,0.00223,-7.94256,2.88710,-0.00784,-7.08372,-0.000028,-0.346928,-3.140530,0.000059,0.006732,-0.000011,-0.54972,-0.00001,-1.40310,0.000021,-0.002223,-0.000003,0.131291,settle,P1
1.04878,-4.34930,0.00223,-7.94256,2.88710,-0.00784,-7.08372,-0.000028,-0.346928,-3.140530,0.000059,0.006732,-0.000011,-0.54972,-0.00001,-1.40310,0.000021,-0.002223,-0.000003,0.131291,settle,P1
1.05920,-4.34930,0.00223,-7.94256,2.88710,-0.00784,-7.08372,-0.000028,-0.346928,-3.140530,0.000059,0.006732,-0.000011,-0.54972,-0.00001,-1.40310,0.000021,-0.002223,-0.000003,0.131291,settle,P1
1.06958,-4.34930,0.00223,-7.94256,2.88710,-0.00784,-7.08372,-0.000028,-0.346928,-3.140530,0.000059,0.006732,-0.000011,-0.54972,-0.00001,-1.40310,0.000021,-0.002223,-0.000003,0.131291,settle,P1
1.07994,-4.38691,0.00225,-7.98377,2.99222,-0.00783,-6.77199,-0.000028,-0.346977,-3.140530,0.000053,0.005887,-0.000008,334.48477,0.02908,1005.37653,0.000021,-0.002133,-0.000003,0.142762,settle,P1
1.09068,-4.38691,0.00225,-7.98377,2.99222,-0.00783,-6.77199,-0.000028,-0.346977,-3.140530,0.000053,0.005887,-0.000008,145.81505,0.01181,431.39328,0.000021,-0.002133,-0.000003,0.142762,settle,P1
1.10106,-4.65555,0.00238,-8.26423,3.05805,-0.00785,-6.57251,-0.000025,-0.347289,-3.140530,0.000051,0.005664,-0.000006,-0.59262,-0.00001,-1.69726,0.000018,-0.001852,-0.000003,0.124722,settle,P1
1.11169,-4.69105,0.00240,-8.29952,3.07773,-0.00785,-6.51798,-0.000024,-0.347328,-3.140530,0.000051,0.005627,-0.000006,-0.59262,-0.00001,-1.69726,0.000018,-0.001816,-0.000003,0.123924,settle,P1
1.12256,-4.69105,0.00240,-8.29952,3.07773,-0.00785,-6.51798,-0.000024,-0.347328,-3.140530,0.000051,0.005627,-0.000006,-0.59262,-0.00001,-1.69726,0.000018,-0.001816,-0.000003,0.123924,settle,P1
1.13315,-4.69105,0.00240,-8.29952,3.07773,-0.00785,-6.51798,-0.000024,-0.347328,-3.140530,0.000051,0.005627,-0.000006,310.52670,0.02372,902.30585,0.000018,-0.001816,-0.000003,0.123924,settle,P1
1.14348,-4.69105,0.00240,-8.29952,3.07773,-0.00785,-6.51798,-0.000024,-0.347328,-3.140530,0.000051,0.005627,-0.000006,310.52670,0.02372,902.30585,0.000018,-0.001816,-0.000003,0.123924,settle,P1
1.15401,-4.72828,0.00242,-8.33607,3.18071,-0.00786,-6.22958,-0.000024,-0.347369,-3.140530,0.000047,0.004962,-0.000007,121.69415,0.00868,353.44809,0.000018,-0.001743,-0.000003,0.134693,settle,P1
1.16433,-4.99590,0.00256,-8.58556,3.24541,-0.00787,-6.03832,-0.000021,-0.347631,-3.140531,0.000045,0.004711,-0.000007,-0.00465,0.00003,0.39430,0.000016,-0.001503,-0.000002,0.119333,settle,P1
1.17491,-5.03137,0.00258,-8.61692,3.26477,-0.00787,-5.98511,-0.000021,-0.347663,-3.140531,0.000045,0.004669,-0.000007,-0.73024,-0.00001,-2.10149,0.000015,-0.001473,-0.000002,0.118861,settle,P1
1.18519,-5.03137,0.00258,-8.61692,3.26477,-0.00787,-5.98511,-0.000021,-0.347663,-3.140531,0.000045,0.004669,-0.000007,-0.73024,-0.00001,-2.10149,0.000015,-0.001473,-0.000002,0.118861,settle,P1
1.19556,-5.03137,0.00258,-8.61692,3.26477,-0.00787,-5.98511,-0.000021,-0.347663,-3.140531,0.000045,0.004669,-0.000007,-0.73024,-0.00001,-2.10149,0.000015,-0.001473,-0.000002,0.118861,settle,P1
1.20614,-5.06938,0.00260,-8.65008,3.36629,-0.00788,-5.70347,-0.000021,-0.347698,-3.140531,0.000041,0.004099,-0.000005,337.91507,0.02265,969.35797,0.000015,-0.001410,-0.000002,0.129631,settle,P1
1.21676,-5.25414,0.00270,-8.80476,3.40791,-0.00789,-5.58548,-0.000019,-0.347851,-3.140531,0.000040,0.003907,-0.000004,337.91507,0.02265,969.35797,0.000014,-0.001268,-0.000002,0.120078,settle,P1
1.22764,-5.25414,0.00270,-8.80476,3.40791,-0.00789,-5.58548,-0.000019,-0.347851,-3.140531,0.000040,0.003907,-0.000004,-0.11393,0.00003,-0.80706,0.000014,-0.001268,-0.000002,0.120078,settle,P1
