t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase_tag,regime_id
0.25610,-0.35031,0.00015,-0.81482,0.68368,-0.00377,-9.98503,-0.000169,-0.325806,-3.140522,0.000359,0.065734,-0.000004,286.13562,0.11323,-2440.13770,0.000124,-0.023756,-0.000002,0.696927,settle,P1
0.26667,-0.35031,0.00015,-0.81482,0.68368,-0.00377,-9.98503,-0.000169,-0.325806,-3.140522,0.000359,0.065734,-0.000004,286.13562,0.11323,-2440.13770,0.000124,-0.023756,-0.000002,0.696927,settle,P1
0.27722,-0.55133,0.00021,-1.29764,0.72322,-0.00428,-10.51629,-0.000150,-0.329211,-3.140522,0.000337,0.062207,-0.000004,0.58875,0.00038,-33.22204,0.000109,-0.020628,-0.000003,0.622406,settle,P1
0.28776,-0.55133,0.00021,-1.29764,0.72322,-0.00428,-10.51629,-0.000150,-0.329211,-3.140522,0.000337,0.062207,-0.000004,-0.25745,-0.00003,-26.94086,0.000109,-0.020628,-0.000003,0.622406,settle,P1
0.29842,-0.58012,0.00022,-1.36594,0.74050,-0.00439,-10.64838,-0.000147,-0.329640,-3.140522,0.000339,0.061627,-0.000004,-0.25745,-0.00003,-26.94086,0.000107,-0.020227,-0.000003,0.609012,settle,P1
0.30883,-0.58012,0.00022,-1.36594,0.74050,-0.00439,-10.64838,-0.000147,-0.329640,-3.140522,0.000339,0.061627,-0.000004,-0.25745,-0.00003,-26.94086,0.000107,-0.020227,-0.000003,0.609012,settle,P1
0.31931,-0.61180,0.00023,-1.44083,0.85024,-0.00480,-11.12805,-0.000145,-0.330100,-3.140522,0.000295,0.051913,-0.000006,299.95514,0.11411,-956.26392,0.000107,-0.019274,-0.000003,0.577584,settle,P1
0.32971,-0.76906,0.00028,-1.80775,0.85124,-0.00499,-11.19932,-0.000134,-0.332052,-3.140522,0.000291,0.051282,-0.000007,299.95514,0.11411,-956.26392,0.000098,-0.017560,-0.000003,0.537516,settle,P1
0.34028,-0.76906,0.00028,-1.80775,0.85124,-0.00499,-11.19932,-0.000134,-0.332052,-3.140522,0.000291,0.051282,-0.000007,158.93167,0.06209,-429.51605,0.000098,-0.017560,-0.000003,0.537516,settle,P1
0.35107,-0.84320,0.00030,-1.97801,0.89377,-0.00518,-11.32946,-0.000129,-0.332873,-3.140522,0.000289,0.049796,-0.000007,0.58133,0.00028,-18.38668,0.000094,-0.016770,-0.000003,0.514063,settle,P1
0.36190,-0.87500,0.00031,-2.05056,0.91194,-0.00526,-11.37004,-0.000127,-0.333208,-3.140522,0.000283,0.048227,-0.000007,-0.19755,-0.00003,-14.79351,0.000092,-0.016392,-0.000003,0.504811,settle,P1
0.37240,-0.87500,0.00031,-2.05056,0.91194,-0.00526,-11.37004,-0.000127,-0.333208,-3.140522,0.000283,0.048227,-0.000007,-0.19755,-0.00003,-14.79351,0.000092,-0.016392,-0.000003,0.504811,settle,P1
0.38289,-0.87500,0.00031,-2.05056,0.91194,-0.00526,-11.37004,-0.000127,-0.333208,-3.140522,0.000283,0.048227,-0.000007,-0.19755,-0.00003,-14.79351,0.000092,-0.016392,-0.000003,0.504811,settle,P1
0.39353,-0.90910,0.00032,-2.12795,1.02275,-0.00551,-11.45858,-0.000125,-0.333552,-3.140522,0.000246,0.041426,-0.000006,345.67899,0.11921,-158.00462,0.000093,-0.015707,-0.000003,0.492678,settle,P1
0.40389,-1.07816,0.00037,-2.50591,1.05402,-0.00571,-11.48411,-0.000116,-0.335077,-3.140522,0.000247,0.041080,-0.000006,345.67899,0.11921,-158.00462,0.000085,-0.014376,-0.000003,0.453755,settle,P1
0.41476,-1.18988,0.00042,-2.75041,1.09106,-0.00587,-11.51451,-0.000110,-0.336025,-3.140522,0.000248,0.040380,-0.000006,-0.28300,-0.00005,-11.26988,0.000080,-0.013522,-0.000003,0.427878,settle,P1
0.42535,-1.18988,0.00042,-2.75041,1.09106,-0.00587,-11.51451,-0.000110,-0.336025,-3.140522,0.000248,0.040380,-0.000006,-0.28300,-0.00005,-11.26988,0.000080,-0.013522,-0.000003,0.427878,settle,P1
0.43577,-1.18988,0.00042,-2.75041,1.09106,-0.00587,-11.51451,-0.000110,-0.336025,-3.140522,0.000248,0.040380,-0.000006,-0.28300,-0.00005,-11.26988,0.000080,-0.013522,-0.000003,0.427878,settle,P1
0.44608,-1.18988,0.00042,-2.75041,1.09106,-0.00587,-11.51451,-0.000110,-0.336025,-3.140522,0.000248,0.040380,-0.000006,-0.28300,-0.00005,-11.26988,0.000080,-0.013522,-0.000003,0.427878,settle,P1
0.45722,-1.22602,0.00044,-2.82865,1.20233,-0.00606,-11.46652,-0.000108,-0.336315,-3.140522,0.000208,0.033808,-0.000006,287.53091,0.08750,217.46007,0.000081,-0.012896,-0.000003,0.422481,settle,P1
0.46761,-1.22602,0.00044,-2.82865,1.20233,-0.00606,-11.46652,-0.000108,-0.336315,-3.140522,0.000208,0.033808,-0.000006,161.07574,0.04698,106.79337,0.000081,-0.012896,-0.000003,0.422481,settle,P1
0.47837,-1.40176,0.00050,-3.20316,1.23716,-0.00622,-11.43271,-0.000101,-0.337563,-3.140522,0.000208,0.033381,-0.000007,0.62494,0.00021,-6.92297,0.000074,-0.011798,-0.000003,0.386843,settle,P1
0.48923,-1.51895,0.00055,-3.44731,1.27666,-0.00634,-11.40729,-0.000096,-0.338344,-3.140522,0.000212,0.032890,-0.000007,-0.21706,-0.00003,-7.80271,0.000070,-0.011099,-0.000003,0.363777,settle,P1
0.49994,-1.51895,0.00055,-3.44731,1.27666,-0.00634,-11.40729,-0.000096,-0.338344,-3.140522,0.000212,0.032890,-0.000007,-0.21706,-0.00003,-7.80271,0.000070,-0.011099,-0.000003,0.363777,settle,P1
0.51034,-1.51895,0.00055,-3.44731,1.27666,-0.00634,-11.40729,-0.000096,-0.338344,-3.140522,0.000212,0.032890,-0.000007,-0.21706,-0.00003,-7.80271,0.000070,-0.011099,-0.000003,0.363777,settle,P1
0.52096,-1.51895,0.00055,-3.44731,1.27666,-0.00634,-11.40729,-0.000096,-0.338344,-3.140522,0.000212,0.032890,-0.000007,354.44440,0.09492,589.50787,0.000070,-0.011099,-0.000003,0.363777,settle,P1
0.53212,-1.55551,0.00057,-3.52265,1.38847,-0.00649,-11.27141,-0.000094,-0.338584,-3.140522,0.000179,0.027744,-0.000006,354.44440,0.09492,589.50787,0.000070,-0.010598,-0.000003,0.363060,settle,P1
0.54268,-1.82211,0.00069,-4.05873,1.44738,-0.00667,-11.15296,-0.000084,-0.340086,-3.140522,0.000177,0.027569,-0.000005,-0.66710,-0.00014,-5.39876,0.000062,-0.009298,-0.000002,0.315524,settle,P1
0.55347,-1.82211,0.00069,-4.05873,1.44738,-0.00667,-11.15296,-0.000084,-0.340086,-3.140522,0.000177,0.027569,-0.000005,-0.13206,-0.00000,-4.93277,0.000062,-0.009298,-0.000002,0.315524,settle,P1
0.56395,-1.85750,0.00071,-4.12814,1.46724,-0.00670,-11.12303,-0.000083,-0.340276,-3.140522,0.000179,0.027460,-0.000005,-0.13206,-0.00000,-4.93277,0.000061,-0.009127,-0.000002,0.310098,settle,P1
0.57465,-1.85750,0.00071,-4.12814,1.46724,-0.00670,-11.12303,-0.000083,-0.340276,-3.140522,0.000179,0.027460,-0.000005,-0.13206,-0.00000,-4.93277,0.000061,-0.009127,-0.000002,0.310098,settle,P1
0.58503,-1.89348,0.00073,-4.19835,1.57866,-0.00680,-10.89647,-0.000082,-0.340468,-3.140522,0.000155,0.022701,-0.000005,341.82443,0.08069,820.70837,0.000061,-0.008690,-0.000002,0.314424,settle,P1
0.59571,-1.89348,0.00073,-4.19835,1.57866,-0.00680,-10.89647,-0.000082,-0.340468,-3.140522,0.000155,0.022701,-0.000005,341.82443,0.08069,820.70837,0.000061,-0.008690,-0.000002,0.314424,settle,P1
0.60611,-1.89348,0.00073,-4.19835,1.57866,-0.00680,-10.89647,-0.000082,-0.340468,-3.140522,0.000155,0.022701,-0.000005,192.02084,0.04238,433.80045,0.000061,-0.008690,-0.000002,0.314424,settle,P1
0.61674,-2.16215,0.00087,-4.70859,1.63973,-0.00692,-10.73085,-0.000073,-0.341684,-3.140523,0.000152,0.021708,-0.000005,0.50221,0.00014,-1.20732,0.000054,-0.007588,-0.000002,0.271803,settle,P1
0.62753,-2.19789,0.00089,-4.77465,1.66001,-0.00695,-10.68761,-0.000072,-0.341834,-3.140523,0.000153,0.021645,-0.000005,-0.36359,-0.00005,-3.43238,0.000053,-0.007456,-0.000002,0.267374,settle,P1
0.63787,-2.19789,0.00089,-4.77465,1.66001,-0.00695,-10.68761,-0.000072,-0.341834,-3.140523,0.000153,0.021645,-0.000005,-0.36359,-0.00005,-3.43238,0.000053,-0.007456,-0.000002,0.267374,settle,P1
0.64836,-2.19789,0.00089,-4.77465,1.66001,-0.00695,-10.68761,-0.000072,-0.341834,-3.140523,0.000153,0.021645,-0.000005,-0.36359,-0.00005,-3.43238,0.000053,-0.007456,-0.000002,0.267374,settle,P1
0.65904,-2.23590,0.00091,-4.84445,1.77230,-0.00701,-10.40874,-0.000071,-0.341994,-3.140523,0.000134,0.018674,-0.000004,246.46852,0.05116,684.44678,0.000053,-0.007148,-0.000002,0.274354,settle,P1
0.66965,-2.42223,0.00101,-5.17945,1.81312,-0.00707,-10.28130,-0.000066,-0.342695,-3.140523,0.000131,0.017973,-0.000004,246.46852,0.05116,684.44678,0.000049,-0.006505,-0.000001,0.247296,settle,P1
0.68009,-2.54191,0.00106,-5.38836,1.85604,-0.00712,-10.16987,-0.000063,-0.343108,-3.140523,0.000131,0.017708,-0.000004,-0.42168,-0.00005,-2.59964,0.000046,-0.006135,-0.000001,0.232017,settle,P1
0.69048,-2.54191,0.00106,-5.38836,1.85604,-0.00712,-10.16987,-0.000063,-0.343108,-3.140523,0.000131,0.017708,-0.000004,-0.42168,-0.00005,-2.59964,0.000046,-0.006135,-0.000001,0.232017,settle,P1
0.70129,-2.54191,0.00106,-5.38836,1.85604,-0.00712,-10.16987,-0.000063,-0.343108,-3.140523,0.000131,0.017708,-0.000004,-0.42168,-0.00005,-2.59964,0.000046,-0.006135,-0.000001,0.232017,settle,P1
0.71215,-2.54191,0.00106,-5.38836,1.85604,-0.00712,-10.16987,-0.000063,-0.343108,-3.140523,0.000131,0.017708,-0.000004,-0.42168,-0.00005,-2.59964,0.000046,-0.006135,-0.000001,0.232017,settle,P1
0.72289,-2.58059,0.00108,-5.45485,1.96754,-0.00715,-9.84688,-0.000062,-0.343238,-3.140523,0.000116,0.015218,-0.000003,349.73215,0.06392,1059.38831,0.000046,-0.005881,-0.000002,0.241531,settle,P1
0.73328,-2.58059,0.00108,-5.45485,1.96754,-0.00715,-9.84688,-0.000062,-0.343238,-3.140523,0.000116,0.015218,-0.000003,163.49159,0.02780,453.08716,0.000046,-0.005881,-0.000002,0.241531,settle,P1
0.74378,-2.76586,0.00118,-5.76608,2.00990,-0.00719,-9.71053,-0.000058,-0.343801,-3.140523,0.000114,0.014787,-0.000003,0.40132,0.00010,0.36528,0.000043,-0.005372,-0.000002,0.217283,settle,P1
0.75495,-2.88680,0.00124,-5.96275,2.05368,-0.00723,-9.59230,-0.000055,-0.344145,-3.140523,0.000114,0.014605,-0.000003,-0.42045,-0.00004,-2.15713,0.000041,-0.005066,-0.000002,0.203562,settle,P1
0.76536,-2.88680,0.00124,-5.96275,2.05368,-0.00723,-9.59230,-0.000055,-0.344145,-3.140523,0.000114,0.014605,-0.000003,-0.42045,-0.00004,-2.15713,0.000041,-0.005066,-0.000002,0.203562,settle,P1
0.77593,-2.88680,0.00124,-5.96275,2.05368,-0.00723,-9.59230,-0.000055,-0.344145,-3.140523,0.000114,0.014605,-0.000003,-0.42045,-0.00004,-2.15713,0.000041,-0.005066,-0.000002,0.203562,settle,P1
0.78648,-2.88680,0.00124,-5.96275,2.05368,-0.00723,-9.59230,-0.000055,-0.344145,-3.140523,0.000114,0.014605,-0.000003,373.67868,0.06016,1134.52759,0.000041,-0.005066,-0.000002,0.203562,settle,P1
0.79706,-2.92520,0.00126,-6.02422,2.16527,-0.00726,-9.27949,-0.000054,-0.344253,-3.140523,0.000102,0.012814,-0.000003,373.67868,0.06016,1134.52759,0.000041,-0.004871,-0.000001,0.213066,settle,P1
0.80741,-3.19656,0.00140,-6.44390,2.23115,-0.00731,-9.06665,-0.000049,-0.344935,-3.140523,0.000099,0.012331,-0.000003,154.76715,0.02316,461.97583,0.000036,-0.004256,-0.000001,0.181809,settle,P1
0.81802,-3.19656,0.00140,-6.44390,2.23115,-0.00731,-9.06665,-0.000049,-0.344935,-3.140523,0.000099,0.012331,-0.000003,-0.39869,-0.00002,-1.28454,0.000036,-0.004256,-0.000001,0.181809,settle,P1
0.82840,-3.23242,0.00142,-6.49749,2.25169,-0.00732,-9.00883,-0.000048,-0.345021,-3.140523,0.000099,0.012270,-0.000003,-0.39869,-0.00002,-1.28454,0.000035,-0.004180,-0.000001,0.179350,settle,P1
0.83885,-3.23242,0.00142,-6.49749,2.25169,-0.00732,-9.00883,-0.000048,-0.345021,-3.140523,0.000099,0.012270,-0.000003,-0.39869,-0.00002,-1.28454,0.000035,-0.004180,-0.000001,0.179350,settle,P1
0.84926,-3.27023,0.00144,-6.55345,2.36187,-0.00732,-8.66407,-0.000047,-0.345107,-3.140523,0.000088,0.010465,-0.000003,-0.39869,-0.00002,-1.28454,0.000035,-0.004002,-0.000001,0.191000,settle,P1
0.85954,-3.27023,0.00144,-6.55345,2.36187,-0.00732,-8.66407,-0.000047,-0.345107,-3.140523,0.000088,0.010465,-0.000003,355.09933,0.05047,1121.92908,0.000035,-0.004002,-0.000001,0.191000,settle,P1
0.86978,-3.27023,0.00144,-6.55345,2.36187,-0.00732,-8.66407,-0.000047,-0.345107,-3.140523,0.000088,0.010465,-0.000003,159.58617,0.02111,459.32300,0.000035,-0.004002,-0.000001,0.191000,settle,P1
0.88035,-3.54117,0.00157,-6.93976,2.42866,-0.00736,-8.45888,-0.000043,-0.345664,-3.140523,0.000087,0.010051,-0.000003,0.27942,0.00007,0.48671,0.000031,-0.003500,-0.000001,0.162685,settle,P1
0.89093,-3.57695,0.00159,-6.98891,2.44910,-0.00737,-8.40493,-0.000042,-0.345734,-3.140523,0.000087,0.010011,-0.000003,-0.38136,-0.00001,-1.65786,0.000031,-0.003437,-0.000001,0.160475,settle,P1
0.90144,-3.57695,0.00159,-6.98891,2.44910,-0.00737,-8.40493,-0.000042,-0.345734,-3.140523,0.000087,0.010011,-0.000003,-0.38136,-0.00001,-1.65786,0.000031,-0.003437,-0.000001,0.160475,settle,P1
0.91227,-3.57695,0.00159,-6.98891,2.44910,-0.00737,-8.40493,-0.000042,-0.345734,-3.140523,0.000087,0.010011,-0.000003,-0.38136,-0.00001,-1.65786,0.000031,-0.003437,-0.000001,0.160475,settle,P1
0.92296,-3.61398,0.00161,-7.03933,2.55743,-0.00738,-8.09534,-0.000041,-0.345806,-3.140523,0.000079,0.008894,-0.000002,324.63464,0.04074,993.90955,0.000031,-0.003312,-0.000001,0.170920,settle,P1
0.93346,-3.61398,0.00161,-7.03933,2.55743,-0.00738,-8.09534,-0.000041,-0.345806,-3.140523,0.000079,0.008894,-0.000002,324.63464,0.04074,993.90955,0.000031,-0.003312,-0.000001,0.170920,settle,P1
0.94403,-3.88434,0.00175,-7.39317,2.62414,-0.00741,-7.89216,-0.000037,-0.346276,-3.140524,0.000076,0.008398,-0.000002,167.11909,0.01952,484.03302,0.000027,-0.002879,-0.000001,0.145743,settle,P1
0.95500,-3.88434,0.00175,-7.39317,2.62414,-0.00741,-7.89216,-0.000037,-0.346276,-3.140524,0.000076,0.008398,-0.000002,-0.52040,-0.00002,-1.73772,0.000027,-0.002879,-0.000001,0.145743,settle,P1
0.96567,-3.92008,0.00177,-7.43813,2.64442,-0.00742,-7.83705,-0.000037,-0.346333,-3.140524,0.000076,0.008338,-0.000002,-0.52040,-0.00002,-1.73772,0.000027,-0.002826,-0.000001,0.144008,settle,P1
0.97625,-3.92008,0.00177,-7.43813,2.64442,-0.00742,-7.83705,-0.000037,-0.346333,-3.140524,0.000076,0.008338,-0.000002,-0.52040,-0.00002,-1.73772,0.000027,-0.002826,-0.000001,0.144008,settle,P1
0.98650,-3.95766,0.00179,-7.48493,2.75088,-0.00742,-7.52454,-0.000036,-0.346394,-3.140524,0.000069,0.007411,-0.000001,-0.52040,-0.00002,-1.73772,0.000027,-0.002721,-0.000001,0.154960,settle,P1
0.99695,-3.95766,0.00179,-7.48493,2.75088,-0.00742,-7.52454,-0.000036,-0.346394,-3.140524,0.000069,0.007411,-0.000001,342.56342,0.03801,1071.01062,0.000027,-0.002721,-0.000001,0.154960,settle,P1
1.00737,-4.14234,0.00188,-7.70795,2.80302,-0.00744,-7.36147,-0.000033,-0.346669,-3.140524,0.000067,0.007068,-0.000001,-0.88243,-0.00005,-2.31034,0.000025,-0.002465,-0.000001,0.140839,settle,P1
1.01776,-4.26426,0.00193,-7.84896,2.83866,-0.00745,-7.25982,-0.000032,-0.346836,-3.140524,0.000066,0.006946,-0.000001,-0.47172,-0.00001,-1.41083,0.000023,-0.002315,-0.000001,0.131837,settle,P1
1.02830,-4.26426,0.00193,-7.84896,2.83866,-0.00745,-7.25982,-0.000032,-0.346836,-3.140524,0.000066,0.006946,-0.000001,-0.47172,-0.00001,-1.41083,0.000023,-0.002315,-0.000001,0.131837,settle,P1
1.03856,-4.26426,0.00193,-7.84896,2.83866,-0.00745,-7.25982,-0.000032,-0.346836,-3.140524,0.000066,0.006946,-0.000001,-0.47172,-0.00001,-1.41083,0.000023,-0.002315,-0.000001,0.131837,settle,P1
1.04909,-4.26426,0.00193,-7.84896,2.83866,-0.00745,-7.25982,-0.000032,-0.346836,-3.140524,0.000066,0.006946,-0.000001,-0.47172,-0.00001,-1.41083,0.000023,-0.002315,-0.000001,0.131837,settle,P1
1.05980,-4.30062,0.00195,-7.89003,2.94316,-0.00745,-6.94255,-0.000031,-0.346884,-3.140524,0.000060,0.006082,-0.000001,335.80780,0.03296,1052.86816,0.000023,-0.002223,-0.000001,0.143599,settle,P1
1.07003,-4.48551,0.00205,-8.09172,2.98640,-0.00746,-6.80815,-0.000029,-0.347110,-3.140524,0.000058,0.005871,-0.000002,335.80780,0.03296,1052.86816,0.000022,-0.002017,-0.000001,0.130173,settle,P1
1.08049,-4.48551,0.00205,-8.09172,2.98640,-0.00746,-6.80815,-0.000029,-0.347110,-3.140524,0.000058,0.005871,-0.000002,0.12309,0.00005,0.39308,0.000022,-0.002017,-0.000001,0.130173,settle,P1
1.09143,-4.60555,0.00211,-8.21641,3.02934,-0.00747,-6.68852,-0.000028,-0.347246,-3.140524,0.000058,0.005761,-0.000002,-0.58697,-0.00001,-1.83293,0.000020,-0.001894,-0.000001,0.123699,settle,P1
1.10201,-4.60555,0.00211,-8.21641,3.02934,-0.00747,-6.68852,-0.000028,-0.347246,-3.140524,0.000058,0.005761,-0.000002,-0.58697,-0.00001,-1.83293,0.000020,-0.001894,-0.000001,0.123699,settle,P1
1.11223,-4.60555,0.00211,-8.21641,3.02934,-0.00747,-6.68852,-0.000028,-0.347246,-3.140524,0.000058,0.005761,-0.000002,-0.58697,-0.00001,-1.83293,0.000020,-0.001894,-0.000001,0.123699,settle,P1
1.12315,-4.60555,0.00211,-8.21641,3.02934,-0.00747,-6.68852,-0.000028,-0.347246,-3.140524,0.000058,0.005761,-0.000002,372.49915,0.03233,1133.46313,0.000020,-0.001894,-0.000001,0.123699,settle,P1
1.13375,-4.64273,0.00213,-8.25413,3.13232,-0.00747,-6.38420,-0.000027,-0.347287,-3.140524,0.000053,0.005074,-0.000001,372.49915,0.03233,1133.46313,0.000020,-0.001820,-0.000001,0.135148,settle,P1
1.14439,-4.82672,0.00223,-8.43391,3.17491,-0.00747,-6.25238,-0.000025,-0.347474,-3.140524,0.000052,0.004924,-0.000001,0.05349,0.00004,0.90449,0.000019,-0.001650,-0.000000,0.123779,settle,P1
1.15526,-4.94605,0.00229,-8.54435,3.21711,-0.00748,-6.12813,-0.000024,-0.347589,-3.140524,0.000051,0.004861,-0.000001,-0.70622,-0.00002,-1.81601,0.000018,-0.001548,-0.000000,0.118960,settle,P1
1.16574,-4.94605,0.00229,-8.54435,3.21711,-0.00748,-6.12813,-0.000024,-0.347589,-3.140524,0.000051,0.004861,-0.000001,-0.70622,-0.00002,-1.81601,0.000018,-0.001548,-0.000000,0.118960,settle,P1
1.17645,-4.94605,0.00229,-8.54435,3.21711,-0.00748,-6.12813,-0.000024,-0.347589,-3.140524,0.000051,0.004861,-0.000001,-0.70622,-0.00002,-1.81601,0.000018,-0.001548,-0.000000,0.118960,settle,P1
1.18699,-4.94605,0.00229,-8.54435,3.21711,-0.00748,-6.12813,-0.000024,-0.347589,-3.140524,0.000051,0.004861,-0.000001,-0.70622,-0.00002,-1.81601,0.000018,-0.001548,-0.000000,0.118960,settle,P1
1.19770,-4.98410,0.00230,-8.57863,3.31870,-0.00748,-5.84087,-0.000024,-0.347625,-3.140524,0.000047,0.004294,-0.000001,233.45486,0.01791,679.14484,0.000018,-0.001485,-0.000000,0.129898,settle,P1
1.20798,-5.25273,0.00244,-8.80734,3.38369,-0.00749,-5.64961,-0.000021,-0.347852,-3.140524,0.000045,0.004069,-0.000000,148.99936,0.01070,432.49002,0.000016,-0.001276,-0.000000,0.116614,settle,P1
1.21840,-5.28820,0.00246,-8.83582,3.40278,-0.00750,-5.59725,-0.000021,-0.347880,-3.140524,0.000045,0.004032,-0.000000,-0.71379,-0.00001,-2.05536,0.000015,-0.001250,-0.000000,0.116386,settle,P1
1.22913,-5.28820,0.00246,-8.83582,3.40278,-0.00750,-5.59725,-0.000021,-0.347880,-3.140524,0.000045,0.004032,-0.000000,-0.71379,-0.00001,-2.05536,0.000015,-0.001250,-0.000000,0.116386,settle,P1
