t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.150589,0.352727,-0.000076,-1.931220,0.000468,-0.571684,-0.003330,-0.000114,-0.242083,-3.140911,-0.0378,0.0000,-0.0475,0.000097,0.208627,-0.001165,0.600000
0.161281,0.352727,-0.000076,-1.931220,0.000468,-0.571684,-0.003330,-0.000114,-0.242083,-3.140911,-0.0378,0.0000,-0.0475,0.000097,0.208627,-0.001165,0.600000
0.171744,0.415591,-0.000138,-2.307243,0.000423,-0.568444,-0.002791,-0.000086,-0.228718,-3.140986,-0.0581,0.0000,-0.0936,0.000073,0.197137,-0.001038,0.600000
0.182745,0.415591,-0.000138,-2.307243,0.000423,-0.568444,-0.002791,-0.000086,-0.228718,-3.140986,-0.0581,0.0000,-0.0936,0.000073,0.197137,-0.001038,0.600000
0.193291,0.415591,-0.000138,-2.307243,0.000423,-0.568444,-0.002791,-0.000086,-0.228718,-3.140986,-0.0581,0.0000,-0.0936,0.000073,0.197137,-0.001038,0.600000
0.203969,0.415591,-0.000138,-2.307243,0.000423,-0.568444,-0.002791,-0.000086,-0.228718,-3.140986,-0.0581,0.0000,-0.0936,0.000073,0.197137,-0.001038,0.600000
0.214420,0.498683,-0.000292,-3.219064,0.000210,-0.478735,-0.002042,-0.000079,-0.224752,-3.141006,-0.0653,0.0000,-0.1106,0.000067,0.193638,-0.001005,0.600000
0.224855,0.591999,-0.000353,-3.672410,0.000223,-0.490435,-0.001966,-0.000053,-0.207221,-3.141086,-0.1065,0.0000,-0.2130,0.000045,0.178584,-0.000866,0.600000
0.235575,0.660109,-0.000394,-3.979504,0.000229,-0.491540,-0.002002,-0.000038,-0.195634,-3.141134,-0.1386,0.0000,-0.2971,0.000032,0.168627,-0.000784,0.600000
0.246144,0.660109,-0.000394,-3.979504,0.000229,-0.491540,-0.002002,-0.000038,-0.195634,-3.141134,-0.1386,0.0000,-0.2971,0.000032,0.168627,-0.000784,0.600000
0.256691,0.660109,-0.000394,-3.979504,0.000229,-0.491540,-0.002002,-0.000038,-0.195634,-3.141134,-0.1386,0.0000,-0.2971,0.000032,0.168627,-0.000784,0.600000
0.266940,0.660109,-0.000394,-3.979504,0.000229,-0.491540,-0.002002,-0.000038,-0.195634,-3.141134,-0.1386,0.0000,-0.2971,0.000032,0.168627,-0.000784,0.600000
0.277469,0.736609,-0.000526,-4.867409,0.000110,-0.409432,-0.001874,-0.000033,-0.192094,-3.141150,-0.1493,0.0000,-0.3257,0.000028,0.165502,-0.000757,0.600000
0.287954,0.736609,-0.000526,-4.867409,0.000110,-0.409432,-0.001874,-0.000033,-0.192094,-3.141150,-0.1493,0.0000,-0.3257,0.000028,0.165502,-0.000757,0.600000
0.298458,0.888044,-0.000566,-5.428211,0.000115,-0.421631,-0.001670,-0.000009,-0.169965,-3.141249,-0.2361,0.0000,-0.5700,0.000007,0.146495,-0.000587,0.600000
0.308906,0.915627,-0.000584,-5.592881,0.000115,-0.420635,-0.001627,-0.000006,-0.167043,-3.141261,-0.2488,0.0000,-0.6073,0.000005,0.143984,-0.000567,0.600000
0.319596,0.915627,-0.000584,-5.592881,0.000115,-0.420635,-0.001627,-0.000006,-0.167043,-3.141261,-0.2488,0.0000,-0.6073,0.000005,0.143984,-0.000567,0.600000
0.329958,0.915627,-0.000584,-5.592881,0.000115,-0.420635,-0.001627,-0.000006,-0.167043,-3.141261,-0.2488,0.0000,-0.6073,0.000005,0.143984,-0.000567,0.600000
0.340836,0.915627,-0.000584,-5.592881,0.000115,-0.420635,-0.001627,-0.000006,-0.167043,-3.141261,-0.2488,0.0000,-0.6073,0.000005,0.143984,-0.000567,0.600000
0.351338,0.986050,-0.000696,-6.446853,0.000039,-0.350847,-0.001300,-0.000003,-0.163925,-3.141272,-0.2628,0.0000,-0.6485,0.000003,0.141234,-0.000548,0.600000
0.362305,1.144931,-0.000713,-6.978718,0.000039,-0.358646,-0.001133,0.000010,-0.144919,-3.141342,-0.3693,0.0000,-0.9754,-0.000009,0.124907,-0.000428,0.600000
0.372988,1.172218,-0.000724,-7.134386,0.000041,-0.361582,-0.001116,0.000011,-0.142408,-3.141350,-0.3844,0.0000,-1.0233,-0.000010,0.122752,-0.000415,0.600000
0.383836,1.172218,-0.000724,-7.134386,0.000041,-0.361582,-0.001116,0.000011,-0.142408,-3.141350,-0.3844,0.0000,-1.0233,-0.000010,0.122752,-0.000415,0.600000
0.394181,1.172218,-0.000724,-7.134386,0.000041,-0.361582,-0.001116,0.000011,-0.142408,-3.141350,-0.3844,0.0000,-1.0233,-0.000010,0.122752,-0.000415,0.600000
0.404852,1.234415,-0.000817,-7.939602,-0.000003,-0.299725,-0.000956,0.000013,-0.139834,-3.141358,-0.4002,0.0000,-1.0737,-0.000011,0.120478,-0.000401,0.600000
0.415244,1.234415,-0.000817,-7.939602,-0.000003,-0.299725,-0.000956,0.000013,-0.139834,-3.141358,-0.4002,0.0000,-1.0737,-0.000011,0.120478,-0.000401,0.600000
0.426212,1.392570,-0.000814,-8.431971,-0.000005,-0.301393,-0.000845,0.000020,-0.123650,-3.141409,-0.5224,0.0000,-1.4780,-0.000017,0.106571,-0.000315,0.600000
0.436728,1.392570,-0.000814,-8.431971,-0.000005,-0.301393,-0.000845,0.000020,-0.123650,-3.141409,-0.5224,0.0000,-1.4780,-0.000017,0.106571,-0.000315,0.600000
0.447368,1.418302,-0.000822,-8.578373,-0.000005,-0.302432,-0.000825,0.000021,-0.121550,-3.141414,-0.5394,0.0000,-1.5360,-0.000018,0.104767,-0.000305,0.600000
0.457870,1.418302,-0.000822,-8.578373,-0.000005,-0.302432,-0.000825,0.000021,-0.121550,-3.141414,-0.5394,0.0000,-1.5360,-0.000018,0.104767,-0.000305,0.600000
0.468582,1.473511,-0.000895,-9.337038,-0.000024,-0.257615,-0.000693,0.000021,-0.119319,-3.141420,-0.5576,0.0000,-1.5985,-0.000018,0.102805,-0.000295,0.600000
0.479798,1.473511,-0.000895,-9.337038,-0.000024,-0.257615,-0.000693,0.000021,-0.119319,-3.141420,-0.5576,0.0000,-1.5985,-0.000018,0.102805,-0.000295,0.600000
0.490243,1.578469,-0.000887,-9.641294,-0.000027,-0.256449,-0.000637,0.000024,-0.109692,-3.141446,-0.6494,0.0000,-1.9205,-0.000020,0.094530,-0.000251,0.600000
0.501241,1.651744,-0.000885,-9.940335,-0.000028,-0.257972,-0.000603,0.000024,-0.103627,-3.141460,-0.7118,0.0000,-2.1460,-0.000021,0.089319,-0.000226,0.600000
0.511838,1.651744,-0.000885,-9.940335,-0.000028,-0.257972,-0.000603,0.000024,-0.103627,-3.141460,-0.7118,0.0000,-2.1460,-0.000021,0.089319,-0.000226,0.600000
0.522347,1.651744,-0.000885,-9.940335,-0.000028,-0.257972,-0.000603,0.000024,-0.103627,-3.141460,-0.7118,0.0000,-2.1460,-0.000021,0.089319,-0.000226,0.600000
0.532776,1.651744,-0.000885,-9.940335,-0.000028,-0.257972,-0.000603,0.000024,-0.103627,-3.141460,-0.7118,0.0000,-2.1460,-0.000021,0.089319,-0.000226,0.600000
0.543906,1.698739,-0.000949,-10.650462,-0.000037,-0.219643,-0.000496,0.000025,-0.101818,-3.141465,-0.7312,0.0000,-2.2172,-0.000021,0.087726,-0.000219,0.600000
0.554694,1.797687,-0.000928,-10.932538,-0.000038,-0.222118,-0.000465,0.000025,-0.093651,-3.141484,-0.8310,0.0000,-2.5896,-0.000022,0.080709,-0.000186,0.600000
0.565437,1.866358,-0.000925,-11.208761,-0.000039,-0.223575,-0.000452,0.000025,-0.088433,-3.141494,-0.8971,0.0000,-2.8433,-0.000022,0.076227,-0.000169,0.600000
0.575769,1.866358,-0.000925,-11.208761,-0.000039,-0.223575,-0.000452,0.000025,-0.088433,-3.141494,-0.8971,0.0000,-2.8433,-0.000022,0.076227,-0.000169,0.600000
0.586038,1.866358,-0.000925,-11.208761,-0.000039,-0.223575,-0.000452,0.000025,-0.088433,-3.141494,-0.8971,0.0000,-2.8433,-0.000022,0.076227,-0.000169,0.600000
0.596392,1.866358,-0.000925,-11.208761,-0.000039,-0.223575,-0.000452,0.000025,-0.088433,-3.141494,-0.8971,0.0000,-2.8433,-0.000022,0.076227,-0.000169,0.600000
0.607051,1.906162,-0.000973,-11.865300,-0.000042,-0.186949,-0.000379,0.000025,-0.086893,-3.141497,-0.9175,0.0000,-2.9227,-0.000022,0.074866,-0.000163,0.600000
0.617596,1.906162,-0.000973,-11.865300,-0.000042,-0.186949,-0.000379,0.000025,-0.086893,-3.141497,-0.9175,0.0000,-2.9227,-0.000022,0.074866,-0.000163,0.600000
0.628461,2.039934,-0.000943,-12.263944,-0.000043,-0.188197,-0.000339,0.000025,-0.076869,-3.141517,-1.0712,0.0000,-3.5350,-0.000021,0.066253,-0.000130,0.600000
0.639239,2.059911,-0.000939,-12.382129,-0.000044,-0.188483,-0.000333,0.000024,-0.075560,-3.141519,-1.0920,0.0000,-3.6196,-0.000021,0.065128,-0.000125,0.600000
0.649959,2.059911,-0.000939,-12.382129,-0.000044,-0.188483,-0.000333,0.000024,-0.075560,-3.141519,-1.0920,0.0000,-3.6196,-0.000021,0.065128,-0.000125,0.600000
0.660366,2.059911,-0.000939,-12.382129,-0.000044,-0.188483,-0.000333,0.000024,-0.075560,-3.141519,-1.0920,0.0000,-3.6196,-0.000021,0.065128,-0.000125,0.600000
0.671203,2.059911,-0.000939,-12.382129,-0.000044,-0.188483,-0.000333,0.000024,-0.075560,-3.141519,-1.0920,0.0000,-3.6196,-0.000021,0.065128,-0.000125,0.600000
0.681928,2.094168,-0.000978,-12.989102,-0.000043,-0.161038,-0.000287,0.000024,-0.074162,-3.141522,-1.1142,0.0000,-3.7110,-0.000021,0.063898,-0.000121,0.600000
0.692536,2.217686,-0.000947,-13.361306,-0.000043,-0.161864,-0.000258,0.000023,-0.065500,-3.141536,-1.2741,0.0000,-4.3823,-0.000020,0.056455,-0.000096,0.600000
0.703391,2.235583,-0.000949,-13.470392,-0.000044,-0.162137,-0.000254,0.000023,-0.064374,-3.141538,-1.2956,0.0000,-4.4747,-0.000020,0.055487,-0.000093,0.600000
0.714834,2.235583,-0.000949,-13.470392,-0.000044,-0.162137,-0.000254,0.000023,-0.064374,-3.141538,-1.2956,0.0000,-4.4747,-0.000020,0.055487,-0.000093,0.600000
0.725176,2.235583,-0.000949,-13.470392,-0.000044,-0.162137,-0.000254,0.000023,-0.064374,-3.141538,-1.2956,0.0000,-4.4747,-0.000020,0.055487,-0.000093,0.600000
0.736042,2.263281,-0.000975,-14.030474,-0.000043,-0.137127,-0.000213,0.000023,-0.063203,-3.141540,-1.3181,0.0000,-4.5716,-0.000019,0.054456,-0.000090,0.600000
0.746554,2.263281,-0.000975,-14.030474,-0.000043,-0.137127,-0.000213,0.000023,-0.063203,-3.141540,-1.3181,0.0000,-4.5716,-0.000019,0.054456,-0.000090,0.600000
0.757222,2.263281,-0.000975,-14.030474,-0.000043,-0.137127,-0.000213,0.000023,-0.063203,-3.141540,-1.3181,0.0000,-4.5716,-0.000019,0.054456,-0.000090,0.600000
0.767769,2.374342,-0.000941,-14.370656,-0.000042,-0.136142,-0.000188,0.000021,-0.055830,-3.141551,-1.4830,0.0000,-5.2990,-0.000018,0.048118,-0.000071,0.600000
0.778285,2.389890,-0.000943,-14.471016,-0.000043,-0.136553,-0.000183,0.000021,-0.054881,-3.141552,-1.5050,0.0000,-5.3984,-0.000018,0.047304,-0.000069,0.600000
0.788867,2.389890,-0.000943,-14.471016,-0.000043,-0.136553,-0.000183,0.000021,-0.054881,-3.141552,-1.5050,0.0000,-5.3984,-0.000018,0.047304,-0.000069,0.600000
0.799457,2.412148,-0.000963,-14.989154,-0.000039,-0.117352,-0.000156,0.000021,-0.053869,-3.141554,-1.5286,0.0000,-5.5050,-0.000018,0.046415,-0.000067,0.600000
0.809939,2.412148,-0.000963,-14.989154,-0.000039,-0.117352,-0.000156,0.000021,-0.053869,-3.141554,-1.5286,0.0000,-5.5050,-0.000018,0.046415,-0.000067,0.600000
0.820372,2.480882,-0.000940,-15.194023,-0.000040,-0.115898,-0.000144,0.000019,-0.049474,-3.141559,-1.6442,0.0000,-6.0360,-0.000017,0.042635,-0.000057,0.600000
0.830969,2.525081,-0.000933,-15.394824,-0.000039,-0.116370,-0.000137,0.000019,-0.046737,-3.141563,-1.7204,0.0000,-6.3931,-0.000016,0.040284,-0.000051,0.600000
0.841601,2.525081,-0.000933,-15.394824,-0.000039,-0.116370,-0.000137,0.000019,-0.046737,-3.141563,-1.7204,0.0000,-6.3931,-0.000016,0.040284,-0.000051,0.600000
0.852512,2.525081,-0.000933,-15.394824,-0.000039,-0.116370,-0.000137,0.000019,-0.046737,-3.141563,-1.7204,0.0000,-6.3931,-0.000016,0.040284,-0.000051,0.600000
0.863271,2.525081,-0.000933,-15.394824,-0.000039,-0.116370,-0.000137,0.000019,-0.046737,-3.141563,-1.7204,0.0000,-6.3931,-0.000016,0.040284,-0.000051,0.600000
0.873810,2.541211,-0.000947,-15.864524,-0.000036,-0.099624,-0.000113,0.000018,-0.045932,-3.141564,-1.7434,0.0000,-6.5020,-0.000016,0.039575,-0.000050,0.600000
0.884450,2.601029,-0.000926,-16.052032,-0.000036,-0.099285,-0.000105,0.000017,-0.042240,-3.141568,-1.8608,0.0000,-7.0648,-0.000015,0.036402,-0.000042,0.600000
0.895177,2.601029,-0.000926,-16.052032,-0.000036,-0.099285,-0.000105,0.000017,-0.042240,-3.141568,-1.8608,0.0000,-7.0648,-0.000015,0.036402,-0.000042,0.600000
0.905712,2.639721,-0.000919,-16.235558,-0.000036,-0.099561,-0.000101,0.000017,-0.039895,-3.141570,-1.9382,0.0000,-7.4426,-0.000014,0.034387,-0.000038,0.600000
0.916173,2.639721,-0.000919,-16.235558,-0.000036,-0.099561,-0.000101,0.000017,-0.039895,-3.141570,-1.9382,0.0000,-7.4426,-0.000014,0.034387,-0.000038,0.600000
0.926694,2.639721,-0.000919,-16.235558,-0.000036,-0.099561,-0.000101,0.000017,-0.039895,-3.141570,-1.9382,0.0000,-7.4426,-0.000014,0.034387,-0.000038,0.600000
0.937122,2.639721,-0.000919,-16.235558,-0.000036,-0.099561,-0.000101,0.000017,-0.039895,-3.141570,-1.9382,0.0000,-7.4426,-0.000014,0.034387,-0.000038,0.600000
0.947879,2.651437,-0.000928,-16.665663,-0.000033,-0.085036,-0.000084,0.000016,-0.039201,-3.141571,-1.9617,0.0000,-7.5585,-0.000014,0.033776,-0.000037,0.600000
0.958784,2.727764,-0.000900,-16.926594,-0.000033,-0.086079,-0.000077,0.000015,-0.034617,-3.141575,-2.1357,0.0001,-8.4309,-0.000013,0.029838,-0.000030,0.600000
0.970037,2.737673,-0.000902,-17.002949,-0.000033,-0.086038,-0.000076,0.000015,-0.034020,-3.141576,-2.1587,0.0001,-8.5483,-0.000013,0.029324,-0.000029,0.600000
0.980872,2.737673,-0.000902,-17.002949,-0.000033,-0.086038,-0.000076,0.000015,-0.034020,-3.141576,-2.1587,0.0001,-8.5483,-0.000013,0.029324,-0.000029,0.600000
0.991660,2.737673,-0.000902,-17.002949,-0.000033,-0.086038,-0.000076,0.000015,-0.034020,-3.141576,-2.1587,0.0001,-8.5483,-0.000013,0.029324,-0.000029,0.600000
1.002488,2.745576,-0.000905,-17.391443,-0.000029,-0.072763,-0.000066,0.000014,-0.033412,-3.141577,-2.1822,0.0001,-8.6686,-0.000012,0.028788,-0.000027,0.600000
1.013048,2.745576,-0.000905,-17.391443,-0.000029,-0.072763,-0.000066,0.000014,-0.033412,-3.141577,-2.1822,0.0001,-8.6686,-0.000012,0.028788,-0.000027,0.600000
1.023444,2.745576,-0.000905,-17.391443,-0.000029,-0.072763,-0.000066,0.000014,-0.033412,-3.141577,-2.1822,0.0001,-8.6686,-0.000012,0.028788,-0.000027,0.600000
1.034258,2.811772,-0.000887,-17.628704,-0.000029,-0.071947,-0.000058,0.000013,-0.029493,-3.141580,-2.3569,0.0001,-9.5776,-0.000011,0.025419,-0.000022,0.600000
1.045026,2.819870,-0.000879,-17.698030,-0.000028,-0.072164,-0.000056,0.000013,-0.028992,-3.141580,-2.3800,0.0001,-9.6999,-0.000011,0.024989,-0.000021,0.600000
1.055688,2.819870,-0.000879,-17.698030,-0.000028,-0.072164,-0.000056,0.000013,-0.028992,-3.141580,-2.3800,0.0001,-9.6999,-0.000011,0.024989,-0.000021,0.600000
1.065996,2.819870,-0.000879,-17.698030,-0.000028,-0.072164,-0.000056,0.000013,-0.028992,-3.141580,-2.3800,0.0001,-9.6999,-0.000011,0.024989,-0.000021,0.600000
1.076907,2.824235,-0.000891,-18.052856,-0.000025,-0.062300,-0.000047,0.000013,-0.028468,-3.141581,-2.4042,0.0001,-9.8280,-0.000011,0.024528,-0.000020,0.600000
1.087282,2.863551,-0.000873,-18.219812,-0.000025,-0.061264,-0.000044,0.000011,-0.026130,-3.141582,-2.5246,0.0001,-10.4738,-0.000010,0.022519,-0.000018,0.600000
1.097754,2.887917,-0.000862,-18.331266,-0.000025,-0.061470,-0.000042,0.000011,-0.024680,-3.141584,-2.6036,0.0001,-10.9034,-0.000009,0.021272,-0.000015,0.600000
1.108288,2.887917,-0.000862,-18.331266,-0.000025,-0.061470,-0.000042,0.000011,-0.024680,-3.141584,-2.6036,0.0001,-10.9034,-0.000009,0.021272,-0.000015,0.600000
1.118596,2.887917,-0.000862,-18.331266,-0.000025,-0.061470,-0.000042,0.000011,-0.024680,-3.141584,-2.6036,0.0001,-10.9034,-0.000009,0.021272,-0.000015,0.600000
1.129817,2.887917,-0.000862,-18.331266,-0.000025,-0.061470,-0.000042,0.000011,-0.024680,-3.141584,-2.6036,0.0001,-10.9034,-0.000009,0.021272,-0.000015,0.600000
1.140664,2.888762,-0.000872,-18.650501,-0.000022,-0.052803,-0.000034,0.000011,-0.024252,-3.141584,-2.6273,0.0001,-11.0335,-0.000009,0.020896,-0.000015,0.600000
1.151526,2.888762,-0.000872,-18.650501,-0.000022,-0.052803,-0.000034,0.000011,-0.024252,-3.141584,-2.6273,0.0001,-11.0335,-0.000009,0.020896,-0.000015,0.600000
1.162153,2.936490,-0.000854,-18.842680,-0.000022,-0.052516,-0.000030,0.000010,-0.021433,-3.141585,-2.8023,0.0001,-12.0071,-0.000008,0.018472,-0.000012,0.600000
1.172924,2.941824,-0.000845,-18.899309,-0.000022,-0.052582,-0.000030,0.000009,-0.021068,-3.141586,-2.8255,0.0001,-12.1379,-0.000008,0.018159,-0.000012,0.600000
1.183539,2.941824,-0.000845,-18.899309,-0.000022,-0.052582,-0.000030,0.000009,-0.021068,-3.141586,-2.8255,0.0001,-12.1379,-0.000008,0.018159,-0.000012,0.600000
1.194137,2.941824,-0.000845,-18.899309,-0.000022,-0.052582,-0.000030,0.000009,-0.021068,-3.141586,-2.8255,0.0001,-12.1379,-0.000008,0.018159,-0.000012,0.600000
1.204693,2.941824,-0.000845,-18.899309,-0.000022,-0.052582,-0.000030,0.000009,-0.021068,-3.141586,-2.8255,0.0001,-12.1379,-0.000008,0.018159,-0.000012,0.600000
1.215311,2.940388,-0.000851,-19.187157,-0.000020,-0.045370,-0.000027,0.000009,-0.020682,-3.141586,-2.8500,0.0001,-12.2765,-0.000008,0.017820,-0.000011,0.600000
1.225935,2.981111,-0.000833,-19.363043,-0.000019,-0.045103,-0.000025,0.000008,-0.018241,-3.141587,-3.0253,0.0001,-13.2815,-0.000007,0.015722,-0.000009,0.600000
1.236604,2.985341,-0.000833,-19.414024,-0.000020,-0.045202,-0.000025,0.000008,-0.017927,-3.141588,-3.0485,0.0001,-13.4159,-0.000007,0.015452,-0.000009,0.600000
1.247275,2.985341,-0.000833,-19.414024,-0.000020,-0.045202,-0.000025,0.000008,-0.017927,-3.141588,-3.0485,0.0001,-13.4159,-0.000007,0.015452,-0.000009,0.600000
1.257862,2.985341,-0.000833,-19.414024,-0.000020,-0.045202,-0.000025,0.000008,-0.017927,-3.141588,-3.0485,0.0001,-13.4159,-0.000007,0.015452,-0.000009,0.600000
1.268143,2.981493,-0.000840,-19.671997,-0.000017,-0.038608,-0.000020,0.000008,-0.017600,-3.141588,-3.0725,0.0001,-13.5561,-0.000007,0.015165,-0.000009,0.600000
1.279281,2.981493,-0.000840,-19.671997,-0.000017,-0.038608,-0.000020,0.000008,-0.017600,-3.141588,-3.0725,0.0001,-13.5561,-0.000007,0.015165,-0.000009,0.600000
1.289881,2.981493,-0.000840,-19.671997,-0.000017,-0.038608,-0.000020,0.000008,-0.017600,-3.141588,-3.0725,0.0001,-13.5561,-0.000007,0.015165,-0.000009,0.600000
1.300714,3.015291,-0.000820,-19.831083,-0.000017,-0.037893,-0.000018,0.000007,-0.015522,-3.141589,-3.2477,0.0001,-14.5891,-0.000006,0.013378,-0.000007,0.600000
1.311321,3.018415,-0.000821,-19.876902,-0.000017,-0.038014,-0.000018,0.000007,-0.015258,-3.141589,-3.2708,0.0001,-14.7269,-0.000006,0.013151,-0.000007,0.600000
1.321874,3.018415,-0.000821,-19.876902,-0.000017,-0.038014,-0.000018,0.000007,-0.015258,-3.141589,-3.2708,0.0001,-14.7269,-0.000006,0.013151,-0.000007,0.600000
1.332437,3.018415,-0.000821,-19.876902,-0.000017,-0.038014,-0.000018,0.000007,-0.015258,-3.141589,-3.2708,0.0001,-14.7269,-0.000006,0.013151,-0.000007,0.600000
1.343234,3.012425,-0.000826,-20.107927,-0.000014,-0.032980,-0.000016,0.000007,-0.014987,-3.141589,-3.2944,0.0001,-14.8681,-0.000006,0.012913,-0.000006,0.600000
1.353498,3.032067,-0.000816,-20.200026,-0.000014,-0.032325,-0.000015,0.000007,-0.013759,-3.141589,-3.4130,0.0001,-15.5848,-0.000006,0.011857,-0.000006,0.600000
1.364417,3.042323,-0.000807,-20.289825,-0.000015,-0.032387,-0.000014,0.000006,-0.013002,-3.141590,-3.4905,0.0001,-16.0581,-0.000005,0.011206,-0.000005,0.600000
1.375022,3.042323,-0.000807,-20.289825,-0.000015,-0.032387,-0.000014,0.000006,-0.013002,-3.141590,-3.4905,0.0001,-16.0581,-0.000005,0.011206,-0.000005,0.600000
1.385405,3.042323,-0.000807,-20.289825,-0.000015,-0.032387,-0.000014,0.000006,-0.013002,-3.141590,-3.4905,0.0001,-16.0581,-0.000005,0.011206,-0.000005,0.600000
1.395821,3.042323,-0.000807,-20.289825,-0.000015,-0.032387,-0.000014,0.000006,-0.013002,-3.141590,-3.4905,0.0001,-16.0581,-0.000005,0.011206,-0.000005,0.600000
1.406454,3.034655,-0.000811,-20.499666,-0.000013,-0.027934,-0.000012,0.000006,-0.012762,-3.141590,-3.5155,0.0001,-16.2117,-0.000005,0.010996,-0.000005,0.600000
1.416768,3.034655,-0.000811,-20.499666,-0.000013,-0.027934,-0.000012,0.000006,-0.012762,-3.141590,-3.5155,0.0001,-16.2117,-0.000005,0.010996,-0.000005,0.600000
1.427743,3.050361,-0.000799,-20.582123,-0.000013,-0.027689,-0.000011,0.000006,-0.011731,-3.141591,-3.6338,0.0001,-16.9436,-0.000005,0.010109,-0.000003,0.600000
1.438332,3.058259,-0.000789,-20.662355,-0.000013,-0.027711,-0.000010,0.000005,-0.011084,-3.141591,-3.7106,0.0002,-17.4244,-0.000004,0.009554,-0.000003,0.600000
1.448894,3.058259,-0.000789,-20.662355,-0.000013,-0.027711,-0.000010,0.000005,-0.011084,-3.141591,-3.7106,0.0002,-17.4244,-0.000004,0.009554,-0.000003,0.600000
1.459439,3.058259,-0.000789,-20.662355,-0.000013,-0.027711,-0.000010,0.000005,-0.011084,-3.141591,-3.7106,0.0002,-17.4244,-0.000004,0.009554,-0.000003,0.600000
1.469755,3.058259,-0.000789,-20.662355,-0.000013,-0.027711,-0.000010,0.000005,-0.011084,-3.141591,-3.7106,0.0002,-17.4244,-0.000004,0.009554,-0.000003,0.600000
1.480102,3.049246,-0.000792,-20.849455,-0.000010,-0.023970,-0.000008,0.000005,-0.010876,-3.141591,-3.7352,0.0002,-17.5789,-0.000004,0.009372,-0.000003,0.600000
1.490875,3.067169,-0.000783,-20.963430,-0.000011,-0.023761,-0.000006,0.000005,-0.009587,-3.141591,-3.9073,0.0002,-18.6734,-0.000004,0.008264,-0.000003,0.600000
1.501611,3.067998,-0.000783,-20.996313,-0.000011,-0.023809,-0.000006,0.000005,-0.009422,-3.141591,-3.9300,0.0002,-18.8190,-0.000004,0.008122,-0.000003,0.600000
1.512413,3.067998,-0.000783,-20.996313,-0.000011,-0.023809,-0.000006,0.000005,-0.009422,-3.141591,-3.9300,0.0002,-18.8190,-0.000004,0.008122,-0.000003,0.600000
1.522719,3.067998,-0.000783,-20.996313,-0.000011,-0.023809,-0.000006,0.000005,-0.009422,-3.141591,-3.9300,0.0002,-18.8190,-0.000004,0.008122,-0.000003,0.600000
1.533396,3.067998,-0.000783,-20.996313,-0.000011,-0.023809,-0.000006,0.000005,-0.009422,-3.141591,-3.9300,0.0002,-18.8190,-0.000004,0.008122,-0.000003,0.600000
