t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.247619,0.314122,0.005065,-0.073911,0.000774,-0.575930,-0.004748,0.000025,-0.214470,-3.140913,-0.0253,-0.0004,0.0164,-0.000022,0.184900,-0.001160,0.265000
0.258112,0.386820,0.004967,-0.077378,0.000533,-0.504472,-0.002080,0.000035,-0.210300,-3.140943,-0.0278,-0.0005,0.0164,-0.000031,0.181244,-0.001112,0.265000
0.268690,0.386820,0.004967,-0.077378,0.000533,-0.504472,-0.002080,0.000035,-0.210300,-3.140943,-0.0278,-0.0005,0.0164,-0.000031,0.181244,-0.001112,0.265000
0.279045,0.432826,0.004947,-0.069501,0.000638,-0.492646,-0.001678,0.000087,-0.183558,-3.141064,-0.0486,-0.0008,0.0166,-0.000076,0.158249,-0.000905,0.265000
0.289516,0.445432,0.004933,-0.068760,0.000629,-0.491942,-0.001734,0.000093,-0.180142,-3.141076,-0.0517,-0.0008,0.0167,-0.000081,0.155312,-0.000884,0.265000
0.300210,0.445432,0.004933,-0.068760,0.000629,-0.491942,-0.001734,0.000093,-0.180142,-3.141076,-0.0517,-0.0008,0.0167,-0.000081,0.155312,-0.000884,0.265000
0.310676,0.445432,0.004933,-0.068760,0.000629,-0.491942,-0.001734,0.000093,-0.180142,-3.141076,-0.0517,-0.0008,0.0167,-0.000081,0.155312,-0.000884,0.265000
0.321392,0.445432,0.004933,-0.068760,0.000629,-0.491942,-0.001734,0.000093,-0.180142,-3.141076,-0.0517,-0.0008,0.0167,-0.000081,0.155312,-0.000884,0.265000
0.331899,0.506289,0.004841,-0.070853,0.000344,-0.424613,-0.002073,0.000100,-0.176544,-3.141089,-0.0551,-0.0008,0.0168,-0.000087,0.152153,-0.000861,0.265000
0.342589,0.544736,0.004833,-0.061004,0.000270,-0.415829,-0.002030,0.000137,-0.153782,-3.141195,-0.0821,-0.0011,0.0178,-0.000118,0.132581,-0.000679,0.265000
0.353121,0.555241,0.004823,-0.059912,0.000259,-0.415068,-0.001994,0.000141,-0.150899,-3.141209,-0.0859,-0.0012,0.0180,-0.000121,0.130103,-0.000656,0.265000
0.364033,0.555241,0.004823,-0.059912,0.000259,-0.415068,-0.001994,0.000141,-0.150899,-3.141209,-0.0859,-0.0012,0.0180,-0.000121,0.130103,-0.000656,0.265000
0.374683,0.555241,0.004823,-0.059912,0.000259,-0.415068,-0.001994,0.000141,-0.150899,-3.141209,-0.0859,-0.0012,0.0180,-0.000121,0.130103,-0.000656,0.265000
0.385110,0.605816,0.004742,-0.060567,0.000106,-0.351512,-0.001459,0.000145,-0.147977,-3.141222,-0.0901,-0.0012,0.0182,-0.000124,0.127528,-0.000634,0.265000
0.395681,0.605816,0.004742,-0.060567,0.000106,-0.351512,-0.001459,0.000145,-0.147977,-3.141222,-0.0901,-0.0012,0.0182,-0.000124,0.127528,-0.000634,0.265000
0.406223,0.605816,0.004742,-0.060567,0.000106,-0.351512,-0.001459,0.000145,-0.147977,-3.141222,-0.0901,-0.0012,0.0182,-0.000124,0.127528,-0.000634,0.265000
0.416660,0.637778,0.004733,-0.050192,0.000067,-0.345536,-0.001248,0.000161,-0.129261,-3.141298,-0.1220,-0.0015,0.0197,-0.000139,0.111437,-0.000504,0.265000
0.427126,0.646550,0.004722,-0.048929,0.000059,-0.345430,-0.001231,0.000163,-0.126858,-3.141306,-0.1265,-0.0015,0.0199,-0.000140,0.109372,-0.000490,0.265000
0.437848,0.646550,0.004722,-0.048929,0.000059,-0.345430,-0.001231,0.000163,-0.126858,-3.141306,-0.1265,-0.0015,0.0199,-0.000140,0.109372,-0.000490,0.265000
0.448402,0.646550,0.004722,-0.048929,0.000059,-0.345430,-0.001231,0.000163,-0.126858,-3.141306,-0.1265,-0.0015,0.0199,-0.000140,0.109372,-0.000490,0.265000
0.458994,0.689028,0.004646,-0.048603,-0.000033,-0.298873,-0.001115,0.000164,-0.124383,-3.141315,-0.1312,-0.0016,0.0202,-0.000141,0.107198,-0.000475,0.265000
0.469289,0.706346,0.004641,-0.041217,-0.000059,-0.290038,-0.001049,0.000168,-0.113145,-3.141355,-0.1559,-0.0018,0.0215,-0.000144,0.097531,-0.000407,0.265000
0.479697,0.706346,0.004641,-0.041217,-0.000059,-0.290038,-0.001049,0.000168,-0.113145,-3.141355,-0.1559,-0.0018,0.0215,-0.000144,0.097531,-0.000407,0.265000
0.490589,0.722420,0.004626,-0.036762,-0.000079,-0.281787,-0.000990,0.000169,-0.106479,-3.141377,-0.1724,-0.0019,0.0224,-0.000145,0.091793,-0.000368,0.265000
0.501068,0.722420,0.004626,-0.036762,-0.000079,-0.281787,-0.000990,0.000169,-0.106479,-3.141377,-0.1724,-0.0019,0.0224,-0.000145,0.091793,-0.000368,0.265000
0.511850,0.722420,0.004626,-0.036762,-0.000079,-0.281787,-0.000990,0.000169,-0.106479,-3.141377,-0.1724,-0.0019,0.0224,-0.000145,0.091793,-0.000368,0.265000
0.522768,0.757744,0.004557,-0.035869,-0.000123,-0.248104,-0.000792,0.000169,-0.104486,-3.141384,-0.1777,-0.0019,0.0227,-0.000145,0.090048,-0.000357,0.265000
0.533221,0.757744,0.004557,-0.035869,-0.000123,-0.248104,-0.000792,0.000169,-0.104486,-3.141384,-0.1777,-0.0019,0.0227,-0.000145,0.090048,-0.000357,0.265000
0.543596,0.772124,0.004550,-0.029055,-0.000139,-0.244789,-0.000744,0.000168,-0.095341,-3.141413,-0.2047,-0.0021,0.0243,-0.000144,0.082184,-0.000307,0.265000
0.554219,0.785549,0.004533,-0.024692,-0.000151,-0.243509,-0.000726,0.000166,-0.089628,-3.141429,-0.2229,-0.0022,0.0253,-0.000142,0.077273,-0.000280,0.265000
0.564764,0.785549,0.004533,-0.024692,-0.000151,-0.243509,-0.000726,0.000166,-0.089628,-3.141429,-0.2229,-0.0022,0.0253,-0.000142,0.077273,-0.000280,0.265000
0.575501,0.785549,0.004533,-0.024692,-0.000151,-0.243509,-0.000726,0.000166,-0.089628,-3.141429,-0.2229,-0.0022,0.0253,-0.000142,0.077273,-0.000280,0.265000
0.585969,0.785549,0.004533,-0.024692,-0.000151,-0.243509,-0.000726,0.000166,-0.089628,-3.141429,-0.2229,-0.0022,0.0253,-0.000142,0.077273,-0.000280,0.265000
0.596469,0.814796,0.004470,-0.023361,-0.000175,-0.210991,-0.000649,0.000165,-0.087848,-3.141434,-0.2287,-0.0022,0.0256,-0.000142,0.075710,-0.000271,0.265000
0.607241,0.814796,0.004470,-0.023361,-0.000175,-0.210991,-0.000649,0.000165,-0.087848,-3.141434,-0.2287,-0.0022,0.0256,-0.000142,0.075710,-0.000271,0.265000
0.617635,0.833008,0.004456,-0.014004,-0.000190,-0.203959,-0.000582,0.000158,-0.076539,-3.141466,-0.2716,-0.0024,0.0282,-0.000136,0.065984,-0.000216,0.265000
0.627942,0.837991,0.004447,-0.012784,-0.000195,-0.203560,-0.000571,0.000157,-0.075125,-3.141470,-0.2775,-0.0025,0.0285,-0.000135,0.064769,-0.000209,0.265000
0.638795,0.837991,0.004447,-0.012784,-0.000195,-0.203560,-0.000571,0.000157,-0.075125,-3.141470,-0.2775,-0.0025,0.0285,-0.000135,0.064769,-0.000209,0.265000
0.649495,0.837991,0.004447,-0.012784,-0.000195,-0.203560,-0.000571,0.000157,-0.075125,-3.141470,-0.2775,-0.0025,0.0285,-0.000135,0.064769,-0.000209,0.265000
0.660295,0.862198,0.004390,-0.011337,-0.000203,-0.176578,-0.000477,0.000156,-0.073699,-3.141474,-0.2834,-0.0025,0.0289,-0.000134,0.063516,-0.000203,0.265000
0.670663,0.862198,0.004390,-0.011337,-0.000203,-0.176578,-0.000477,0.000156,-0.073699,-3.141474,-0.2834,-0.0025,0.0289,-0.000134,0.063516,-0.000203,0.265000
0.681192,0.876762,0.004374,-0.002942,-0.000212,-0.170192,-0.000423,0.000147,-0.064295,-3.141498,-0.3285,-0.0027,0.0316,-0.000126,0.055427,-0.000162,0.265000
0.692091,0.876762,0.004374,-0.002942,-0.000212,-0.170192,-0.000423,0.000147,-0.064295,-3.141498,-0.3285,-0.0027,0.0316,-0.000126,0.055427,-0.000162,0.265000
0.702620,0.880871,0.004366,-0.001822,-0.000215,-0.169985,-0.000415,0.000146,-0.063114,-3.141500,-0.3346,-0.0028,0.0320,-0.000125,0.054413,-0.000158,0.265000
0.712976,0.880871,0.004366,-0.001822,-0.000215,-0.169985,-0.000415,0.000146,-0.063114,-3.141500,-0.3346,-0.0028,0.0320,-0.000125,0.054413,-0.000158,0.265000
0.723271,0.900938,0.004314,-0.000246,-0.000212,-0.148491,-0.000358,0.000145,-0.061859,-3.141503,-0.3411,-0.0028,0.0324,-0.000124,0.053312,-0.000153,0.265000
0.733915,0.908926,0.004304,0.004993,-0.000215,-0.143696,-0.000333,0.000138,-0.056326,-3.141516,-0.3732,-0.0029,0.0344,-0.000118,0.048552,-0.000131,0.265000
0.744386,0.908926,0.004304,0.004993,-0.000215,-0.143696,-0.000333,0.000138,-0.056326,-3.141516,-0.3732,-0.0029,0.0344,-0.000118,0.048552,-0.000131,0.265000
0.755008,0.916436,0.004289,0.008324,-0.000217,-0.139671,-0.000313,0.000133,-0.052970,-3.141523,-0.3947,-0.0030,0.0357,-0.000114,0.045664,-0.000119,0.265000
0.765822,0.916436,0.004289,0.008324,-0.000217,-0.139671,-0.000313,0.000133,-0.052970,-3.141523,-0.3947,-0.0030,0.0357,-0.000114,0.045664,-0.000119,0.265000
0.776280,0.916436,0.004289,0.008324,-0.000217,-0.139671,-0.000313,0.000133,-0.052970,-3.141523,-0.3947,-0.0030,0.0357,-0.000114,0.045664,-0.000119,0.265000
0.786596,0.916436,0.004289,0.008324,-0.000217,-0.139671,-0.000313,0.000133,-0.052970,-3.141523,-0.3947,-0.0030,0.0357,-0.000114,0.045664,-0.000119,0.265000
0.797809,0.932910,0.004243,0.009919,-0.000208,-0.122888,-0.000255,0.000132,-0.051997,-3.141525,-0.4013,-0.0031,0.0361,-0.000113,0.044811,-0.000116,0.265000
0.808420,0.939420,0.004232,0.014498,-0.000212,-0.121825,-0.000243,0.000124,-0.047452,-3.141534,-0.4348,-0.0032,0.0382,-0.000107,0.040904,-0.000100,0.265000
0.819165,0.945534,0.004219,0.017531,-0.000217,-0.121790,-0.000240,0.000120,-0.044601,-3.141539,-0.4568,-0.0033,0.0396,-0.000103,0.038454,-0.000091,0.265000
0.829710,0.945534,0.004219,0.017531,-0.000217,-0.121790,-0.000240,0.000120,-0.044601,-3.141539,-0.4568,-0.0033,0.0396,-0.000103,0.038454,-0.000091,0.265000
0.840524,0.945534,0.004219,0.017531,-0.000217,-0.121790,-0.000240,0.000120,-0.044601,-3.141539,-0.4568,-0.0033,0.0396,-0.000103,0.038454,-0.000091,0.265000
0.850985,0.945534,0.004219,0.017531,-0.000217,-0.121790,-0.000240,0.000120,-0.044601,-3.141539,-0.4568,-0.0033,0.0396,-0.000103,0.038454,-0.000091,0.265000
0.861693,0.959089,0.004177,0.019229,-0.000200,-0.103459,-0.000207,0.000118,-0.043739,-3.141541,-0.4637,-0.0033,0.0400,-0.000101,0.037694,-0.000088,0.265000
0.872305,0.964410,0.004167,0.023345,-0.000200,-0.101179,-0.000192,0.000111,-0.039871,-3.141549,-0.4982,-0.0035,0.0422,-0.000095,0.034368,-0.000075,0.265000
0.883348,0.964410,0.004167,0.023345,-0.000200,-0.101179,-0.000192,0.000111,-0.039871,-3.141549,-0.4982,-0.0035,0.0422,-0.000095,0.034368,-0.000075,0.265000
0.893821,0.969415,0.004155,0.026056,-0.000203,-0.100763,-0.000183,0.000107,-0.037491,-3.141553,-0.5210,-0.0036,0.0437,-0.000092,0.032322,-0.000068,0.265000
0.904093,0.969415,0.004155,0.026056,-0.000203,-0.100763,-0.000183,0.000107,-0.037491,-3.141553,-0.5210,-0.0036,0.0437,-0.000092,0.032322,-0.000068,0.265000
0.914633,0.969415,0.004155,0.026056,-0.000203,-0.100763,-0.000183,0.000107,-0.037491,-3.141553,-0.5210,-0.0036,0.0437,-0.000092,0.032322,-0.000068,0.265000
0.925541,0.969415,0.004155,0.026056,-0.000203,-0.100763,-0.000183,0.000107,-0.037491,-3.141553,-0.5210,-0.0036,0.0437,-0.000092,0.032322,-0.000068,0.265000
0.936059,0.980355,0.004119,0.027743,-0.000187,-0.087140,-0.000151,0.000105,-0.036786,-3.141554,-0.5279,-0.0036,0.0442,-0.000090,0.031702,-0.000066,0.265000
0.946777,0.986878,0.004103,0.033008,-0.000190,-0.085773,-0.000138,0.000096,-0.032138,-3.141561,-0.5793,-0.0039,0.0475,-0.000082,0.027707,-0.000053,0.265000
0.957679,0.988704,0.004097,0.033804,-0.000191,-0.085630,-0.000137,0.000094,-0.031544,-3.141562,-0.5861,-0.0039,0.0480,-0.000081,0.027196,-0.000052,0.265000
0.968095,0.988704,0.004097,0.033804,-0.000191,-0.085630,-0.000137,0.000094,-0.031544,-3.141562,-0.5861,-0.0039,0.0480,-0.000081,0.027196,-0.000052,0.265000
0.978881,0.988704,0.004097,0.033804,-0.000191,-0.085630,-0.000137,0.000094,-0.031544,-3.141562,-0.5861,-0.0039,0.0480,-0.000081,0.027196,-0.000052,0.265000
0.989542,0.997650,0.004065,0.035525,-0.000172,-0.073736,-0.000119,0.000093,-0.030927,-3.141564,-0.5932,-0.0039,0.0484,-0.000080,0.026654,-0.000050,0.265000
1.000787,0.997650,0.004065,0.035525,-0.000172,-0.073736,-0.000119,0.000093,-0.030927,-3.141564,-0.5932,-0.0039,0.0484,-0.000080,0.026654,-0.000050,0.265000
1.011262,0.997650,0.004065,0.035525,-0.000172,-0.073736,-0.000119,0.000093,-0.030927,-3.141564,-0.5932,-0.0039,0.0484,-0.000080,0.026654,-0.000050,0.265000
1.022045,1.002802,0.004050,0.040208,-0.000170,-0.070893,-0.000106,0.000084,-0.026991,-3.141569,-0.6456,-0.0041,0.0519,-0.000072,0.023268,-0.000040,0.265000
1.033054,1.004266,0.004045,0.040926,-0.000171,-0.070813,-0.000104,0.000083,-0.026499,-3.141570,-0.6525,-0.0042,0.0524,-0.000071,0.022845,-0.000039,0.265000
1.043509,1.004266,0.004045,0.040926,-0.000171,-0.070813,-0.000104,0.000083,-0.026499,-3.141570,-0.6525,-0.0042,0.0524,-0.000071,0.022845,-0.000039,0.265000
1.053890,1.011406,0.004017,0.042626,-0.000157,-0.062084,-0.000088,0.000081,-0.025982,-3.141570,-0.6598,-0.0042,0.0529,-0.000070,0.022392,-0.000038,0.265000
1.065053,1.011406,0.004017,0.042626,-0.000157,-0.062084,-0.000088,0.000081,-0.025982,-3.141570,-0.6598,-0.0042,0.0529,-0.000070,0.022392,-0.000038,0.265000
1.076062,1.014122,0.004009,0.045482,-0.000154,-0.060025,-0.000082,0.000076,-0.023672,-3.141574,-0.6961,-0.0043,0.0553,-0.000065,0.020404,-0.000033,0.265000
1.086792,1.016689,0.003999,0.047423,-0.000154,-0.059490,-0.000079,0.000072,-0.022268,-3.141575,-0.7199,-0.0044,0.0570,-0.000062,0.019198,-0.000030,0.265000
1.097408,1.016689,0.003999,0.047423,-0.000154,-0.059490,-0.000079,0.000072,-0.022268,-3.141575,-0.7199,-0.0044,0.0570,-0.000062,0.019198,-0.000030,0.265000
1.107830,1.016689,0.003999,0.047423,-0.000154,-0.059490,-0.000079,0.000072,-0.022268,-3.141575,-0.7199,-0.0044,0.0570,-0.000062,0.019198,-0.000030,0.265000
1.118126,1.016689,0.003999,0.047423,-0.000154,-0.059490,-0.000079,0.000072,-0.022268,-3.141575,-0.7199,-0.0044,0.0570,-0.000062,0.019198,-0.000030,0.265000
1.129100,1.022342,0.003975,0.049099,-0.000139,-0.051626,-0.000066,0.000071,-0.021837,-3.141576,-0.7275,-0.0044,0.0575,-0.000061,0.018819,-0.000029,0.265000
1.140096,1.024468,0.003967,0.051579,-0.000137,-0.050479,-0.000061,0.000066,-0.019939,-3.141578,-0.7639,-0.0046,0.0600,-0.000056,0.017187,-0.000025,0.265000
1.150871,1.026481,0.003959,0.053325,-0.000138,-0.050163,-0.000059,0.000063,-0.018759,-3.141580,-0.7879,-0.0047,0.0617,-0.000054,0.016172,-0.000022,0.265000
1.161320,1.026481,0.003959,0.053325,-0.000138,-0.050163,-0.000059,0.000063,-0.018759,-3.141580,-0.7879,-0.0047,0.0617,-0.000054,0.016172,-0.000022,0.265000
1.171854,1.026481,0.003959,0.053325,-0.000138,-0.050163,-0.000059,0.000063,-0.018759,-3.141580,-0.7879,-0.0047,0.0617,-0.000054,0.016172,-0.000022,0.265000
1.182656,1.026481,0.003959,0.053325,-0.000138,-0.050163,-0.000059,0.000063,-0.018759,-3.141580,-0.7879,-0.0047,0.0617,-0.000054,0.016172,-0.000022,0.265000
1.193532,1.030949,0.003937,0.055001,-0.000123,-0.043408,-0.000050,0.000062,-0.018389,-3.141580,-0.7956,-0.0047,0.0623,-0.000053,0.015848,-0.000022,0.265000
1.204306,1.030949,0.003937,0.055001,-0.000123,-0.043408,-0.000050,0.000062,-0.018389,-3.141580,-0.7956,-0.0047,0.0623,-0.000053,0.015848,-0.000022,0.265000
1.214751,1.033418,0.003926,0.058227,-0.000122,-0.042260,-0.000045,0.000055,-0.016088,-3.141582,-0.8495,-0.0049,0.0662,-0.000047,0.013869,-0.000018,0.265000
1.225486,1.034121,0.003923,0.058784,-0.000123,-0.042199,-0.000045,0.000055,-0.015794,-3.141583,-0.8567,-0.0049,0.0667,-0.000047,0.013616,-0.000017,0.265000
1.236255,1.034121,0.003923,0.058784,-0.000123,-0.042199,-0.000045,0.000055,-0.015794,-3.141583,-0.8567,-0.0049,0.0667,-0.000047,0.013616,-0.000017,0.265000
1.246998,1.034121,0.003923,0.058784,-0.000123,-0.042199,-0.000045,0.000055,-0.015794,-3.141583,-0.8567,-0.0049,0.0667,-0.000047,0.013616,-0.000017,0.265000
1.257799,1.034121,0.003923,0.058784,-0.000123,-0.042199,-0.000045,0.000055,-0.015794,-3.141583,-0.8567,-0.0049,0.0667,-0.000047,0.013616,-0.000017,0.265000
1.268551,1.037531,0.003904,0.060435,-0.000110,-0.036880,-0.000039,0.000054,-0.015482,-3.141583,-0.8643,-0.0050,0.0672,-0.000046,0.013343,-0.000017,0.265000
1.279536,1.039387,0.003894,0.063355,-0.000108,-0.035831,-0.000035,0.000048,-0.013517,-3.141585,-0.9187,-0.0052,0.0712,-0.000041,0.011652,-0.000013,0.265000
1.290072,1.039911,0.003891,0.063872,-0.000108,-0.035758,-0.000035,0.000047,-0.013268,-3.141585,-0.9259,-0.0052,0.0718,-0.000040,0.011439,-0.000013,0.265000
1.300757,1.039911,0.003891,0.063872,-0.000108,-0.035758,-0.000035,0.000047,-0.013268,-3.141585,-0.9259,-0.0052,0.0718,-0.000040,0.011439,-0.000013,0.265000
1.311673,1.039911,0.003891,0.063872,-0.000108,-0.035758,-0.000035,0.000047,-0.013268,-3.141585,-0.9259,-0.0052,0.0718,-0.000040,0.011439,-0.000013,0.265000
1.322369,1.039911,0.003891,0.063872,-0.000108,-0.035758,-0.000035,0.000047,-0.013268,-3.141585,-0.9259,-0.0052,0.0718,-0.000040,0.011439,-0.000013,0.265000
1.333042,1.042437,0.003875,0.065508,-0.000096,-0.030952,-0.000029,0.000046,-0.013003,-3.141585,-0.9337,-0.0052,0.0724,-0.000040,0.011206,-0.000012,0.265000
1.343513,1.043759,0.003867,0.068115,-0.000095,-0.030051,-0.000026,0.000041,-0.011358,-3.141587,-0.9880,-0.0054,0.0765,-0.000035,0.009792,-0.000010,0.265000
1.354143,1.043759,0.003867,0.068115,-0.000095,-0.030051,-0.000026,0.000041,-0.011358,-3.141587,-0.9880,-0.0054,0.0765,-0.000035,0.009792,-0.000010,0.265000
1.364378,1.044135,0.003864,0.068597,-0.000095,-0.029999,-0.000026,0.000040,-0.011150,-3.141587,-0.9952,-0.0055,0.0771,-0.000034,0.009613,-0.000010,0.265000
1.374778,1.044135,0.003864,0.068597,-0.000095,-0.029999,-0.000026,0.000040,-0.011150,-3.141587,-0.9952,-0.0055,0.0771,-0.000034,0.009613,-0.000010,0.265000
1.385550,1.045934,0.003850,0.070213,-0.000082,-0.025628,-0.000021,0.000040,-0.010932,-3.141587,-1.0030,-0.0055,0.0777,-0.000034,0.009421,-0.000009,0.265000
1.395959,1.045934,0.003850,0.070213,-0.000082,-0.025628,-0.000021,0.000040,-0.010932,-3.141587,-1.0030,-0.0055,0.0777,-0.000034,0.009421,-0.000009,0.265000
1.406647,1.045934,0.003850,0.070213,-0.000082,-0.025628,-0.000021,0.000040,-0.010932,-3.141587,-1.0030,-0.0055,0.0777,-0.000034,0.009421,-0.000009,0.265000
1.417352,1.046844,0.003842,0.072562,-0.000081,-0.025089,-0.000019,0.000035,-0.009567,-3.141589,-1.0580,-0.0057,0.0819,-0.000030,0.008247,-0.000007,0.265000
1.427960,1.047098,0.003840,0.073013,-0.000082,-0.025068,-0.000019,0.000035,-0.009393,-3.141589,-1.0652,-0.0057,0.0825,-0.000030,0.008098,-0.000007,0.265000
1.438608,1.047098,0.003840,0.073013,-0.000082,-0.025068,-0.000019,0.000035,-0.009393,-3.141589,-1.0652,-0.0057,0.0825,-0.000030,0.008098,-0.000007,0.265000
1.449019,1.047098,0.003840,0.073013,-0.000082,-0.025068,-0.000019,0.000035,-0.009393,-3.141589,-1.0652,-0.0057,0.0825,-0.000030,0.008098,-0.000007,0.265000
1.459488,1.048277,0.003828,0.074610,-0.000073,-0.021907,-0.000016,0.000034,-0.009210,-3.141589,-1.0729,-0.0058,0.0831,-0.000029,0.007937,-0.000007,0.265000
1.470701,1.048638,0.003823,0.076070,-0.000071,-0.021170,-0.000015,0.000032,-0.008394,-3.141589,-1.1104,-0.0059,0.0861,-0.000027,0.007236,-0.000006,0.265000
1.481403,1.048966,0.003819,0.077184,-0.000071,-0.020983,-0.000014,0.000030,-0.007901,-3.141589,-1.1350,-0.0060,0.0881,-0.000026,0.006811,-0.000006,0.265000
1.492126,1.048966,0.003819,0.077184,-0.000071,-0.020983,-0.000014,0.000030,-0.007901,-3.141589,-1.1350,-0.0060,0.0881,-0.000026,0.006811,-0.000006,0.265000
1.503257,1.048966,0.003819,0.077184,-0.000071,-0.020983,-0.000014,0.000030,-0.007901,-3.141589,-1.1350,-0.0060,0.0881,-0.000026,0.006811,-0.000006,0.265000
1.514086,1.048966,0.003819,0.077184,-0.000071,-0.020983,-0.000014,0.000030,-0.007901,-3.141589,-1.1350,-0.0060,0.0881,-0.000026,0.006811,-0.000006,0.265000
1.525138,1.049644,0.003809,0.078790,-0.000063,-0.018216,-0.000012,0.000030,-0.007748,-3.141590,-1.1427,-0.0060,0.0888,-0.000025,0.006677,-0.000005,0.265000
1.535688,1.049805,0.003805,0.080114,-0.000062,-0.017841,-0.000011,0.000027,-0.007066,-3.141590,-1.1808,-0.0062,0.0919,-0.000023,0.006091,-0.000004,0.265000
1.546571,1.049805,0.003805,0.080114,-0.000062,-0.017841,-0.000011,0.000027,-0.007066,-3.141590,-1.1808,-0.0062,0.0919,-0.000023,0.006091,-0.000004,0.265000
1.557431,1.049943,0.003801,0.081138,-0.000061,-0.017416,-0.000011,0.000026,-0.006660,-3.141591,-1.2049,-0.0063,0.0939,-0.000022,0.005741,-0.000003,0.265000
1.568164,1.049943,0.003801,0.081138,-0.000061,-0.017416,-0.000011,0.000026,-0.006660,-3.141591,-1.2049,-0.0063,0.0939,-0.000022,0.005741,-0.000003,0.265000
