t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
3.083740,1.718938,-0.000514,-12.662385,-0.000001,-0.000468,0.000001,0.000000,-0.000183,-3.141592,-5.1162,0.0001,-25.2562,-0.000000,0.000158,-0.000001,0.400000
3.094269,1.713658,-0.000514,-12.695278,-0.000001,-0.000404,-0.000001,0.000000,-0.000180,-3.141592,-5.1289,0.0001,-25.3497,-0.000000,0.000155,-0.000001,0.400000
3.104715,1.713658,-0.000514,-12.695278,-0.000001,-0.000404,-0.000001,0.000000,-0.000180,-3.141592,-5.1289,0.0001,-25.3497,-0.000000,0.000155,-0.000001,0.400000
3.115196,1.711595,-0.000514,-12.708867,-0.000001,-0.000399,-0.000002,0.000000,-0.000165,-3.141592,-5.1907,0.0001,-25.8066,-0.000000,0.000142,-0.000001,0.400000
3.125823,1.709507,-0.000513,-12.722030,-0.000001,-0.000399,-0.000002,0.000000,-0.000156,3.141592,-5.2306,0.0001,-26.1028,-0.000000,0.000134,0.000000,0.400000
3.136498,1.709507,-0.000513,-12.722030,-0.000001,-0.000399,-0.000002,0.000000,-0.000156,3.141592,-5.2306,0.0001,-26.1028,-0.000000,0.000134,0.000000,0.400000
3.147141,1.709507,-0.000513,-12.722030,-0.000001,-0.000399,-0.000002,0.000000,-0.000156,3.141592,-5.2306,0.0001,-26.1028,-0.000000,0.000134,0.000000,0.400000
3.157943,1.709507,-0.000513,-12.722030,-0.000001,-0.000399,-0.000002,0.000000,-0.000156,3.141592,-5.2306,0.0001,-26.1028,-0.000000,0.000134,0.000000,0.400000
3.168226,1.704253,-0.000514,-12.752844,-0.000001,-0.000345,-0.000000,0.000000,-0.000153,3.141592,-5.2433,0.0001,-26.1973,-0.000000,0.000132,0.000000,0.400000
3.178888,1.702173,-0.000514,-12.765607,-0.000001,-0.000339,0.000001,0.000000,-0.000140,3.141592,-5.3050,0.0001,-26.6575,-0.000000,0.000121,0.000000,0.400000
3.189423,1.700076,-0.000514,-12.777952,-0.000000,-0.000342,0.000001,0.000000,-0.000132,3.141592,-5.3449,0.0001,-26.9568,-0.000000,0.000114,0.000000,0.400000
3.199760,1.700076,-0.000514,-12.777952,-0.000000,-0.000342,0.000001,0.000000,-0.000132,3.141592,-5.3449,0.0001,-26.9568,-0.000000,0.000114,0.000000,0.400000
3.210431,1.700076,-0.000514,-12.777952,-0.000000,-0.000342,0.000001,0.000000,-0.000132,3.141592,-5.3449,0.0001,-26.9568,-0.000000,0.000114,0.000000,0.400000
3.221026,1.700076,-0.000514,-12.777952,-0.000000,-0.000342,0.000001,0.000000,-0.000132,3.141592,-5.3449,0.0001,-26.9568,-0.000000,0.000114,0.000000,0.400000
3.231564,1.700076,-0.000514,-12.777952,-0.000000,-0.000342,0.000001,0.000000,-0.000132,3.141592,-5.3449,0.0001,-26.9568,-0.000000,0.000114,0.000000,0.400000
3.242511,1.694911,-0.000514,-12.806507,-0.000001,-0.000291,0.000001,0.000000,-0.000129,3.141592,-5.3573,0.0001,-27.0500,-0.000000,0.000112,0.000000,0.400000
3.252988,1.691702,-0.000515,-12.824714,-0.000001,-0.000291,0.000001,0.000000,-0.000114,-3.141592,-5.4463,0.0001,-27.7221,-0.000000,0.000098,-0.000001,0.400000
3.263722,1.690734,-0.000515,-12.829960,-0.000001,-0.000292,0.000001,0.000000,-0.000112,-3.141592,-5.4580,0.0001,-27.8112,-0.000000,0.000096,-0.000001,0.400000
3.274463,1.690734,-0.000515,-12.829960,-0.000001,-0.000292,0.000001,0.000000,-0.000112,-3.141592,-5.4580,0.0001,-27.8112,-0.000000,0.000096,-0.000001,0.400000
3.285029,1.690734,-0.000515,-12.829960,-0.000001,-0.000292,0.000001,0.000000,-0.000112,-3.141592,-5.4580,0.0001,-27.8112,-0.000000,0.000096,-0.000001,0.400000
3.295650,1.685648,-0.000515,-12.856430,-0.000001,-0.000248,-0.000001,0.000000,-0.000110,-3.141592,-5.4702,0.0001,-27.9034,-0.000000,0.000095,-0.000001,0.400000
3.306303,1.685648,-0.000515,-12.856430,-0.000001,-0.000248,-0.000001,0.000000,-0.000110,-3.141592,-5.4702,0.0001,-27.9034,-0.000000,0.000095,-0.000001,0.400000
3.317173,1.682418,-0.000508,-12.873546,-0.000001,-0.000241,-0.000002,-0.000000,-0.000096,-3.141592,-5.5588,0.0001,-28.5789,0.000000,0.000083,-0.000001,0.400000
3.327803,1.681453,-0.000507,-12.878442,-0.000001,-0.000242,-0.000002,-0.000000,-0.000095,3.141592,-5.5705,0.0001,-28.6683,0.000000,0.000082,0.000000,0.400000
3.338128,1.681453,-0.000507,-12.878442,-0.000001,-0.000242,-0.000002,-0.000000,-0.000095,3.141592,-5.5705,0.0001,-28.6683,0.000000,0.000082,0.000000,0.400000
3.349095,1.681453,-0.000507,-12.878442,-0.000001,-0.000242,-0.000002,-0.000000,-0.000095,3.141592,-5.5705,0.0001,-28.6683,0.000000,0.000082,0.000000,0.400000
3.359855,1.676344,-0.000507,-12.903369,0.000001,-0.000211,-0.000000,-0.000000,-0.000095,3.141592,-5.5827,0.0001,-28.7616,0.000000,0.000082,0.000000,0.400000
3.370567,1.676344,-0.000507,-12.903369,0.000001,-0.000211,-0.000000,-0.000000,-0.000095,3.141592,-5.5827,0.0001,-28.7616,0.000000,0.000082,0.000000,0.400000
3.381187,1.674307,-0.000507,-12.913657,0.000001,-0.000207,0.000001,-0.000000,-0.000085,3.141592,-5.6433,0.0001,-29.2275,0.000000,0.000073,0.000000,0.400000
3.391793,1.672238,-0.000507,-12.923608,0.000000,-0.000209,0.000002,-0.000000,-0.000081,3.141592,-5.6821,0.0001,-29.5269,0.000000,0.000070,0.000000,0.400000
3.402467,1.672238,-0.000507,-12.923608,0.000000,-0.000209,0.000002,-0.000000,-0.000081,3.141592,-5.6821,0.0001,-29.5269,0.000000,0.000070,0.000000,0.400000
3.413005,1.672238,-0.000507,-12.923608,0.000000,-0.000209,0.000002,-0.000000,-0.000081,3.141592,-5.6821,0.0001,-29.5269,0.000000,0.000070,0.000000,0.400000
3.423260,1.672238,-0.000507,-12.923608,0.000000,-0.000209,0.000002,-0.000000,-0.000081,3.141592,-5.6821,0.0001,-29.5269,0.000000,0.000070,0.000000,0.400000
3.433913,1.667197,-0.000507,-12.946933,0.000001,-0.000181,0.000001,-0.000000,-0.000079,3.141592,-5.6946,0.0001,-29.6232,0.000000,0.000068,0.000000,0.400000
3.444729,1.665133,-0.000515,-12.956602,0.000001,-0.000178,0.000001,0.000000,-0.000072,-3.141592,-5.7547,0.0001,-30.0892,-0.000000,0.000062,-0.000001,0.400000
3.455764,1.663054,-0.000515,-12.965966,0.000000,-0.000178,0.000001,0.000000,-0.000069,-3.141592,-5.7937,0.0001,-30.3931,-0.000000,0.000060,-0.000001,0.400000
3.466860,1.663054,-0.000515,-12.965966,0.000000,-0.000178,0.000001,0.000000,-0.000069,-3.141592,-5.7937,0.0001,-30.3931,-0.000000,0.000060,-0.000001,0.400000
3.477526,1.663054,-0.000515,-12.965966,0.000000,-0.000178,0.000001,0.000000,-0.000069,-3.141592,-5.7937,0.0001,-30.3931,-0.000000,0.000060,-0.000001,0.400000
3.487931,1.663054,-0.000515,-12.965966,0.000000,-0.000178,0.000001,0.000000,-0.000069,-3.141592,-5.7937,0.0001,-30.3931,-0.000000,0.000060,-0.000001,0.400000
3.498265,1.658085,-0.000515,-12.987624,-0.000000,-0.000152,-0.000001,0.000000,-0.000067,-3.141592,-5.8058,0.0001,-30.4873,-0.000000,0.000057,-0.000001,0.400000
3.509173,1.658085,-0.000515,-12.987624,-0.000000,-0.000152,-0.000001,0.000000,-0.000067,-3.141592,-5.8058,0.0001,-30.4873,-0.000000,0.000057,-0.000001,0.400000
3.520027,1.654943,-0.000509,-13.001301,-0.000001,-0.000149,-0.000002,-0.000000,-0.000059,-3.141592,-5.8927,0.0001,-31.1676,0.000000,0.000051,-0.000001,0.400000
3.530671,1.653987,-0.000509,-13.005274,-0.000001,-0.000148,-0.000002,-0.000000,-0.000059,-3.141592,-5.9042,0.0001,-31.2579,0.000000,0.000051,-0.000001,0.400000
3.541336,1.653987,-0.000509,-13.005274,-0.000001,-0.000148,-0.000002,-0.000000,-0.000059,-3.141592,-5.9042,0.0001,-31.2579,0.000000,0.000051,-0.000001,0.400000
3.551893,1.653987,-0.000509,-13.005274,-0.000001,-0.000148,-0.000002,-0.000000,-0.000059,-3.141592,-5.9042,0.0001,-31.2579,0.000000,0.000051,-0.000001,0.400000
3.562706,1.652006,-0.000508,-13.013539,-0.000000,-0.000143,-0.000002,-0.000000,-0.000056,3.141592,-5.9164,0.0001,-31.3542,0.000000,0.000049,0.000000,0.400000
3.573483,1.649041,-0.000508,-13.025551,0.000001,-0.000130,-0.000001,-0.000000,-0.000056,3.141592,-5.9164,0.0001,-31.3542,0.000000,0.000049,0.000000,0.400000
3.584196,1.645901,-0.000515,-13.038366,0.000001,-0.000125,-0.000000,0.000000,-0.000050,3.141592,-6.0031,0.0001,-32.0384,-0.000000,0.000043,0.000000,0.400000
3.594565,1.645901,-0.000515,-13.038366,0.000001,-0.000125,-0.000000,0.000000,-0.000050,3.141592,-6.0031,0.0001,-32.0384,-0.000000,0.000043,0.000000,0.400000
3.605062,1.644955,-0.000515,-13.042068,0.000001,-0.000125,-0.000000,0.000000,-0.000050,3.141592,-6.0145,0.0001,-32.1290,-0.000000,0.000043,0.000000,0.400000
3.615436,1.644955,-0.000515,-13.042068,0.000001,-0.000125,-0.000000,0.000000,-0.000050,3.141592,-6.0145,0.0001,-32.1290,-0.000000,0.000043,0.000000,0.400000
3.626115,1.640092,-0.000515,-13.060849,-0.000001,-0.000110,0.000001,0.000000,-0.000047,3.141592,-6.0264,0.0001,-32.2232,-0.000000,0.000041,0.000000,0.400000
3.636903,1.640092,-0.000515,-13.060849,-0.000001,-0.000110,0.000001,0.000000,-0.000047,3.141592,-6.0264,0.0001,-32.2232,-0.000000,0.000041,0.000000,0.400000
3.648445,1.638071,-0.000515,-13.068609,-0.000001,-0.000107,0.000002,0.000000,-0.000044,3.141592,-6.0855,0.0001,-32.6935,-0.000000,0.000038,0.000000,0.400000
3.659429,1.636069,-0.000508,-13.076116,-0.000001,-0.000105,0.000001,-0.000000,-0.000042,3.141592,-6.1235,0.0001,-32.9962,0.000000,0.000036,0.000000,0.400000
3.669760,1.636069,-0.000508,-13.076116,-0.000001,-0.000105,0.000001,-0.000000,-0.000042,3.141592,-6.1235,0.0001,-32.9962,0.000000,0.000036,0.000000,0.400000
3.680215,1.636069,-0.000508,-13.076116,-0.000001,-0.000105,0.000001,-0.000000,-0.000042,3.141592,-6.1235,0.0001,-32.9962,0.000000,0.000036,0.000000,0.400000
3.691107,1.636069,-0.000508,-13.076116,-0.000001,-0.000105,0.000001,-0.000000,-0.000042,3.141592,-6.1235,0.0001,-32.9962,0.000000,0.000036,0.000000,0.400000
3.701766,1.631149,-0.000508,-13.093901,0.000000,-0.000093,0.000001,-0.000000,-0.000042,3.141592,-6.1359,0.0001,-33.0959,0.000000,0.000036,0.000000,0.400000
3.712777,1.629149,-0.000509,-13.101180,0.000001,-0.000091,0.000001,-0.000000,-0.000037,-3.141592,-6.1951,0.0001,-33.5705,0.000000,0.000032,-0.000001,0.400000
3.723836,1.627159,-0.000509,-13.108204,0.000000,-0.000091,0.000001,-0.000000,-0.000035,-3.141592,-6.2330,0.0001,-33.8757,0.000000,0.000030,-0.000001,0.400000
3.734369,1.627159,-0.000509,-13.108204,0.000000,-0.000091,0.000001,-0.000000,-0.000035,-3.141592,-6.2330,0.0001,-33.8757,0.000000,0.000030,-0.000001,0.400000
3.744935,1.627159,-0.000509,-13.108204,0.000000,-0.000091,0.000001,-0.000000,-0.000035,-3.141592,-6.2330,0.0001,-33.8757,0.000000,0.000030,-0.000001,0.400000
3.755653,1.627159,-0.000509,-13.108204,0.000000,-0.000091,0.000001,-0.000000,-0.000035,-3.141592,-6.2330,0.0001,-33.8757,0.000000,0.000030,-0.000001,0.400000
3.766241,1.622389,-0.000509,-13.124427,0.000001,-0.000077,-0.000001,-0.000000,-0.000035,-3.141592,-6.2446,0.0001,-33.9688,0.000000,0.000030,-0.000001,0.400000
3.776725,1.620387,-0.000516,-13.131236,0.000000,-0.000076,-0.000002,0.000000,-0.000031,-3.141592,-6.3030,0.0001,-34.4409,-0.000000,0.000027,-0.000001,0.400000
3.787439,1.618395,-0.000515,-13.137831,0.000001,-0.000077,-0.000002,0.000000,-0.000029,3.141592,-6.3411,0.0001,-34.7500,-0.000000,0.000025,0.000000,0.400000
3.797948,1.618395,-0.000515,-13.137831,0.000001,-0.000077,-0.000002,0.000000,-0.000029,3.141592,-6.3411,0.0001,-34.7500,-0.000000,0.000025,0.000000,0.400000
3.808806,1.618395,-0.000515,-13.137831,0.000001,-0.000077,-0.000002,0.000000,-0.000029,3.141592,-6.3411,0.0001,-34.7500,-0.000000,0.000025,0.000000,0.400000
3.819257,1.618395,-0.000515,-13.137831,0.000001,-0.000077,-0.000002,0.000000,-0.000029,3.141592,-6.3411,0.0001,-34.7500,-0.000000,0.000025,0.000000,0.400000
3.829660,1.618395,-0.000515,-13.137831,0.000001,-0.000077,-0.000002,0.000000,-0.000029,3.141592,-6.3411,0.0001,-34.7500,-0.000000,0.000025,0.000000,0.400000
3.840393,1.613651,-0.000515,-13.153013,-0.000001,-0.000065,0.000000,0.000000,-0.000029,3.141592,-6.3528,0.0001,-34.8448,-0.000000,0.000025,0.000000,0.400000
3.851053,1.610596,-0.000515,-13.162657,-0.000001,-0.000065,0.000001,0.000000,-0.000026,3.141592,-6.4375,0.0001,-35.5355,-0.000000,0.000022,0.000000,0.400000
3.861580,1.609689,-0.000515,-13.165441,-0.000001,-0.000065,0.000001,0.000000,-0.000026,3.141592,-6.4487,0.0001,-35.6269,-0.000000,0.000022,0.000000,0.400000
3.871901,1.609689,-0.000515,-13.165441,-0.000001,-0.000065,0.000001,0.000000,-0.000026,3.141592,-6.4487,0.0001,-35.6269,-0.000000,0.000022,0.000000,0.400000
3.882483,1.609689,-0.000515,-13.165441,-0.000001,-0.000065,0.000001,0.000000,-0.000026,3.141592,-6.4487,0.0001,-35.6269,-0.000000,0.000022,0.000000,0.400000
3.893262,1.605031,-0.000509,-13.179530,-0.000000,-0.000058,0.000001,-0.000000,-0.000025,-3.141592,-6.4604,0.0001,-35.7227,0.000000,0.000021,-0.000001,0.400000
3.903760,1.605031,-0.000509,-13.179530,-0.000000,-0.000058,0.000001,-0.000000,-0.000025,-3.141592,-6.4604,0.0001,-35.7227,0.000000,0.000021,-0.000001,0.400000
3.914488,1.602003,-0.000509,-13.188484,0.000000,-0.000055,-0.000000,-0.000000,-0.000022,-3.141592,-6.5443,0.0001,-36.4116,0.000000,0.000019,-0.000001,0.400000
3.924922,1.602003,-0.000509,-13.188484,0.000000,-0.000055,-0.000000,-0.000000,-0.000022,-3.141592,-6.5443,0.0001,-36.4116,0.000000,0.000019,-0.000001,0.400000
3.935390,1.601105,-0.000509,-13.191076,0.000001,-0.000054,-0.000001,-0.000000,-0.000022,-3.141592,-6.5555,0.0001,-36.5033,0.000000,0.000019,-0.000001,0.400000
3.946080,1.601105,-0.000509,-13.191076,0.000001,-0.000054,-0.000001,-0.000000,-0.000022,-3.141592,-6.5555,0.0001,-36.5033,0.000000,0.000019,-0.000001,0.400000
3.956641,1.601105,-0.000509,-13.191076,0.000001,-0.000054,-0.000001,-0.000000,-0.000022,-3.141592,-6.5555,0.0001,-36.5033,0.000000,0.000019,-0.000001,0.400000
3.967541,1.596434,-0.000509,-13.204300,0.000001,-0.000049,-0.000002,-0.000000,-0.000022,-3.141592,-6.5678,0.0001,-36.6048,0.000000,0.000019,-0.000001,0.400000
3.978605,1.594507,-0.000516,-13.209760,0.000001,-0.000050,-0.000002,0.000000,-0.000019,3.141592,-6.6248,0.0001,-37.0761,-0.000000,0.000016,0.000000,0.400000
3.988954,1.592560,-0.000516,-13.215066,0.000001,-0.000050,-0.000002,0.000000,-0.000019,3.141592,-6.6622,0.0001,-37.3863,-0.000000,0.000016,0.000000,0.400000
3.999382,1.592560,-0.000516,-13.215066,0.000001,-0.000050,-0.000002,0.000000,-0.000019,3.141592,-6.6622,0.0001,-37.3863,-0.000000,0.000016,0.000000,0.400000
4.010122,1.592560,-0.000516,-13.215066,0.000001,-0.000050,-0.000002,0.000000,-0.000019,3.141592,-6.6622,0.0001,-37.3863,-0.000000,0.000016,0.000000,0.400000
4.020820,1.592560,-0.000516,-13.215066,0.000001,-0.000050,-0.000002,0.000000,-0.000019,3.141592,-6.6622,0.0001,-37.3863,-0.000000,0.000016,0.000000,0.400000
4.031562,1.587942,-0.000516,-13.227352,-0.000001,-0.000041,0.000001,0.000000,-0.000019,3.141592,-6.6741,0.0001,-37.4848,-0.000000,0.000016,0.000000,0.400000
4.041996,1.587942,-0.000516,-13.227352,-0.000001,-0.000041,0.000001,0.000000,-0.000019,3.141592,-6.6741,0.0001,-37.4848,-0.000000,0.000016,0.000000,0.400000
4.052882,1.586023,-0.000509,-13.232426,-0.000001,-0.000041,0.000001,-0.000000,-0.000016,3.141592,-6.7312,0.0001,-37.9605,0.000000,0.000014,0.000000,0.400000
4.063626,1.584106,-0.000509,-13.237336,-0.000001,-0.000041,0.000002,-0.000000,-0.000016,3.141592,-6.7682,0.0001,-38.2694,0.000000,0.000014,0.000000,0.400000
4.074423,1.584106,-0.000509,-13.237336,-0.000001,-0.000041,0.000002,-0.000000,-0.000016,3.141592,-6.7682,0.0001,-38.2694,0.000000,0.000014,0.000000,0.400000
4.085187,1.584106,-0.000509,-13.237336,-0.000001,-0.000041,0.000002,-0.000000,-0.000016,3.141592,-6.7682,0.0001,-38.2694,0.000000,0.000014,0.000000,0.400000
4.095653,1.584106,-0.000509,-13.237336,-0.000001,-0.000041,0.000002,-0.000000,-0.000016,3.141592,-6.7682,0.0001,-38.2694,0.000000,0.000014,0.000000,0.400000
4.106465,1.579554,-0.000509,-13.248716,0.000000,-0.000036,0.000001,-0.000000,-0.000016,3.141592,-6.7798,0.0001,-38.3663,0.000000,0.000014,0.000000,0.400000
4.117334,1.576606,-0.000510,-13.255967,0.000001,-0.000035,0.000001,-0.000000,-0.000013,-3.141592,-6.8628,0.0001,-39.0622,0.000000,0.000011,-0.000001,0.400000
4.127874,1.575737,-0.000510,-13.258051,0.000001,-0.000036,0.000001,-0.000000,-0.000013,-3.141592,-6.8737,0.0001,-39.1543,0.000000,0.000011,-0.000001,0.400000
4.138186,1.575737,-0.000510,-13.258051,0.000001,-0.000036,0.000001,-0.000000,-0.000013,-3.141592,-6.8737,0.0001,-39.1543,0.000000,0.000011,-0.000001,0.400000
4.149040,1.575737,-0.000510,-13.258051,0.000001,-0.000036,0.000001,-0.000000,-0.000013,-3.141592,-6.8737,0.0001,-39.1543,0.000000,0.000011,-0.000001,0.400000
4.159490,1.571234,-0.000510,-13.268621,0.000000,-0.000030,-0.000001,-0.000000,-0.000013,-3.141592,-6.8852,0.0001,-39.2504,0.000000,0.000011,-0.000001,0.400000
4.169984,1.571234,-0.000510,-13.268621,0.000000,-0.000030,-0.000001,-0.000000,-0.000013,-3.141592,-6.8852,0.0001,-39.2504,0.000000,0.000011,-0.000001,0.400000
4.180437,1.571234,-0.000510,-13.268621,0.000000,-0.000030,-0.000001,-0.000000,-0.000013,-3.141592,-6.8852,0.0001,-39.2504,0.000000,0.000011,-0.000001,0.400000
4.191071,1.568326,-0.000517,-13.275323,0.000001,-0.000029,-0.000002,0.000000,-0.000011,-3.141592,-6.9676,0.0001,-39.9464,-0.000000,0.000010,-0.000001,0.400000
4.201628,1.567465,-0.000517,-13.277259,0.000001,-0.000029,-0.000002,0.000000,-0.000011,-3.141592,-6.9785,0.0001,-40.0386,-0.000000,0.000010,-0.000001,0.400000
4.212407,1.567465,-0.000517,-13.277259,0.000001,-0.000029,-0.000002,0.000000,-0.000011,-3.141592,-6.9785,0.0001,-40.0386,-0.000000,0.000010,-0.000001,0.400000
4.223308,1.567465,-0.000517,-13.277259,0.000001,-0.000029,-0.000002,0.000000,-0.000011,-3.141592,-6.9785,0.0001,-40.0386,-0.000000,0.000010,-0.000001,0.400000
4.234105,1.562954,-0.000517,-13.287208,-0.000001,-0.000025,-0.000002,0.000000,-0.000011,-3.141592,-6.9900,0.0001,-40.1366,-0.000000,0.000010,-0.000001,0.400000
4.244949,1.561088,-0.000516,-13.291279,-0.000001,-0.000024,-0.000001,0.000000,-0.000009,3.141592,-7.0470,0.0001,-40.6206,-0.000000,0.000008,0.000000,0.400000
4.255633,1.559240,-0.000516,-13.295196,-0.000001,-0.000025,-0.000001,0.000000,-0.000009,3.141592,-7.0832,0.0001,-40.9284,-0.000000,0.000008,0.000000,0.400000
4.266237,1.559240,-0.000516,-13.295196,-0.000001,-0.000025,-0.000001,0.000000,-0.000009,3.141592,-7.0832,0.0001,-40.9284,-0.000000,0.000008,0.000000,0.400000
4.276720,1.559240,-0.000516,-13.295196,-0.000001,-0.000025,-0.000001,0.000000,-0.000009,3.141592,-7.0832,0.0001,-40.9284,-0.000000,0.000008,0.000000,0.400000
4.288019,1.559240,-0.000516,-13.295196,-0.000001,-0.000025,-0.000001,0.000000,-0.000009,3.141592,-7.0832,0.0001,-40.9284,-0.000000,0.000008,0.000000,0.400000
4.298456,1.554862,-0.000516,-13.304258,-0.000000,-0.000020,0.000001,0.000000,-0.000009,3.141592,-7.0942,0.0001,-41.0227,-0.000000,0.000008,0.000000,0.400000
4.309636,1.552975,-0.000516,-13.308069,-0.000001,-0.000020,0.000001,0.000000,-0.000009,3.141592,-7.1501,0.0001,-41.5003,-0.000000,0.000008,0.000000,0.400000
4.320333,1.552975,-0.000516,-13.308069,-0.000001,-0.000020,0.000001,0.000000,-0.000009,3.141592,-7.1501,0.0001,-41.5003,-0.000000,0.000008,0.000000,0.400000
4.330961,1.551142,-0.000509,-13.311757,-0.000001,-0.000020,0.000002,-0.000000,-0.000007,3.141592,-7.1867,0.0001,-41.8141,0.000000,0.000006,0.000000,0.400000
4.341615,1.551142,-0.000509,-13.311757,-0.000001,-0.000020,0.000002,-0.000000,-0.000007,3.141592,-7.1867,0.0001,-41.8141,0.000000,0.000006,0.000000,0.400000
4.352007,1.551142,-0.000509,-13.311757,-0.000001,-0.000020,0.000002,-0.000000,-0.000007,3.141592,-7.1867,0.0001,-41.8141,0.000000,0.000006,0.000000,0.400000
4.362905,1.551142,-0.000509,-13.311757,-0.000001,-0.000020,0.000002,-0.000000,-0.000007,3.141592,-7.1867,0.0001,-41.8141,0.000000,0.000006,0.000000,0.400000
4.373772,1.546794,-0.000509,-13.320199,0.000001,-0.000017,0.000001,-0.000000,-0.000007,3.141592,-7.1980,0.0001,-41.9112,0.000000,0.000006,0.000000,0.400000
4.384626,1.544590,-0.000509,-13.324367,0.000001,-0.000016,0.000001,-0.000000,-0.000007,3.141592,-7.2534,0.0001,-42.3880,0.000000,0.000006,0.000000,0.400000
4.395391,1.543086,-0.000509,-13.327168,0.000001,-0.000017,0.000001,-0.000000,-0.000007,3.141592,-7.2899,0.0001,-42.7031,0.000000,0.000006,0.000000,0.400000
4.405921,1.543086,-0.000509,-13.327168,0.000001,-0.000017,0.000001,-0.000000,-0.000007,3.141592,-7.2899,0.0001,-42.7031,0.000000,0.000006,0.000000,0.400000
4.416564,1.543086,-0.000509,-13.327168,0.000001,-0.000017,0.000001,-0.000000,-0.000007,3.141592,-7.2899,0.0001,-42.7031,0.000000,0.000006,0.000000,0.400000
4.427244,1.543086,-0.000509,-13.327168,0.000001,-0.000017,0.000001,-0.000000,-0.000007,3.141592,-7.2899,0.0001,-42.7031,0.000000,0.000006,0.000000,0.400000
4.437832,1.538771,-0.000509,-13.335022,0.000001,-0.000016,0.000001,-0.000000,-0.000007,3.141592,-7.3011,0.0001,-42.7995,0.000000,0.000006,0.000000,0.400000
4.448411,1.535994,-0.000517,-13.339981,0.000000,-0.000016,0.000001,0.000000,-0.000005,-3.141592,-7.3816,0.0001,-43.4973,-0.000000,0.000005,-0.000001,0.400000
4.459573,1.535994,-0.000517,-13.339981,0.000000,-0.000016,0.000001,0.000000,-0.000005,-3.141592,-7.3816,0.0001,-43.4973,-0.000000,0.000005,-0.000001,0.400000
4.470265,1.535169,-0.000517,-13.341420,0.000000,-0.000016,0.000001,0.000000,-0.000005,-3.141592,-7.3923,0.0001,-43.5900,-0.000000,0.000005,-0.000001,0.400000
4.481234,1.535169,-0.000517,-13.341420,0.000000,-0.000016,0.000001,0.000000,-0.000005,-3.141592,-7.3923,0.0001,-43.5900,-0.000000,0.000005,-0.000001,0.400000
4.491849,1.530872,-0.000518,-13.348748,-0.000001,-0.000012,-0.000001,0.000000,-0.000005,-3.141592,-7.4038,0.0001,-43.6901,-0.000000,0.000005,-0.000001,0.400000
4.502188,1.530872,-0.000518,-13.348748,-0.000001,-0.000012,-0.000001,0.000000,-0.000005,-3.141592,-7.4038,0.0001,-43.6901,-0.000000,0.000005,-0.000001,0.400000
4.513202,1.529056,-0.000518,-13.351769,-0.000001,-0.000012,-0.000001,0.000000,-0.000005,-3.141592,-7.4588,0.0001,-44.1697,-0.000000,0.000005,-0.000001,0.400000
4.524033,1.527273,-0.000518,-13.354692,-0.000000,-0.000012,-0.000002,0.000000,-0.000005,-3.141592,-7.4945,0.0001,-44.4812,-0.000000,0.000005,-0.000001,0.400000
4.534592,1.527273,-0.000518,-13.354692,-0.000000,-0.000012,-0.000002,0.000000,-0.000005,-3.141592,-7.4945,0.0001,-44.4812,-0.000000,0.000005,-0.000001,0.400000
4.544881,1.527273,-0.000518,-13.354692,-0.000000,-0.000012,-0.000002,0.000000,-0.000005,-3.141592,-7.4945,0.0001,-44.4812,-0.000000,0.000005,-0.000001,0.400000
4.555783,1.527273,-0.000518,-13.354692,-0.000000,-0.000012,-0.000002,0.000000,-0.000005,-3.141592,-7.4945,0.0001,-44.4812,-0.000000,0.000005,-0.000001,0.400000
4.566394,1.523035,-0.000518,-13.361467,-0.000000,-0.000012,-0.000002,0.000000,-0.000005,-3.141592,-7.5059,0.0001,-44.5805,-0.000000,0.000005,-0.000001,0.400000
4.576910,1.521263,-0.000510,-13.364268,-0.000001,-0.000012,-0.000001,-0.000000,-0.000003,3.141592,-7.5605,0.0001,-45.0596,0.000000,0.000003,0.000000,0.400000
4.587847,1.521263,-0.000510,-13.364268,-0.000001,-0.000012,-0.000001,-0.000000,-0.000003,3.141592,-7.5605,0.0001,-45.0596,0.000000,0.000003,0.000000,0.400000
4.598627,1.519494,-0.000510,-13.366983,-0.000001,-0.000012,-0.000001,-0.000000,-0.000003,3.141592,-7.5961,0.0001,-45.3723,0.000000,0.000003,0.000000,0.400000
4.609421,1.519494,-0.000510,-13.366983,-0.000001,-0.000012,-0.000001,-0.000000,-0.000003,3.141592,-7.5961,0.0001,-45.3723,0.000000,0.000003,0.000000,0.400000
4.620074,1.519494,-0.000510,-13.366983,-0.000001,-0.000012,-0.000001,-0.000000,-0.000003,3.141592,-7.5961,0.0001,-45.3723,0.000000,0.000003,0.000000,0.400000
4.630897,1.515270,-0.000510,-13.373302,0.000001,-0.000007,0.000001,-0.000000,-0.000003,3.141592,-7.6074,0.0001,-45.4719,0.000000,0.000003,0.000000,0.400000
4.641463,1.515270,-0.000510,-13.373302,0.000001,-0.000007,0.000001,-0.000000,-0.000003,3.141592,-7.6074,0.0001,-45.4719,0.000000,0.000003,0.000000,0.400000
4.652146,1.512562,-0.000510,-13.377236,0.000001,-0.000007,0.000001,-0.000000,-0.000003,3.141592,-7.6868,0.0001,-46.1720,0.000000,0.000003,0.000000,0.400000
