t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.172505,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.183206,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.193893,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.204507,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.215146,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.225619,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.236391,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.247003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.257680,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.268295,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.278889,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.289462,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.300033,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.310847,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.321410,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.332111,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.342885,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.353875,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.364598,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.375262,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.386008,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.397023,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.407485,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.418010,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.428541,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.439446,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.449951,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.460494,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.471107,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.481600,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.492380,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.503077,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.513398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.524131,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.535118,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.545724,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.555989,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.566473,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.577155,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.587741,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.598206,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.608973,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.619623,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.630223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.640970,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.651593,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.662291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.672701,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.683114,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.693930,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.704538,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.714877,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.725279,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.735793,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.746332,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.757044,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.767570,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.778647,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.789254,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.799752,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.810515,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.821199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.832058,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.842786,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.853336,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.863745,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.874659,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.885311,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.896023,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.906433,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.916831,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.927362,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.938167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.948642,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.959450,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.970069,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.980822,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
0.991153,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.002059,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.012311,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.024628,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.034952,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.045451,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.056071,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.066530,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.077101,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.087571,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.098057,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.108757,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.119294,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.130014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.140400,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.151270,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.161900,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.172666,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.183071,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.193463,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.204232,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.214692,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.225047,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.235525,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.246159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.257014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.267749,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.278111,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.288643,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.299187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.309995,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.320575,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.330942,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.341619,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.352115,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.362753,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.373172,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.383547,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.394341,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.405032,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.415260,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.426197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.436969,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.447664,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.458226,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.468911,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.479382,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.490128,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.500772,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.511427,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.521887,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.532423,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.543111,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.553619,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.564637,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.575160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.585815,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.596498,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.606964,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
1.617342,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000278,-0.310670,-3.140418,-0.0005,0.0001,0.0205,0.000239,0.267002,-0.002018,0.100000
