t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.344259,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.354895,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.365474,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.375990,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.386640,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.397244,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.408119,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.418581,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.429345,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.439749,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.450020,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.460814,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.471709,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.482629,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.493544,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.504462,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.514997,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.525599,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.536596,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.547586,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.558105,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.568807,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.579282,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.590064,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.600621,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.611060,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.622017,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.632809,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.643527,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.654062,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.664625,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.675994,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.686832,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.697442,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.707736,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.718139,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.728708,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.739288,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.750199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.761022,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.771801,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.782221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.792897,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.803773,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.814112,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.824831,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.835485,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.846011,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.856303,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.866814,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.877542,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.888099,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.898857,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.909630,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.920368,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.931239,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.942174,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.953037,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.964018,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.974845,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.985400,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
0.995869,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.006896,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.017723,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.028806,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.039531,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.050256,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.061006,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.071559,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.082320,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.093210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.104050,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.114557,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.125062,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.135902,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.146838,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.157373,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.168205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.179052,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.189694,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.200362,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.210880,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.221490,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.232027,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.242574,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.253058,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.263521,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.274529,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.284996,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.295718,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.306518,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.317849,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.328174,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.338835,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.349528,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.360129,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.371340,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.381737,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.392784,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.403408,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.414061,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.424600,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.435220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.445537,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.456114,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.466623,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.476900,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.487899,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.498829,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.509975,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.520344,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.531000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.541656,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.552135,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.562885,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.573456,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.583970,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.594675,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.605273,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.615729,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
1.626419,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310677,-3.140504,-0.0005,0.0001,0.0205,0.000230,0.267008,-0.001872,0.100000
