t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.011370,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310702,-3.140451,-0.0005,0.0001,0.0205,0.000230,0.267029,-0.001963,0.600000
0.022387,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000268,-0.310702,-3.140451,-0.0005,0.0001,0.0205,0.000230,0.267029,-0.001963,0.600000
0.032972,0.057197,0.000386,-0.070904,0.002973,-0.682214,-0.001087,-0.000268,-0.310702,-3.140451,-0.0005,0.0001,0.0205,0.000227,0.267711,-0.001961,0.600000
0.043408,0.103568,0.000331,-0.238414,0.002745,-0.998242,-0.003365,-0.000281,-0.296630,-3.140517,-0.0023,0.0001,0.0194,0.000238,0.255933,-0.001843,0.600000
0.055748,0.152919,0.000258,-0.478325,0.000751,-0.816725,-0.004996,-0.000210,-0.275132,-3.140625,-0.0075,0.0001,0.0123,0.000180,0.237275,-0.001654,0.600000
0.066195,0.152919,0.000258,-0.478325,0.000751,-0.816725,-0.004996,-0.000210,-0.275132,-3.140625,-0.0075,0.0001,0.0123,0.000180,0.237275,-0.001654,0.600000
0.076638,0.152919,0.000258,-0.478325,0.000751,-0.816725,-0.004996,-0.000210,-0.275132,-3.140625,-0.0075,0.0001,0.0123,0.000180,0.237275,-0.001654,0.600000
0.087121,0.152919,0.000258,-0.478325,0.000751,-0.816725,-0.004996,-0.000210,-0.275132,-3.140625,-0.0075,0.0001,0.0123,0.000180,0.237275,-0.001654,0.600000
0.098246,0.244254,0.000094,-1.228288,0.000436,-0.540695,-0.004974,-0.000197,-0.270119,-3.140666,-0.0099,0.0001,0.0084,0.000169,0.232691,-0.001583,0.600000
0.108966,0.244254,0.000094,-1.228288,0.000436,-0.540695,-0.004974,-0.000197,-0.270119,-3.140666,-0.0099,0.0001,0.0084,0.000169,0.232691,-0.001583,0.600000
0.119702,0.306971,0.000061,-1.591461,0.000591,-0.581259,-0.004124,-0.000136,-0.250283,-3.140861,-0.0280,0.0001,-0.0263,0.000116,0.215684,-0.001249,0.600000
0.130543,0.367375,0.000001,-1.962717,0.000547,-0.591022,-0.003381,-0.000100,-0.236467,-3.140954,-0.0457,0.0001,-0.0648,0.000085,0.203819,-0.001091,0.600000
0.141020,0.367375,0.000001,-1.962717,0.000547,-0.591022,-0.003381,-0.000100,-0.236467,-3.140954,-0.0457,0.0001,-0.0648,0.000085,0.203819,-0.001091,0.600000
0.151552,0.367375,0.000001,-1.962717,0.000547,-0.591022,-0.003381,-0.000100,-0.236467,-3.140954,-0.0457,0.0001,-0.0648,0.000085,0.203819,-0.001091,0.600000
0.162338,0.367375,0.000001,-1.962717,0.000547,-0.591022,-0.003381,-0.000100,-0.236467,-3.140954,-0.0457,0.0001,-0.0648,0.000085,0.203819,-0.001091,0.600000
0.172670,0.452654,-0.000155,-2.877805,0.000247,-0.492887,-0.002221,-0.000091,-0.232171,-3.140978,-0.0521,0.0001,-0.0794,0.000078,0.200029,-0.001052,0.600000
0.183510,0.538567,-0.000209,-3.260127,0.000256,-0.502857,-0.002019,-0.000059,-0.213672,-3.141070,-0.0900,0.0001,-0.1708,0.000051,0.184141,-0.000895,0.600000
0.194154,0.609446,-0.000265,-3.635587,0.000272,-0.507522,-0.002004,-0.000043,-0.201888,-3.141118,-0.1196,0.0001,-0.2465,0.000037,0.174018,-0.000812,0.600000
0.204838,0.609446,-0.000265,-3.635587,0.000272,-0.507522,-0.002004,-0.000043,-0.201888,-3.141118,-0.1196,0.0001,-0.2465,0.000037,0.174018,-0.000812,0.600000
0.215285,0.609446,-0.000265,-3.635587,0.000272,-0.507522,-0.002004,-0.000043,-0.201888,-3.141118,-0.1196,0.0001,-0.2465,0.000037,0.174018,-0.000812,0.600000
0.225657,0.609446,-0.000265,-3.635587,0.000272,-0.507522,-0.002004,-0.000043,-0.201888,-3.141118,-0.1196,0.0001,-0.2465,0.000037,0.174018,-0.000812,0.600000
0.236319,0.687345,-0.000404,-4.537891,0.000130,-0.422863,-0.001834,-0.000039,-0.198376,-3.141133,-0.1295,0.0001,-0.2726,0.000033,0.170914,-0.000786,0.600000
0.247234,0.835135,-0.000455,-5.098482,0.000140,-0.436804,-0.001705,-0.000012,-0.175685,-3.141231,-0.2119,0.0001,-0.4998,0.000011,0.151427,-0.000617,0.600000
0.257612,0.835135,-0.000455,-5.098482,0.000140,-0.436804,-0.001705,-0.000012,-0.175685,-3.141231,-0.2119,0.0001,-0.4998,0.000011,0.151427,-0.000617,0.600000
0.267967,0.862700,-0.000474,-5.264899,0.000139,-0.434967,-0.001680,-0.000009,-0.172664,-3.141243,-0.2241,0.0001,-0.5348,0.000008,0.148829,-0.000597,0.600000
0.278596,0.862700,-0.000474,-5.264899,0.000139,-0.434967,-0.001680,-0.000009,-0.172664,-3.141243,-0.2241,0.0001,-0.5348,0.000008,0.148829,-0.000597,0.600000
0.289281,0.934010,-0.000591,-6.132490,0.000053,-0.362787,-0.001321,-0.000006,-0.169638,-3.141256,-0.2374,0.0001,-0.5734,0.000006,0.146155,-0.000576,0.600000
0.299600,0.934010,-0.000591,-6.132490,0.000053,-0.362787,-0.001321,-0.000006,-0.169638,-3.141256,-0.2374,0.0001,-0.5734,0.000006,0.146155,-0.000576,0.600000
0.310116,0.934010,-0.000591,-6.132490,0.000053,-0.362787,-0.001321,-0.000006,-0.169638,-3.141256,-0.2374,0.0001,-0.5734,0.000006,0.146155,-0.000576,0.600000
0.320730,1.090318,-0.000617,-6.664393,0.000054,-0.368060,-0.001171,0.000008,-0.150286,-3.141327,-0.3403,0.0001,-0.8835,-0.000007,0.129529,-0.000455,0.600000
0.331183,1.117530,-0.000629,-6.822019,0.000053,-0.368021,-0.001152,0.000009,-0.147730,-3.141335,-0.3549,0.0001,-0.9293,-0.000008,0.127333,-0.000441,0.600000
0.341751,1.117530,-0.000629,-6.822019,0.000053,-0.368021,-0.001152,0.000009,-0.147730,-3.141335,-0.3549,0.0001,-0.9293,-0.000008,0.127333,-0.000441,0.600000
0.352290,1.117530,-0.000629,-6.822019,0.000053,-0.368021,-0.001152,0.000009,-0.147730,-3.141335,-0.3549,0.0001,-0.9293,-0.000008,0.127333,-0.000441,0.600000
0.362722,1.181614,-0.000726,-7.635942,0.000009,-0.311759,-0.001008,0.000011,-0.145049,-3.141343,-0.3705,0.0001,-0.9785,-0.000009,0.124972,-0.000427,0.600000
0.373291,1.289419,-0.000730,-7.962624,0.000005,-0.311478,-0.000935,0.000017,-0.133448,-3.141381,-0.4510,0.0001,-1.2378,-0.000015,0.115001,-0.000362,0.600000
0.383681,1.289419,-0.000730,-7.962624,0.000005,-0.311478,-0.000935,0.000017,-0.133448,-3.141381,-0.4510,0.0001,-1.2378,-0.000015,0.115001,-0.000362,0.600000
0.394198,1.365893,-0.000741,-8.284171,0.000001,-0.303807,-0.000874,0.000020,-0.126226,-3.141402,-0.5062,0.0001,-1.4216,-0.000017,0.108787,-0.000326,0.600000
0.404719,1.365893,-0.000741,-8.284171,0.000001,-0.303807,-0.000874,0.000020,-0.126226,-3.141402,-0.5062,0.0001,-1.4216,-0.000017,0.108787,-0.000326,0.600000
0.415278,1.365893,-0.000741,-8.284171,0.000001,-0.303807,-0.000874,0.000020,-0.126226,-3.141402,-0.5062,0.0001,-1.4216,-0.000017,0.108787,-0.000326,0.600000
0.425668,1.365893,-0.000741,-8.284171,0.000001,-0.303807,-0.000874,0.000020,-0.126226,-3.141402,-0.5062,0.0001,-1.4216,-0.000017,0.108787,-0.000326,0.600000
0.436683,1.422703,-0.000819,-9.058062,-0.000020,-0.268288,-0.000695,0.000021,-0.123988,-3.141409,-0.5246,0.0001,-1.4839,-0.000018,0.106828,-0.000315,0.600000
0.447406,1.527353,-0.000812,-9.365817,-0.000020,-0.271781,-0.000655,0.000023,-0.114185,-3.141435,-0.6148,0.0001,-1.7956,-0.000020,0.098406,-0.000270,0.600000
0.458100,1.602868,-0.000815,-9.667928,-0.000021,-0.272286,-0.000646,0.000024,-0.107784,-3.141450,-0.6760,0.0001,-2.0135,-0.000021,0.092906,-0.000244,0.600000
0.468600,1.602868,-0.000815,-9.667928,-0.000021,-0.272286,-0.000646,0.000024,-0.107784,-3.141450,-0.6760,0.0001,-2.0135,-0.000021,0.092906,-0.000244,0.600000
0.479083,1.602868,-0.000815,-9.667928,-0.000021,-0.272286,-0.000646,0.000024,-0.107784,-3.141450,-0.6760,0.0001,-2.0135,-0.000021,0.092906,-0.000244,0.600000
0.489568,1.602868,-0.000815,-9.667928,-0.000021,-0.272286,-0.000646,0.000024,-0.107784,-3.141450,-0.6760,0.0001,-2.0135,-0.000021,0.092906,-0.000244,0.600000
0.500318,1.651428,-0.000882,-10.380460,-0.000034,-0.227364,-0.000554,0.000025,-0.105902,-3.141454,-0.6951,0.0001,-2.0823,-0.000021,0.091243,-0.000236,0.600000
0.511035,1.651428,-0.000882,-10.380460,-0.000034,-0.227364,-0.000554,0.000025,-0.105902,-3.141454,-0.6951,0.0001,-2.0823,-0.000021,0.091243,-0.000236,0.600000
0.521374,1.798913,-0.000857,-10.824455,-0.000036,-0.229150,-0.000496,0.000026,-0.093677,-3.141484,-0.8393,0.0001,-2.6175,-0.000022,0.080738,-0.000186,0.600000
0.532087,1.821608,-0.000860,-10.953850,-0.000036,-0.229595,-0.000487,0.000026,-0.092083,-3.141487,-0.8589,0.0001,-2.6921,-0.000022,0.079369,-0.000181,0.600000
0.542752,1.821608,-0.000860,-10.953850,-0.000036,-0.229595,-0.000487,0.000026,-0.092083,-3.141487,-0.8589,0.0001,-2.6921,-0.000022,0.079369,-0.000181,0.600000
0.553658,1.821608,-0.000860,-10.953850,-0.000036,-0.229595,-0.000487,0.000026,-0.092083,-3.141487,-0.8589,0.0001,-2.6921,-0.000022,0.079369,-0.000181,0.600000
0.564476,1.845069,-0.000863,-11.086040,-0.000037,-0.229758,-0.000481,0.000026,-0.090439,-3.141490,-0.8793,0.0001,-2.7699,-0.000022,0.077957,-0.000175,0.600000
0.575135,1.863473,-0.000911,-11.617175,-0.000042,-0.195703,-0.000414,0.000026,-0.090439,-3.141490,-0.8793,0.0001,-2.7699,-0.000022,0.077923,-0.000175,0.600000
0.585681,2.001820,-0.000885,-12.027100,-0.000042,-0.194695,-0.000366,0.000026,-0.079900,-3.141512,-1.0321,0.0001,-3.3700,-0.000022,0.068863,-0.000138,0.600000
0.596116,2.022325,-0.000888,-12.147177,-0.000042,-0.195368,-0.000359,0.000026,-0.078543,-3.141514,-1.0527,0.0001,-3.4530,-0.000022,0.067698,-0.000134,0.600000
0.606875,2.022325,-0.000888,-12.147177,-0.000042,-0.195368,-0.000359,0.000026,-0.078543,-3.141514,-1.0527,0.0001,-3.4530,-0.000022,0.067698,-0.000134,0.600000
0.617320,2.022325,-0.000888,-12.147177,-0.000042,-0.195368,-0.000359,0.000026,-0.078543,-3.141514,-1.0527,0.0001,-3.4530,-0.000022,0.067698,-0.000134,0.600000
0.627726,2.057524,-0.000925,-12.764981,-0.000044,-0.167309,-0.000304,0.000025,-0.077142,-3.141517,-1.0740,0.0001,-3.5394,-0.000022,0.066466,-0.000130,0.600000
0.638350,2.144832,-0.000903,-13.009953,-0.000045,-0.165775,-0.000280,0.000025,-0.070877,-3.141528,-1.1829,0.0001,-3.9877,-0.000021,0.061080,-0.000111,0.600000
0.648957,2.144832,-0.000903,-13.009953,-0.000045,-0.165775,-0.000280,0.000025,-0.070877,-3.141528,-1.1829,0.0001,-3.9877,-0.000021,0.061080,-0.000111,0.600000
0.659813,2.202018,-0.000896,-13.250691,-0.000045,-0.162196,-0.000262,0.000024,-0.067024,-3.141534,-1.2547,0.0001,-4.2903,-0.000021,0.057765,-0.000100,0.600000
0.670775,2.202018,-0.000896,-13.250691,-0.000045,-0.162196,-0.000262,0.000024,-0.067024,-3.141534,-1.2547,0.0001,-4.2903,-0.000021,0.057765,-0.000100,0.600000
0.681401,2.202018,-0.000896,-13.250691,-0.000045,-0.162196,-0.000262,0.000024,-0.067024,-3.141534,-1.2547,0.0001,-4.2903,-0.000021,0.057765,-0.000100,0.600000
0.691852,2.202018,-0.000896,-13.250691,-0.000045,-0.162196,-0.000262,0.000024,-0.067024,-3.141534,-1.2547,0.0001,-4.2903,-0.000021,0.057765,-0.000100,0.600000
0.702543,2.230598,-0.000924,-13.824108,-0.000043,-0.142880,-0.000212,0.000024,-0.065865,-3.141536,-1.2775,0.0001,-4.3874,-0.000020,0.056749,-0.000096,0.600000
0.713380,2.308323,-0.000901,-14.051105,-0.000044,-0.144164,-0.000201,0.000023,-0.060620,-3.141544,-1.3901,0.0001,-4.8749,-0.000019,0.052243,-0.000083,0.600000
0.723752,2.308323,-0.000901,-14.051105,-0.000044,-0.144164,-0.000201,0.000023,-0.060620,-3.141544,-1.3901,0.0001,-4.8749,-0.000019,0.052243,-0.000083,0.600000
0.735035,2.361075,-0.000894,-14.273500,-0.000045,-0.144694,-0.000199,0.000022,-0.057219,-3.141549,-1.4645,0.0001,-5.2041,-0.000019,0.049320,-0.000075,0.600000
0.745624,2.361075,-0.000894,-14.273500,-0.000045,-0.144694,-0.000199,0.000022,-0.057219,-3.141549,-1.4645,0.0001,-5.2041,-0.000019,0.049320,-0.000075,0.600000
0.756351,2.361075,-0.000894,-14.273500,-0.000045,-0.144694,-0.000199,0.000022,-0.057219,-3.141549,-1.4645,0.0001,-5.2041,-0.000019,0.049320,-0.000075,0.600000
0.766638,2.384081,-0.000915,-14.797020,-0.000041,-0.121252,-0.000170,0.000022,-0.056209,-3.141550,-1.4874,0.0001,-5.3065,-0.000019,0.048430,-0.000072,0.600000
0.777370,2.384081,-0.000915,-14.797020,-0.000041,-0.121252,-0.000170,0.000022,-0.056209,-3.141550,-1.4874,0.0001,-5.3065,-0.000019,0.048430,-0.000072,0.600000
0.788148,2.485701,-0.000883,-15.115499,-0.000041,-0.121635,-0.000152,0.000020,-0.049705,-3.141559,-1.6561,0.0001,-6.0758,-0.000017,0.042840,-0.000057,0.600000
0.798701,2.499788,-0.000885,-15.209117,-0.000041,-0.121841,-0.000149,0.000020,-0.048859,-3.141560,-1.6786,0.0001,-6.1804,-0.000017,0.042113,-0.000055,0.600000
0.809042,2.499788,-0.000885,-15.209117,-0.000041,-0.121841,-0.000149,0.000020,-0.048859,-3.141560,-1.6786,0.0001,-6.1804,-0.000017,0.042113,-0.000055,0.600000
0.819733,2.499788,-0.000885,-15.209117,-0.000041,-0.121841,-0.000149,0.000020,-0.048859,-3.141560,-1.6786,0.0001,-6.1804,-0.000017,0.042113,-0.000055,0.600000
0.830610,2.499788,-0.000885,-15.209117,-0.000041,-0.121841,-0.000149,0.000020,-0.048859,-3.141560,-1.6786,0.0001,-6.1804,-0.000017,0.042113,-0.000055,0.600000
0.841599,2.517900,-0.000901,-15.689101,-0.000038,-0.104459,-0.000126,0.000019,-0.047973,-3.141561,-1.7021,0.0001,-6.2905,-0.000017,0.041334,-0.000053,0.600000
0.851983,2.608751,-0.000870,-15.978961,-0.000038,-0.104854,-0.000113,0.000018,-0.042354,-3.141568,-1.8733,0.0001,-7.1057,-0.000015,0.036506,-0.000042,0.600000
0.862630,2.608751,-0.000870,-15.978961,-0.000038,-0.104854,-0.000113,0.000018,-0.042354,-3.141568,-1.8733,0.0001,-7.1057,-0.000015,0.036506,-0.000042,0.600000
0.873549,2.620952,-0.000873,-16.064501,-0.000039,-0.104912,-0.000111,0.000018,-0.041626,-3.141568,-1.8961,0.0001,-7.2164,-0.000015,0.035880,-0.000041,0.600000
0.883979,2.620952,-0.000873,-16.064501,-0.000039,-0.104912,-0.000111,0.000018,-0.041626,-3.141568,-1.8961,0.0001,-7.2164,-0.000015,0.035880,-0.000041,0.600000
0.894588,2.634788,-0.000885,-16.504412,-0.000034,-0.088964,-0.000095,0.000017,-0.040837,-3.141569,-1.9209,0.0001,-7.3371,-0.000015,0.035186,-0.000040,0.600000
0.904979,2.634788,-0.000885,-16.504412,-0.000034,-0.088964,-0.000095,0.000017,-0.040837,-3.141569,-1.9209,0.0001,-7.3371,-0.000015,0.035186,-0.000040,0.600000
0.915974,2.634788,-0.000885,-16.504412,-0.000034,-0.088964,-0.000095,0.000017,-0.040837,-3.141569,-1.9209,0.0001,-7.3371,-0.000015,0.035186,-0.000040,0.600000
0.926798,2.713821,-0.000855,-16.768738,-0.000034,-0.087908,-0.000084,0.000016,-0.036073,-3.141574,-2.0938,0.0001,-8.1941,-0.000013,0.031090,-0.000032,0.600000
0.937184,2.724006,-0.000856,-16.846664,-0.000034,-0.088154,-0.000083,0.000016,-0.035461,-3.141575,-2.1168,0.0001,-8.3104,-0.000013,0.030564,-0.000031,0.600000
0.947529,2.724006,-0.000856,-16.846664,-0.000034,-0.088154,-0.000083,0.000016,-0.035461,-3.141575,-2.1168,0.0001,-8.3104,-0.000013,0.030564,-0.000031,0.600000
0.958374,2.724006,-0.000856,-16.846664,-0.000034,-0.088154,-0.000083,0.000016,-0.035461,-3.141575,-2.1168,0.0001,-8.3104,-0.000013,0.030564,-0.000031,0.600000
0.969233,2.733174,-0.000864,-17.245062,-0.000031,-0.076133,-0.000070,0.000015,-0.034808,-3.141575,-2.1414,0.0001,-8.4346,-0.000013,0.029991,-0.000030,0.600000
0.979717,2.780600,-0.000846,-17.433975,-0.000030,-0.074865,-0.000063,0.000014,-0.031977,-3.141578,-2.2605,0.0001,-9.0450,-0.000012,0.027557,-0.000025,0.600000
0.990162,2.810714,-0.000836,-17.560257,-0.000030,-0.075125,-0.000061,0.000014,-0.030187,-3.141579,-2.3401,0.0001,-9.4595,-0.000012,0.026019,-0.000023,0.600000
1.000571,2.810714,-0.000836,-17.560257,-0.000030,-0.075125,-0.000061,0.000014,-0.030187,-3.141579,-2.3401,0.0001,-9.4595,-0.000012,0.026019,-0.000023,0.600000
1.011441,2.810714,-0.000836,-17.560257,-0.000030,-0.075125,-0.000061,0.000014,-0.030187,-3.141579,-2.3401,0.0001,-9.4595,-0.000012,0.026019,-0.000023,0.600000
1.022130,2.810714,-0.000836,-17.560257,-0.000030,-0.075125,-0.000061,0.000014,-0.030187,-3.141579,-2.3401,0.0001,-9.4595,-0.000012,0.026019,-0.000023,0.600000
1.032789,2.815509,-0.000850,-17.919170,-0.000027,-0.064531,-0.000050,0.000014,-0.029665,-3.141580,-2.3638,0.0001,-9.5840,-0.000012,0.025560,-0.000022,0.600000
1.043401,2.815509,-0.000850,-17.919170,-0.000027,-0.064531,-0.000050,0.000014,-0.029665,-3.141580,-2.3638,0.0001,-9.5840,-0.000012,0.025560,-0.000022,0.600000
1.054381,2.855585,-0.000831,-18.089670,-0.000027,-0.064120,-0.000046,0.000013,-0.027282,-3.141582,-2.4837,0.0001,-10.2205,-0.000011,0.023512,-0.000019,0.600000
1.064912,2.881205,-0.000823,-18.203630,-0.000027,-0.064278,-0.000045,0.000012,-0.025761,-3.141582,-2.5631,0.0001,-10.6481,-0.000010,0.022204,-0.000018,0.600000
1.075392,2.881205,-0.000823,-18.203630,-0.000027,-0.064278,-0.000045,0.000012,-0.025761,-3.141582,-2.5631,0.0001,-10.6481,-0.000010,0.022204,-0.000018,0.600000
1.086119,2.881205,-0.000823,-18.203630,-0.000027,-0.064278,-0.000045,0.000012,-0.025761,-3.141582,-2.5631,0.0001,-10.6481,-0.000010,0.022204,-0.000018,0.600000
1.097016,2.881205,-0.000823,-18.203630,-0.000027,-0.064278,-0.000045,0.000012,-0.025761,-3.141582,-2.5631,0.0001,-10.6481,-0.000010,0.022204,-0.000018,0.600000
1.107855,2.883112,-0.000824,-18.529394,-0.000024,-0.055388,-0.000040,0.000011,-0.025295,-3.141583,-2.5873,0.0001,-10.7796,-0.000010,0.021795,-0.000017,0.600000
1.118679,2.933654,-0.000803,-18.728188,-0.000024,-0.055132,-0.000037,0.000010,-0.022314,-3.141585,-2.7634,0.0001,-11.7497,-0.000009,0.019232,-0.000013,0.600000
1.129199,2.939374,-0.000804,-18.786020,-0.000024,-0.055259,-0.000036,0.000010,-0.021930,-3.141585,-2.7867,0.0001,-11.8797,-0.000009,0.018902,-0.000012,0.600000
1.139952,2.939374,-0.000804,-18.786020,-0.000024,-0.055259,-0.000036,0.000010,-0.021930,-3.141585,-2.7867,0.0001,-11.8797,-0.000009,0.018902,-0.000012,0.600000
1.150620,2.939374,-0.000804,-18.786020,-0.000024,-0.055259,-0.000036,0.000010,-0.021930,-3.141585,-2.7867,0.0001,-11.8797,-0.000009,0.018902,-0.000012,0.600000
1.161126,2.938394,-0.000803,-19.079617,-0.000021,-0.047143,-0.000029,0.000010,-0.021534,-3.141586,-2.8107,0.0001,-12.0143,-0.000008,0.018554,-0.000012,0.600000
1.171884,2.938394,-0.000803,-19.079617,-0.000021,-0.047143,-0.000029,0.000010,-0.021534,-3.141586,-2.8107,0.0001,-12.0143,-0.000008,0.018554,-0.000012,0.600000
1.183056,2.938394,-0.000803,-19.079617,-0.000021,-0.047143,-0.000029,0.000010,-0.021534,-3.141586,-2.8107,0.0001,-12.0143,-0.000008,0.018554,-0.000012,0.600000
1.193931,2.980838,-0.000783,-19.258007,-0.000020,-0.046382,-0.000025,0.000009,-0.019003,-3.141587,-2.9863,0.0001,-13.0115,-0.000008,0.016378,-0.000010,0.600000
1.204454,2.985254,-0.000784,-19.310143,-0.000020,-0.046509,-0.000024,0.000009,-0.018680,-3.141587,-3.0096,0.0001,-13.1452,-0.000008,0.016101,-0.000009,0.600000
1.215261,2.985254,-0.000784,-19.310143,-0.000020,-0.046509,-0.000024,0.000009,-0.018680,-3.141587,-3.0096,0.0001,-13.1452,-0.000008,0.016101,-0.000009,0.600000
1.225806,2.985254,-0.000784,-19.310143,-0.000020,-0.046509,-0.000024,0.000009,-0.018680,-3.141587,-3.0096,0.0001,-13.1452,-0.000008,0.016101,-0.000009,0.600000
1.236491,2.981976,-0.000792,-19.576675,-0.000018,-0.040300,-0.000020,0.000009,-0.018330,-3.141587,-3.0347,0.0001,-13.2903,-0.000008,0.015794,-0.000009,0.600000
1.246970,3.006914,-0.000780,-19.681986,-0.000018,-0.039825,-0.000019,0.000008,-0.016827,-3.141589,-3.1545,0.0001,-13.9885,-0.000007,0.014502,-0.000007,0.600000
1.257719,3.020980,-0.000772,-19.784666,-0.000018,-0.040131,-0.000019,0.000008,-0.015884,-3.141589,-3.2332,0.0001,-14.4523,-0.000007,0.013692,-0.000007,0.600000
1.268335,3.020980,-0.000772,-19.784666,-0.000018,-0.040131,-0.000019,0.000008,-0.015884,-3.141589,-3.2332,0.0001,-14.4523,-0.000007,0.013692,-0.000007,0.600000
1.278882,3.020980,-0.000772,-19.784666,-0.000018,-0.040131,-0.000019,0.000008,-0.015884,-3.141589,-3.2332,0.0001,-14.4523,-0.000007,0.013692,-0.000007,0.600000
1.289444,3.020980,-0.000772,-19.784666,-0.000018,-0.040131,-0.000019,0.000008,-0.015884,-3.141589,-3.2332,0.0001,-14.4523,-0.000007,0.013692,-0.000007,0.600000
1.300313,3.015262,-0.000779,-20.022259,-0.000016,-0.033983,-0.000016,0.000008,-0.015604,-3.141589,-3.2570,0.0001,-14.5941,-0.000007,0.013445,-0.000007,0.600000
1.310821,3.035612,-0.000758,-20.116016,-0.000016,-0.033746,-0.000014,0.000007,-0.014341,-3.141589,-3.3768,0.0001,-15.3110,-0.000006,0.012359,-0.000006,0.600000
1.321509,3.035612,-0.000758,-20.116016,-0.000016,-0.033746,-0.000014,0.000007,-0.014341,-3.141589,-3.3768,0.0001,-15.3110,-0.000006,0.012359,-0.000006,0.600000
1.332202,3.046461,-0.000759,-20.207233,-0.000016,-0.033859,-0.000014,0.000007,-0.013555,-3.141590,-3.4540,0.0001,-15.7782,-0.000006,0.011684,-0.000005,0.600000
1.342718,3.046461,-0.000759,-20.207233,-0.000016,-0.033859,-0.000014,0.000007,-0.013555,-3.141590,-3.4540,0.0001,-15.7782,-0.000006,0.011684,-0.000005,0.600000
1.353360,3.046461,-0.000759,-20.207233,-0.000016,-0.033859,-0.000014,0.000007,-0.013555,-3.141590,-3.4540,0.0001,-15.7782,-0.000006,0.011684,-0.000005,0.600000
1.363895,3.046461,-0.000759,-20.207233,-0.000016,-0.033859,-0.000014,0.000007,-0.013555,-3.141590,-3.4540,0.0001,-15.7782,-0.000006,0.011684,-0.000005,0.600000
1.374321,3.039064,-0.000764,-20.421911,-0.000014,-0.029090,-0.000012,0.000007,-0.013308,-3.141590,-3.4787,0.0001,-15.9292,-0.000006,0.011467,-0.000005,0.600000
1.384892,3.062589,-0.000742,-20.550571,-0.000014,-0.029259,-0.000011,0.000006,-0.011753,-3.141591,-3.6520,0.0001,-16.9961,-0.000005,0.010130,-0.000003,0.600000
1.395544,3.062589,-0.000742,-20.550571,-0.000014,-0.029259,-0.000011,0.000006,-0.011753,-3.141591,-3.6520,0.0001,-16.9961,-0.000005,0.010130,-0.000003,0.600000
1.406343,3.064285,-0.000742,-20.588232,-0.000014,-0.029257,-0.000011,0.000006,-0.011550,-3.141591,-3.6749,0.0001,-17.1388,-0.000005,0.009956,-0.000003,0.600000
1.416969,3.064285,-0.000742,-20.588232,-0.000014,-0.029257,-0.000011,0.000006,-0.011550,-3.141591,-3.6749,0.0001,-17.1388,-0.000005,0.009956,-0.000003,0.600000
1.427599,3.055518,-0.000746,-20.780222,-0.000012,-0.024897,-0.000009,0.000006,-0.011332,-3.141591,-3.6996,0.0001,-17.2926,-0.000005,0.009764,-0.000003,0.600000
1.438040,3.055518,-0.000746,-20.780222,-0.000012,-0.024897,-0.000009,0.000006,-0.011332,-3.141591,-3.6996,0.0001,-17.2926,-0.000005,0.009764,-0.000003,0.600000
1.448862,3.055518,-0.000746,-20.780222,-0.000012,-0.024897,-0.000009,0.000006,-0.011332,-3.141591,-3.6996,0.0001,-17.2926,-0.000005,0.009764,-0.000003,0.600000
1.459534,3.074476,-0.000737,-20.896105,-0.000011,-0.024447,-0.000007,0.000005,-0.009995,-3.141591,-3.8722,0.0002,-18.3815,-0.000004,0.008615,-0.000003,0.600000
1.470181,3.075417,-0.000727,-20.929777,-0.000011,-0.024507,-0.000007,0.000005,-0.009825,-3.141591,-3.8950,0.0002,-18.5266,-0.000004,0.008468,-0.000003,0.600000
1.480954,3.075417,-0.000727,-20.929777,-0.000011,-0.024507,-0.000007,0.000005,-0.009825,-3.141591,-3.8950,0.0002,-18.5266,-0.000004,0.008468,-0.000003,0.600000
1.491511,3.075417,-0.000727,-20.929777,-0.000011,-0.024507,-0.000007,0.000005,-0.009825,-3.141591,-3.8950,0.0002,-18.5266,-0.000004,0.008468,-0.000003,0.600000
1.502228,3.065266,-0.000729,-21.100828,-0.000010,-0.021272,-0.000006,0.000005,-0.009645,-3.141591,-3.9190,0.0002,-18.6798,-0.000004,0.008311,-0.000003,0.600000
1.513207,3.076030,-0.000730,-21.168907,-0.000010,-0.020840,-0.000006,0.000005,-0.008849,-3.141591,-4.0368,0.0002,-19.4377,-0.000004,0.007626,-0.000002,0.600000
1.524081,3.080437,-0.000720,-21.234921,-0.000009,-0.020868,-0.000006,0.000004,-0.008358,-3.141591,-4.1136,0.0002,-19.9367,-0.000003,0.007204,-0.000002,0.600000
1.535031,3.080437,-0.000720,-21.234921,-0.000009,-0.020868,-0.000006,0.000004,-0.008358,-3.141591,-4.1136,0.0002,-19.9367,-0.000003,0.007204,-0.000002,0.600000
1.545951,3.080437,-0.000720,-21.234921,-0.000009,-0.020868,-0.000006,0.000004,-0.008358,-3.141591,-4.1136,0.0002,-19.9367,-0.000003,0.007204,-0.000002,0.600000
