t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.257033,0.444526,0.004823,-0.069053,0.000650,-0.477239,-0.002017,0.000078,-0.179686,-3.140992,-0.0515,-0.0008,0.0167,-0.000068,0.154906,-0.001028,0.265000
0.267708,0.444526,0.004823,-0.069053,0.000650,-0.477239,-0.002017,0.000078,-0.179686,-3.140992,-0.0515,-0.0008,0.0167,-0.000068,0.154906,-0.001028,0.265000
0.278218,0.444526,0.004823,-0.069053,0.000650,-0.477239,-0.002017,0.000078,-0.179686,-3.140992,-0.0515,-0.0008,0.0167,-0.000068,0.154906,-0.001028,0.265000
0.289003,0.444526,0.004823,-0.069053,0.000650,-0.477239,-0.002017,0.000078,-0.179686,-3.140992,-0.0515,-0.0008,0.0167,-0.000068,0.154906,-0.001028,0.265000
0.299353,0.505609,0.004726,-0.071196,0.000377,-0.419899,-0.002181,0.000085,-0.176229,-3.141007,-0.0550,-0.0008,0.0168,-0.000073,0.151877,-0.001002,0.265000
0.310038,0.535292,0.004715,-0.064871,0.000321,-0.414814,-0.002250,0.000113,-0.160777,-3.141083,-0.0729,-0.0010,0.0174,-0.000098,0.138592,-0.000871,0.265000
0.320458,0.554656,0.004710,-0.060476,0.000297,-0.413357,-0.002253,0.000129,-0.150971,-3.141136,-0.0858,-0.0011,0.0179,-0.000111,0.130164,-0.000780,0.265000
0.330934,0.554656,0.004710,-0.060476,0.000297,-0.413357,-0.002253,0.000129,-0.150971,-3.141136,-0.0858,-0.0011,0.0179,-0.000111,0.130164,-0.000780,0.265000
0.341527,0.554656,0.004710,-0.060476,0.000297,-0.413357,-0.002253,0.000129,-0.150971,-3.141136,-0.0858,-0.0011,0.0179,-0.000111,0.130164,-0.000780,0.265000
0.352294,0.554656,0.004710,-0.060476,0.000297,-0.413357,-0.002253,0.000129,-0.150971,-3.141136,-0.0858,-0.0011,0.0179,-0.000111,0.130164,-0.000780,0.265000
0.362931,0.605319,0.004626,-0.061200,0.000134,-0.352827,-0.001805,0.000133,-0.148145,-3.141152,-0.0898,-0.0012,0.0181,-0.000114,0.127674,-0.000755,0.265000
0.373535,0.605319,0.004626,-0.061200,0.000134,-0.352827,-0.001805,0.000133,-0.148145,-3.141152,-0.0898,-0.0012,0.0181,-0.000114,0.127674,-0.000755,0.265000
0.384180,0.626360,0.004630,-0.053959,0.000100,-0.346289,-0.001615,0.000149,-0.134973,-3.141220,-0.1114,-0.0014,0.0191,-0.000128,0.116347,-0.000638,0.265000
0.394925,0.645877,0.004617,-0.049478,0.000081,-0.345149,-0.001513,0.000156,-0.126891,-3.141255,-0.1263,-0.0015,0.0198,-0.000134,0.109400,-0.000577,0.265000
0.405710,0.645877,0.004617,-0.049478,0.000081,-0.345149,-0.001513,0.000156,-0.126891,-3.141255,-0.1263,-0.0015,0.0198,-0.000134,0.109400,-0.000577,0.265000
0.416793,0.645877,0.004617,-0.049478,0.000081,-0.345149,-0.001513,0.000156,-0.126891,-3.141255,-0.1263,-0.0015,0.0198,-0.000134,0.109400,-0.000577,0.265000
0.427182,0.645877,0.004617,-0.049478,0.000081,-0.345149,-0.001513,0.000156,-0.126891,-3.141255,-0.1263,-0.0015,0.0198,-0.000134,0.109400,-0.000577,0.265000
0.437749,0.688329,0.004540,-0.049157,-0.000014,-0.299005,-0.001302,0.000157,-0.124427,-3.141266,-0.1310,-0.0015,0.0201,-0.000135,0.107236,-0.000559,0.265000
0.448350,0.714741,0.004536,-0.038532,-0.000051,-0.292294,-0.001191,0.000165,-0.108359,-3.141333,-0.1674,-0.0018,0.0220,-0.000142,0.093420,-0.000445,0.265000
0.458939,0.722005,0.004527,-0.037204,-0.000058,-0.291640,-0.001176,0.000165,-0.106334,-3.141341,-0.1724,-0.0018,0.0223,-0.000142,0.091679,-0.000431,0.265000
0.469523,0.722005,0.004527,-0.037204,-0.000058,-0.291640,-0.001176,0.000165,-0.106334,-3.141341,-0.1724,-0.0018,0.0223,-0.000142,0.091679,-0.000431,0.265000
0.480159,0.722005,0.004527,-0.037204,-0.000058,-0.291640,-0.001176,0.000165,-0.106334,-3.141341,-0.1724,-0.0018,0.0223,-0.000142,0.091679,-0.000431,0.265000
0.490877,0.757088,0.004457,-0.036257,-0.000113,-0.250277,-0.000998,0.000165,-0.104279,-3.141348,-0.1775,-0.0018,0.0225,-0.000142,0.089871,-0.000418,0.265000
0.501642,0.757088,0.004457,-0.036257,-0.000113,-0.250277,-0.000998,0.000165,-0.104279,-3.141348,-0.1775,-0.0018,0.0225,-0.000142,0.089871,-0.000418,0.265000
0.512249,0.757088,0.004457,-0.036257,-0.000113,-0.250277,-0.000998,0.000165,-0.104279,-3.141348,-0.1775,-0.0018,0.0225,-0.000142,0.089871,-0.000418,0.265000
0.522536,0.778678,0.004451,-0.026233,-0.000138,-0.241307,-0.000877,0.000165,-0.090931,-3.141399,-0.2173,-0.0021,0.0248,-0.000142,0.078391,-0.000331,0.265000
0.533364,0.784693,0.004442,-0.024949,-0.000143,-0.241147,-0.000858,0.000164,-0.089256,-3.141405,-0.2227,-0.0021,0.0251,-0.000141,0.076951,-0.000321,0.265000
0.543758,0.784693,0.004442,-0.024949,-0.000143,-0.241147,-0.000858,0.000164,-0.089256,-3.141405,-0.2227,-0.0021,0.0251,-0.000141,0.076951,-0.000321,0.265000
0.554718,0.814080,0.004378,-0.023588,-0.000169,-0.210435,-0.000729,0.000164,-0.087451,-3.141411,-0.2286,-0.0021,0.0254,-0.000141,0.075369,-0.000311,0.265000
0.565096,0.814080,0.004378,-0.023588,-0.000169,-0.210435,-0.000729,0.000164,-0.087451,-3.141411,-0.2286,-0.0021,0.0254,-0.000141,0.075369,-0.000311,0.265000
0.576068,0.825883,0.004373,-0.017136,-0.000181,-0.203785,-0.000674,0.000160,-0.079600,-3.141437,-0.2577,-0.0023,0.0271,-0.000137,0.068615,-0.000266,0.265000
0.586796,0.836925,0.004359,-0.013101,-0.000190,-0.202131,-0.000642,0.000157,-0.074837,-3.141452,-0.2772,-0.0024,0.0283,-0.000135,0.064520,-0.000241,0.265000
0.597540,0.836925,0.004359,-0.013101,-0.000190,-0.202131,-0.000642,0.000157,-0.074837,-3.141452,-0.2772,-0.0024,0.0283,-0.000135,0.064520,-0.000241,0.265000
0.608000,0.836925,0.004359,-0.013101,-0.000190,-0.202131,-0.000642,0.000157,-0.074837,-3.141452,-0.2772,-0.0024,0.0283,-0.000135,0.064520,-0.000241,0.265000
0.618659,0.836925,0.004359,-0.013101,-0.000190,-0.202131,-0.000642,0.000157,-0.074837,-3.141452,-0.2772,-0.0024,0.0283,-0.000135,0.064520,-0.000241,0.265000
0.629445,0.861126,0.004302,-0.011660,-0.000198,-0.174574,-0.000531,0.000156,-0.073432,-3.141456,-0.2832,-0.0024,0.0286,-0.000134,0.063285,-0.000234,0.265000
0.639896,0.870770,0.004294,-0.005881,-0.000205,-0.171098,-0.000495,0.000150,-0.066913,-3.141475,-0.3142,-0.0026,0.0305,-0.000129,0.057679,-0.000201,0.265000
0.650427,0.870770,0.004294,-0.005881,-0.000205,-0.171098,-0.000495,0.000150,-0.066913,-3.141475,-0.3142,-0.0026,0.0305,-0.000129,0.057679,-0.000201,0.265000
0.660855,0.879787,0.004280,-0.002247,-0.000213,-0.170215,-0.000479,0.000146,-0.062958,-3.141486,-0.3345,-0.0027,0.0317,-0.000125,0.054278,-0.000182,0.265000
0.671630,0.879787,0.004280,-0.002247,-0.000213,-0.170215,-0.000479,0.000146,-0.062958,-3.141486,-0.3345,-0.0027,0.0317,-0.000125,0.054278,-0.000182,0.265000
0.682415,0.879787,0.004280,-0.002247,-0.000213,-0.170215,-0.000479,0.000146,-0.062958,-3.141486,-0.3345,-0.0027,0.0317,-0.000125,0.054278,-0.000182,0.265000
0.692859,0.879787,0.004280,-0.002247,-0.000213,-0.170215,-0.000479,0.000146,-0.062958,-3.141486,-0.3345,-0.0027,0.0317,-0.000125,0.054278,-0.000182,0.265000
0.703218,0.899930,0.004228,-0.000694,-0.000209,-0.146625,-0.000406,0.000144,-0.061736,-3.141489,-0.3409,-0.0027,0.0321,-0.000124,0.053205,-0.000177,0.265000
0.713929,0.911961,0.004213,0.006792,-0.000217,-0.144748,-0.000375,0.000135,-0.053881,-3.141510,-0.3882,-0.0029,0.0350,-0.000115,0.046452,-0.000142,0.265000
0.724670,0.911961,0.004213,0.006792,-0.000217,-0.144748,-0.000375,0.000135,-0.053881,-3.141510,-0.3882,-0.0029,0.0350,-0.000115,0.046452,-0.000142,0.265000
0.735325,0.915330,0.004206,0.007834,-0.000220,-0.144475,-0.000371,0.000133,-0.052878,-3.141512,-0.3946,-0.0030,0.0354,-0.000114,0.045589,-0.000138,0.265000
0.746073,0.915330,0.004206,0.007834,-0.000220,-0.144475,-0.000371,0.000133,-0.052878,-3.141512,-0.3946,-0.0030,0.0354,-0.000114,0.045589,-0.000138,0.265000
0.757021,0.931703,0.004160,0.009473,-0.000209,-0.124078,-0.000320,0.000131,-0.051854,-3.141515,-0.4011,-0.0030,0.0358,-0.000113,0.044689,-0.000134,0.265000
0.767479,0.931703,0.004160,0.009473,-0.000209,-0.124078,-0.000320,0.000131,-0.051854,-3.141515,-0.4011,-0.0030,0.0358,-0.000113,0.044689,-0.000134,0.265000
0.777972,0.931703,0.004160,0.009473,-0.000209,-0.124078,-0.000320,0.000131,-0.051854,-3.141515,-0.4011,-0.0030,0.0358,-0.000113,0.044689,-0.000134,0.265000
0.788656,0.941561,0.004145,0.016206,-0.000211,-0.119297,-0.000282,0.000121,-0.045215,-3.141531,-0.4501,-0.0032,0.0388,-0.000104,0.038979,-0.000106,0.265000
0.799395,0.944314,0.004138,0.017149,-0.000213,-0.119196,-0.000276,0.000120,-0.044387,-3.141532,-0.4566,-0.0032,0.0392,-0.000103,0.038267,-0.000103,0.265000
0.809911,0.944314,0.004138,0.017149,-0.000213,-0.119196,-0.000276,0.000120,-0.044387,-3.141532,-0.4566,-0.0032,0.0392,-0.000103,0.038267,-0.000103,0.265000
0.820361,0.944314,0.004138,0.017149,-0.000213,-0.119196,-0.000276,0.000120,-0.044387,-3.141532,-0.4566,-0.0032,0.0392,-0.000103,0.038267,-0.000103,0.265000
0.830865,0.957713,0.004097,0.018848,-0.000200,-0.104383,-0.000234,0.000118,-0.043517,-3.141534,-0.4635,-0.0033,0.0397,-0.000101,0.037505,-0.000100,0.265000
0.841395,0.963944,0.004085,0.023043,-0.000199,-0.100711,-0.000214,0.000111,-0.039643,-3.141543,-0.4977,-0.0034,0.0418,-0.000095,0.034171,-0.000085,0.265000
0.852295,0.967998,0.004076,0.025693,-0.000201,-0.100103,-0.000207,0.000107,-0.037249,-3.141547,-0.5206,-0.0035,0.0433,-0.000092,0.032113,-0.000077,0.265000
0.862878,0.967998,0.004076,0.025693,-0.000201,-0.100103,-0.000207,0.000107,-0.037249,-3.141547,-0.5206,-0.0035,0.0433,-0.000092,0.032113,-0.000077,0.265000
0.873397,0.967998,0.004076,0.025693,-0.000201,-0.100103,-0.000207,0.000107,-0.037249,-3.141547,-0.5206,-0.0035,0.0433,-0.000092,0.032113,-0.000077,0.265000
0.883827,0.967998,0.004076,0.025693,-0.000201,-0.100103,-0.000207,0.000107,-0.037249,-3.141547,-0.5206,-0.0035,0.0433,-0.000092,0.032113,-0.000077,0.265000
0.894730,0.978843,0.004040,0.027356,-0.000187,-0.086622,-0.000172,0.000105,-0.036567,-3.141549,-0.5273,-0.0035,0.0437,-0.000090,0.031514,-0.000075,0.265000
0.905528,0.978843,0.004040,0.027356,-0.000187,-0.086622,-0.000172,0.000105,-0.036567,-3.141549,-0.5273,-0.0035,0.0437,-0.000090,0.031514,-0.000075,0.265000
0.916294,0.983087,0.004031,0.030954,-0.000186,-0.084740,-0.000160,0.000099,-0.033354,-3.141555,-0.5624,-0.0037,0.0460,-0.000085,0.028750,-0.000065,0.265000
0.926767,0.987092,0.004020,0.033355,-0.000188,-0.084285,-0.000155,0.000095,-0.031377,-3.141558,-0.5854,-0.0038,0.0475,-0.000081,0.027051,-0.000059,0.265000
0.937838,0.987092,0.004020,0.033355,-0.000188,-0.084285,-0.000155,0.000095,-0.031377,-3.141558,-0.5854,-0.0038,0.0475,-0.000081,0.027051,-0.000059,0.265000
0.948443,0.987092,0.004020,0.033355,-0.000188,-0.084285,-0.000155,0.000095,-0.031377,-3.141558,-0.5854,-0.0038,0.0475,-0.000081,0.027051,-0.000059,0.265000
0.959098,0.987092,0.004020,0.033355,-0.000188,-0.084285,-0.000155,0.000095,-0.031377,-3.141558,-0.5854,-0.0038,0.0475,-0.000081,0.027051,-0.000059,0.265000
0.969532,0.996029,0.003987,0.035086,-0.000173,-0.073501,-0.000135,0.000093,-0.030755,-3.141559,-0.5927,-0.0038,0.0480,-0.000080,0.026506,-0.000057,0.265000
0.980031,1.001204,0.003973,0.039779,-0.000173,-0.071511,-0.000122,0.000084,-0.026809,-3.141566,-0.6452,-0.0040,0.0514,-0.000072,0.023112,-0.000045,0.265000
0.990432,1.002657,0.003968,0.040501,-0.000173,-0.071363,-0.000120,0.000083,-0.026313,-3.141567,-0.6521,-0.0040,0.0519,-0.000071,0.022686,-0.000044,0.265000
1.001274,1.002657,0.003968,0.040501,-0.000173,-0.071363,-0.000120,0.000083,-0.026313,-3.141567,-0.6521,-0.0040,0.0519,-0.000071,0.022686,-0.000044,0.265000
1.012147,1.002657,0.003968,0.040501,-0.000173,-0.071363,-0.000120,0.000083,-0.026313,-3.141567,-0.6521,-0.0040,0.0519,-0.000071,0.022686,-0.000044,0.265000
1.022896,1.002657,0.003968,0.040501,-0.000173,-0.071363,-0.000120,0.000083,-0.026313,-3.141567,-0.6521,-0.0040,0.0519,-0.000071,0.022686,-0.000044,0.265000
1.033471,1.009712,0.003941,0.042181,-0.000156,-0.061579,-0.000101,0.000082,-0.025812,-3.141568,-0.6592,-0.0041,0.0524,-0.000070,0.022245,-0.000042,0.265000
1.043802,1.009712,0.003941,0.042181,-0.000156,-0.061579,-0.000101,0.000082,-0.025812,-3.141568,-0.6592,-0.0041,0.0524,-0.000070,0.022245,-0.000042,0.265000
1.054784,1.013768,0.003928,0.046296,-0.000155,-0.059849,-0.000090,0.000073,-0.022526,-3.141573,-0.7120,-0.0043,0.0559,-0.000063,0.019419,-0.000034,0.265000
1.065536,1.014922,0.003923,0.046953,-0.000156,-0.059759,-0.000088,0.000072,-0.022110,-3.141573,-0.7190,-0.0043,0.0564,-0.000062,0.019062,-0.000033,0.265000
1.075843,1.014922,0.003923,0.046953,-0.000156,-0.059759,-0.000088,0.000072,-0.022110,-3.141573,-0.7190,-0.0043,0.0564,-0.000062,0.019062,-0.000033,0.265000
1.086609,1.014922,0.003923,0.046953,-0.000156,-0.059759,-0.000088,0.000072,-0.022110,-3.141573,-0.7190,-0.0043,0.0564,-0.000062,0.019062,-0.000033,0.265000
1.097385,1.020557,0.003899,0.048648,-0.000139,-0.051744,-0.000075,0.000071,-0.021669,-3.141574,-0.7265,-0.0043,0.0569,-0.000061,0.018675,-0.000032,0.265000
1.107946,1.021499,0.003897,0.050875,-0.000138,-0.050778,-0.000072,0.000066,-0.019733,-3.141577,-0.7632,-0.0045,0.0595,-0.000057,0.017010,-0.000027,0.265000
1.118538,1.023724,0.003887,0.052283,-0.000137,-0.049663,-0.000067,0.000064,-0.018919,-3.141578,-0.7799,-0.0045,0.0606,-0.000055,0.016309,-0.000025,0.265000
1.129052,1.023724,0.003887,0.052283,-0.000137,-0.049663,-0.000067,0.000064,-0.018919,-3.141578,-0.7799,-0.0045,0.0606,-0.000055,0.016309,-0.000025,0.265000
1.139303,1.024626,0.003883,0.052882,-0.000137,-0.049588,-0.000066,0.000063,-0.018574,-3.141578,-0.7870,-0.0046,0.0611,-0.000054,0.016013,-0.000025,0.265000
1.150309,1.024626,0.003883,0.052882,-0.000137,-0.049588,-0.000066,0.000063,-0.018574,-3.141578,-0.7870,-0.0046,0.0611,-0.000054,0.016013,-0.000025,0.265000
1.161093,1.029021,0.003862,0.054540,-0.000124,-0.043060,-0.000054,0.000062,-0.018215,-3.141579,-0.7946,-0.0046,0.0617,-0.000053,0.015698,-0.000024,0.265000
1.171571,1.030644,0.003855,0.056739,-0.000122,-0.042121,-0.000051,0.000057,-0.016621,-3.141581,-0.8315,-0.0047,0.0643,-0.000049,0.014327,-0.000020,0.265000
1.182549,1.030644,0.003855,0.056739,-0.000122,-0.042121,-0.000051,0.000057,-0.016621,-3.141581,-0.8315,-0.0047,0.0643,-0.000049,0.014327,-0.000020,0.265000
1.193124,1.032173,0.003847,0.058303,-0.000120,-0.041104,-0.000049,0.000055,-0.015641,-3.141582,-0.8557,-0.0048,0.0660,-0.000047,0.013483,-0.000019,0.265000
1.203558,1.032173,0.003847,0.058303,-0.000120,-0.041104,-0.000049,0.000055,-0.015641,-3.141582,-0.8557,-0.0048,0.0660,-0.000047,0.013483,-0.000019,0.265000
1.214046,1.032173,0.003847,0.058303,-0.000120,-0.041104,-0.000049,0.000055,-0.015641,-3.141582,-0.8557,-0.0048,0.0660,-0.000047,0.013483,-0.000019,0.265000
1.224590,1.035538,0.003829,0.059931,-0.000109,-0.036075,-0.000041,0.000054,-0.015347,-3.141582,-0.8632,-0.0049,0.0666,-0.000046,0.013226,-0.000018,0.265000
1.235349,1.035538,0.003829,0.059931,-0.000109,-0.036075,-0.000041,0.000054,-0.015347,-3.141582,-0.8632,-0.0049,0.0666,-0.000046,0.013226,-0.000018,0.265000
1.246195,1.036765,0.003823,0.061882,-0.000108,-0.035513,-0.000039,0.000050,-0.014018,-3.141584,-0.9003,-0.0050,0.0693,-0.000043,0.012083,-0.000015,0.265000
1.256556,1.037914,0.003815,0.063316,-0.000108,-0.035316,-0.000038,0.000047,-0.013184,-3.141584,-0.9247,-0.0051,0.0711,-0.000040,0.011366,-0.000015,0.265000
1.267149,1.037914,0.003815,0.063316,-0.000108,-0.035316,-0.000038,0.000047,-0.013184,-3.141584,-0.9247,-0.0051,0.0711,-0.000040,0.011366,-0.000015,0.265000
1.277601,1.037914,0.003815,0.063316,-0.000108,-0.035316,-0.000038,0.000047,-0.013184,-3.141584,-0.9247,-0.0051,0.0711,-0.000040,0.011366,-0.000015,0.265000
1.288347,1.037914,0.003815,0.063316,-0.000108,-0.035316,-0.000038,0.000047,-0.013184,-3.141584,-0.9247,-0.0051,0.0711,-0.000040,0.011366,-0.000015,0.265000
1.298979,1.040432,0.003800,0.064938,-0.000095,-0.030449,-0.000032,0.000047,-0.012934,-3.141585,-0.9322,-0.0051,0.0717,-0.000040,0.011147,-0.000014,0.265000
1.309660,1.041313,0.003794,0.066711,-0.000094,-0.029955,-0.000031,0.000043,-0.011794,-3.141586,-0.9699,-0.0053,0.0745,-0.000037,0.010166,-0.000012,0.265000
1.320027,1.041313,0.003794,0.066711,-0.000094,-0.029955,-0.000031,0.000043,-0.011794,-3.141586,-0.9699,-0.0053,0.0745,-0.000037,0.010166,-0.000012,0.265000
1.330673,1.042132,0.003788,0.068015,-0.000095,-0.029965,-0.000030,0.000041,-0.011094,-3.141586,-0.9941,-0.0054,0.0764,-0.000035,0.009565,-0.000011,0.265000
1.341148,1.042132,0.003788,0.068015,-0.000095,-0.029965,-0.000030,0.000041,-0.011094,-3.141586,-0.9941,-0.0054,0.0764,-0.000035,0.009565,-0.000011,0.265000
1.351520,1.042132,0.003788,0.068015,-0.000095,-0.029965,-0.000030,0.000041,-0.011094,-3.141586,-0.9941,-0.0054,0.0764,-0.000035,0.009565,-0.000011,0.265000
1.361999,1.042132,0.003788,0.068015,-0.000095,-0.029965,-0.000030,0.000041,-0.011094,-3.141586,-0.9941,-0.0054,0.0764,-0.000035,0.009565,-0.000011,0.265000
1.372379,1.043905,0.003774,0.069610,-0.000083,-0.025602,-0.000025,0.000040,-0.010885,-3.141586,-1.0016,-0.0054,0.0769,-0.000034,0.009381,-0.000011,0.265000
1.382837,1.044803,0.003767,0.071951,-0.000083,-0.025194,-0.000022,0.000035,-0.009518,-3.141588,-1.0562,-0.0056,0.0812,-0.000030,0.008205,-0.000008,0.265000
1.393419,1.044803,0.003767,0.071951,-0.000083,-0.025194,-0.000022,0.000035,-0.009518,-3.141588,-1.0562,-0.0056,0.0812,-0.000030,0.008205,-0.000008,0.265000
1.404024,1.045054,0.003765,0.072403,-0.000083,-0.025171,-0.000022,0.000035,-0.009343,-3.141588,-1.0635,-0.0056,0.0817,-0.000030,0.008055,-0.000007,0.265000
1.414759,1.045054,0.003765,0.072403,-0.000083,-0.025171,-0.000022,0.000035,-0.009343,-3.141588,-1.0635,-0.0056,0.0817,-0.000030,0.008055,-0.000007,0.265000
1.425302,1.046226,0.003753,0.074001,-0.000073,-0.021764,-0.000018,0.000034,-0.009160,-3.141589,-1.0711,-0.0056,0.0823,-0.000029,0.007894,-0.000007,0.265000
1.435632,1.046582,0.003748,0.075458,-0.000071,-0.021023,-0.000015,0.000032,-0.008345,-3.141589,-1.1088,-0.0058,0.0853,-0.000027,0.007193,-0.000007,0.265000
1.446594,1.046582,0.003748,0.075458,-0.000071,-0.021023,-0.000015,0.000032,-0.008345,-3.141589,-1.1088,-0.0058,0.0853,-0.000027,0.007193,-0.000007,0.265000
1.457250,1.046759,0.003746,0.076139,-0.000071,-0.020884,-0.000014,0.000031,-0.008001,-3.141589,-1.1259,-0.0058,0.0867,-0.000026,0.006897,-0.000006,0.265000
1.468173,1.046908,0.003744,0.076562,-0.000070,-0.020478,-0.000014,0.000030,-0.007859,-3.141589,-1.1332,-0.0059,0.0873,-0.000026,0.006775,-0.000006,0.265000
1.478827,1.046908,0.003744,0.076562,-0.000070,-0.020478,-0.000014,0.000030,-0.007859,-3.141589,-1.1332,-0.0059,0.0873,-0.000026,0.006775,-0.000006,0.265000
1.489200,1.046908,0.003744,0.076562,-0.000070,-0.020478,-0.000014,0.000030,-0.007859,-3.141589,-1.1332,-0.0059,0.0873,-0.000026,0.006775,-0.000006,0.265000
1.500160,1.047579,0.003733,0.078153,-0.000063,-0.018064,-0.000013,0.000030,-0.007711,-3.141589,-1.1409,-0.0059,0.0879,-0.000025,0.006646,-0.000006,0.265000
1.510681,1.047744,0.003729,0.079470,-0.000063,-0.017898,-0.000012,0.000027,-0.007042,-3.141590,-1.1788,-0.0061,0.0911,-0.000024,0.006070,-0.000005,0.265000
1.521531,1.047882,0.003725,0.080517,-0.000063,-0.017893,-0.000013,0.000026,-0.006622,-3.141590,-1.2034,-0.0061,0.0931,-0.000022,0.005709,-0.000005,0.265000
1.532288,1.047882,0.003725,0.080517,-0.000063,-0.017893,-0.000013,0.000026,-0.006622,-3.141590,-1.2034,-0.0061,0.0931,-0.000022,0.005709,-0.000005,0.265000
1.543001,1.047882,0.003725,0.080517,-0.000063,-0.017893,-0.000013,0.000026,-0.006622,-3.141590,-1.2034,-0.0061,0.0931,-0.000022,0.005709,-0.000005,0.265000
1.553739,1.047882,0.003725,0.080517,-0.000063,-0.017893,-0.000013,0.000026,-0.006622,-3.141590,-1.2034,-0.0061,0.0931,-0.000022,0.005709,-0.000005,0.265000
1.564055,1.048123,0.003717,0.082097,-0.000054,-0.015228,-0.000011,0.000025,-0.006498,-3.141590,-1.2108,-0.0062,0.0937,-0.000022,0.005600,-0.000004,0.265000
