t_s,u_b,v_b,w_b,p,q_raw,r,phi,theta,psi,x_ned,y_ned,z_ned,cmd_p,cmd_q,cmd_r,cmd_thrust
0.331085,0.492341,0.004714,-0.065496,0.000537,-0.444509,-0.002259,0.000085,-0.162176,-3.141075,-0.0661,-0.0010,0.0166,-0.000074,0.139825,-0.000886,0.265000
0.342106,0.546864,0.004634,-0.066756,0.000317,-0.384045,-0.002102,0.000091,-0.159062,-3.141091,-0.0697,-0.0010,0.0168,-0.000079,0.137087,-0.000858,0.265000
0.352680,0.546864,0.004634,-0.066756,0.000317,-0.384045,-0.002102,0.000091,-0.159062,-3.141091,-0.0697,-0.0010,0.0168,-0.000079,0.137087,-0.000858,0.265000
0.363208,0.569636,0.004640,-0.059781,0.000266,-0.373281,-0.001939,0.000116,-0.144648,-3.141169,-0.0892,-0.0012,0.0175,-0.000100,0.124690,-0.000725,0.265000
0.373639,0.590723,0.004630,-0.055542,0.000241,-0.371215,-0.001815,0.000128,-0.135917,-3.141212,-0.1029,-0.0013,0.0180,-0.000110,0.117183,-0.000650,0.265000
0.384844,0.590723,0.004630,-0.055542,0.000241,-0.371215,-0.001815,0.000128,-0.135917,-3.141212,-0.1029,-0.0013,0.0180,-0.000110,0.117183,-0.000650,0.265000
0.396156,0.590723,0.004630,-0.055542,0.000241,-0.371215,-0.001815,0.000128,-0.135917,-3.141212,-0.1029,-0.0013,0.0180,-0.000110,0.117183,-0.000650,0.265000
0.406871,0.590723,0.004630,-0.055542,0.000241,-0.371215,-0.001815,0.000128,-0.135917,-3.141212,-0.1029,-0.0013,0.0180,-0.000110,0.117183,-0.000650,0.265000
0.417626,0.636537,0.004556,-0.055647,0.000107,-0.319185,-0.001416,0.000131,-0.133352,-3.141224,-0.1071,-0.0013,0.0182,-0.000113,0.114927,-0.000630,0.265000
0.428668,0.655462,0.004557,-0.048505,0.000076,-0.313265,-0.001308,0.000143,-0.121369,-3.141278,-0.1300,-0.0015,0.0193,-0.000123,0.104622,-0.000539,0.265000
0.439277,0.672965,0.004545,-0.044063,0.000057,-0.311890,-0.001267,0.000148,-0.114036,-3.141307,-0.1457,-0.0017,0.0200,-0.000128,0.098319,-0.000488,0.265000
0.450245,0.672965,0.004545,-0.044063,0.000057,-0.311890,-0.001267,0.000148,-0.114036,-3.141307,-0.1457,-0.0017,0.0200,-0.000128,0.098319,-0.000488,0.265000
0.460927,0.672965,0.004545,-0.044063,0.000057,-0.311890,-0.001267,0.000148,-0.114036,-3.141307,-0.1457,-0.0017,0.0200,-0.000128,0.098319,-0.000488,0.265000
0.471295,0.672965,0.004545,-0.044063,0.000057,-0.311890,-0.001267,0.000148,-0.114036,-3.141307,-0.1457,-0.0017,0.0200,-0.000128,0.098319,-0.000488,0.265000
0.481689,0.710736,0.004478,-0.043406,-0.000027,-0.267569,-0.001090,0.000149,-0.111918,-3.141316,-0.1504,-0.0017,0.0202,-0.000128,0.096454,-0.000474,0.265000
0.492203,0.710736,0.004478,-0.043406,-0.000027,-0.267569,-0.001090,0.000149,-0.111918,-3.141316,-0.1504,-0.0017,0.0202,-0.000128,0.096454,-0.000474,0.265000
0.503027,0.734380,0.004472,-0.033428,-0.000058,-0.261222,-0.000997,0.000154,-0.097606,-3.141371,-0.1879,-0.0019,0.0222,-0.000132,0.084147,-0.000378,0.265000
0.513847,0.740887,0.004464,-0.032149,-0.000064,-0.261029,-0.000984,0.000154,-0.095793,-3.141378,-0.1931,-0.0019,0.0224,-0.000132,0.082589,-0.000367,0.265000
0.524476,0.740887,0.004464,-0.032149,-0.000064,-0.261029,-0.000984,0.000154,-0.095793,-3.141378,-0.1931,-0.0019,0.0224,-0.000132,0.082589,-0.000367,0.265000
0.535241,0.740887,0.004464,-0.032149,-0.000064,-0.261029,-0.000984,0.000154,-0.095793,-3.141378,-0.1931,-0.0019,0.0224,-0.000132,0.082589,-0.000367,0.265000
0.545867,0.772302,0.004402,-0.031006,-0.000108,-0.226461,-0.000844,0.000154,-0.093973,-3.141385,-0.1983,-0.0020,0.0227,-0.000132,0.080990,-0.000356,0.265000
0.556251,0.772302,0.004402,-0.031006,-0.000108,-0.226461,-0.000844,0.000154,-0.093973,-3.141385,-0.1983,-0.0020,0.0227,-0.000132,0.080990,-0.000356,0.265000
0.566990,0.791715,0.004394,-0.021582,-0.000131,-0.218158,-0.000750,0.000153,-0.081876,-3.141427,-0.2389,-0.0022,0.0249,-0.000131,0.070585,-0.000283,0.265000
0.577665,0.791715,0.004394,-0.021582,-0.000131,-0.218158,-0.000750,0.000153,-0.081876,-3.141427,-0.2389,-0.0022,0.0249,-0.000131,0.070585,-0.000283,0.265000
0.588041,0.797096,0.004386,-0.020357,-0.000136,-0.217907,-0.000734,0.000152,-0.080362,-3.141432,-0.2445,-0.0022,0.0252,-0.000131,0.069284,-0.000274,0.265000
0.598640,0.797096,0.004386,-0.020357,-0.000136,-0.217907,-0.000734,0.000152,-0.080362,-3.141432,-0.2445,-0.0022,0.0252,-0.000131,0.069284,-0.000274,0.265000
0.609278,0.823205,0.004329,-0.018942,-0.000158,-0.189909,-0.000623,0.000151,-0.078805,-3.141437,-0.2502,-0.0022,0.0255,-0.000130,0.067917,-0.000266,0.265000
0.619864,0.823205,0.004329,-0.018942,-0.000158,-0.189909,-0.000623,0.000151,-0.078805,-3.141437,-0.2502,-0.0022,0.0255,-0.000130,0.067917,-0.000266,0.265000
0.630519,0.823205,0.004329,-0.018942,-0.000158,-0.189909,-0.000623,0.000151,-0.078805,-3.141437,-0.2502,-0.0022,0.0255,-0.000130,0.067917,-0.000266,0.265000
0.641433,0.839379,0.004318,-0.010276,-0.000171,-0.182911,-0.000557,0.000145,-0.068599,-3.141469,-0.2938,-0.0025,0.0280,-0.000125,0.059140,-0.000212,0.265000
0.652223,0.843812,0.004310,-0.009134,-0.000175,-0.182629,-0.000548,0.000144,-0.067331,-3.141472,-0.2997,-0.0025,0.0283,-0.000124,0.058049,-0.000205,0.265000
0.662922,0.843812,0.004310,-0.009134,-0.000175,-0.182629,-0.000548,0.000144,-0.067331,-3.141472,-0.2997,-0.0025,0.0283,-0.000124,0.058049,-0.000205,0.265000
0.673593,0.843812,0.004310,-0.009134,-0.000175,-0.182629,-0.000548,0.000144,-0.067331,-3.141472,-0.2997,-0.0025,0.0283,-0.000124,0.058049,-0.000205,0.265000
0.684165,0.865297,0.004258,-0.007644,-0.000184,-0.158886,-0.000470,0.000143,-0.066062,-3.141476,-0.3056,-0.0025,0.0286,-0.000123,0.056935,-0.000199,0.265000
0.694778,0.873870,0.004251,-0.002261,-0.000190,-0.154826,-0.000435,0.000138,-0.060098,-3.141493,-0.3367,-0.0027,0.0304,-0.000118,0.051805,-0.000170,0.265000
0.705911,0.881891,0.004238,0.001113,-0.000197,-0.154433,-0.000417,0.000133,-0.056511,-3.141503,-0.3570,-0.0028,0.0316,-0.000114,0.048722,-0.000154,0.265000
0.716675,0.881891,0.004238,0.001113,-0.000197,-0.154433,-0.000417,0.000133,-0.056511,-3.141503,-0.3570,-0.0028,0.0316,-0.000114,0.048722,-0.000154,0.265000
0.727322,0.881891,0.004238,0.001113,-0.000197,-0.154433,-0.000417,0.000133,-0.056511,-3.141503,-0.3570,-0.0028,0.0316,-0.000114,0.048722,-0.000154,0.265000
0.737785,0.881891,0.004238,0.001113,-0.000197,-0.154433,-0.000417,0.000133,-0.056511,-3.141503,-0.3570,-0.0028,0.0316,-0.000114,0.048722,-0.000154,0.265000
0.748241,0.899704,0.004191,0.002692,-0.000191,-0.131870,-0.000342,0.000132,-0.055419,-3.141505,-0.3634,-0.0028,0.0319,-0.000114,0.047761,-0.000150,0.265000
0.758757,0.899704,0.004191,0.002692,-0.000191,-0.131870,-0.000342,0.000132,-0.055419,-3.141505,-0.3634,-0.0028,0.0319,-0.000114,0.047761,-0.000150,0.265000
0.769475,0.906796,0.004183,0.007424,-0.000195,-0.129011,-0.000317,0.000126,-0.050503,-3.141518,-0.3957,-0.0030,0.0338,-0.000108,0.043533,-0.000128,0.265000
0.779850,0.913453,0.004170,0.010501,-0.000200,-0.128403,-0.000305,0.000122,-0.047470,-3.141525,-0.4171,-0.0031,0.0351,-0.000104,0.040926,-0.000116,0.265000
0.790668,0.913453,0.004170,0.010501,-0.000200,-0.128403,-0.000305,0.000122,-0.047470,-3.141525,-0.4171,-0.0031,0.0351,-0.000104,0.040926,-0.000116,0.265000
0.801322,0.913453,0.004170,0.010501,-0.000200,-0.128403,-0.000305,0.000122,-0.047470,-3.141525,-0.4171,-0.0031,0.0351,-0.000104,0.040926,-0.000116,0.265000
0.811731,0.913453,0.004170,0.010501,-0.000200,-0.128403,-0.000305,0.000122,-0.047470,-3.141525,-0.4171,-0.0031,0.0351,-0.000104,0.040926,-0.000116,0.265000
0.822393,0.927982,0.004128,0.012142,-0.000192,-0.111861,-0.000267,0.000121,-0.046558,-3.141527,-0.4236,-0.0031,0.0355,-0.000104,0.040126,-0.000113,0.265000
0.833325,0.936728,0.004113,0.018310,-0.000194,-0.108675,-0.000241,0.000111,-0.040565,-3.141540,-0.4724,-0.0033,0.0384,-0.000095,0.034972,-0.000090,0.265000
0.844102,0.936728,0.004113,0.018310,-0.000194,-0.108675,-0.000241,0.000111,-0.040565,-3.141540,-0.4724,-0.0033,0.0384,-0.000095,0.034972,-0.000090,0.265000
0.854952,0.939167,0.004107,0.019195,-0.000196,-0.108496,-0.000237,0.000109,-0.039812,-3.141541,-0.4789,-0.0033,0.0388,-0.000094,0.034324,-0.000088,0.265000
0.865972,0.939167,0.004107,0.019195,-0.000196,-0.108496,-0.000237,0.000109,-0.039812,-3.141541,-0.4789,-0.0033,0.0388,-0.000094,0.034324,-0.000088,0.265000
0.876832,0.950996,0.004069,0.020866,-0.000184,-0.093662,-0.000201,0.000108,-0.039047,-3.141543,-0.4856,-0.0034,0.0392,-0.000093,0.033652,-0.000085,0.265000
0.887599,0.955656,0.004061,0.024633,-0.000182,-0.090508,-0.000184,0.000101,-0.035545,-3.141550,-0.5196,-0.0035,0.0413,-0.000087,0.030639,-0.000072,0.265000
0.898140,0.955656,0.004061,0.024633,-0.000182,-0.090508,-0.000184,0.000101,-0.035545,-3.141550,-0.5196,-0.0035,0.0413,-0.000087,0.030639,-0.000072,0.265000
0.908664,0.958070,0.004055,0.026305,-0.000184,-0.089936,-0.000178,0.000099,-0.034045,-3.141553,-0.5355,-0.0036,0.0422,-0.000085,0.029350,-0.000068,0.265000
0.919353,0.960049,0.004049,0.027094,-0.000182,-0.088112,-0.000172,0.000098,-0.033433,-3.141554,-0.5422,-0.0036,0.0427,-0.000084,0.028822,-0.000066,0.265000
0.929735,0.960049,0.004049,0.027094,-0.000182,-0.088112,-0.000172,0.000098,-0.033433,-3.141554,-0.5422,-0.0036,0.0427,-0.000084,0.028822,-0.000066,0.265000
0.940226,0.960049,0.004049,0.027094,-0.000182,-0.088112,-0.000172,0.000098,-0.033433,-3.141554,-0.5422,-0.0036,0.0427,-0.000084,0.028822,-0.000066,0.265000
0.950936,0.969731,0.004016,0.028758,-0.000170,-0.077621,-0.000140,0.000096,-0.032813,-3.141556,-0.5491,-0.0036,0.0431,-0.000082,0.028278,-0.000063,0.265000
0.962059,0.974174,0.004004,0.032102,-0.000171,-0.076391,-0.000132,0.000090,-0.029946,-3.141560,-0.5839,-0.0038,0.0453,-0.000077,0.025813,-0.000055,0.265000
0.973067,0.977054,0.003996,0.034254,-0.000172,-0.076059,-0.000130,0.000086,-0.028140,-3.141564,-0.6070,-0.0039,0.0467,-0.000074,0.024261,-0.000050,0.265000
0.983669,0.977054,0.003996,0.034254,-0.000172,-0.076059,-0.000130,0.000086,-0.028140,-3.141564,-0.6070,-0.0039,0.0467,-0.000074,0.024261,-0.000050,0.265000
0.994274,0.977054,0.003996,0.034254,-0.000172,-0.076059,-0.000130,0.000086,-0.028140,-3.141564,-0.6070,-0.0039,0.0467,-0.000074,0.024261,-0.000050,0.265000
1.004795,0.977054,0.003996,0.034254,-0.000172,-0.076059,-0.000130,0.000086,-0.028140,-3.141564,-0.6070,-0.0039,0.0467,-0.000074,0.024261,-0.000050,0.265000
1.015336,0.984879,0.003967,0.035917,-0.000156,-0.065341,-0.000112,0.000085,-0.027617,-3.141564,-0.6139,-0.0039,0.0471,-0.000073,0.023800,-0.000049,0.265000
1.025880,0.987866,0.003959,0.038839,-0.000155,-0.063945,-0.000105,0.000080,-0.025162,-3.141568,-0.6496,-0.0040,0.0494,-0.000068,0.021689,-0.000042,0.265000
1.036452,0.987866,0.003959,0.038839,-0.000155,-0.063945,-0.000105,0.000080,-0.025162,-3.141568,-0.6496,-0.0040,0.0494,-0.000068,0.021689,-0.000042,0.265000
1.047207,0.990669,0.003949,0.040802,-0.000157,-0.063631,-0.000101,0.000076,-0.023682,-3.141571,-0.6725,-0.0041,0.0509,-0.000065,0.020417,-0.000038,0.265000
1.057859,0.990669,0.003949,0.040802,-0.000157,-0.063631,-0.000101,0.000076,-0.023682,-3.141571,-0.6725,-0.0041,0.0509,-0.000065,0.020417,-0.000038,0.265000
1.068577,0.990669,0.003949,0.040802,-0.000157,-0.063631,-0.000101,0.000076,-0.023682,-3.141571,-0.6725,-0.0041,0.0509,-0.000065,0.020417,-0.000038,0.265000
1.079145,0.990669,0.003949,0.040802,-0.000157,-0.063631,-0.000101,0.000076,-0.023682,-3.141571,-0.6725,-0.0041,0.0509,-0.000065,0.020417,-0.000038,0.265000
1.089508,0.996924,0.003924,0.042458,-0.000142,-0.054976,-0.000084,0.000075,-0.023237,-3.141571,-0.6796,-0.0042,0.0514,-0.000064,0.020026,-0.000036,0.265000
1.100464,1.000494,0.003911,0.046199,-0.000143,-0.054147,-0.000077,0.000067,-0.020299,-3.141576,-0.7319,-0.0044,0.0548,-0.000058,0.017500,-0.000029,0.265000
1.111515,1.001507,0.003907,0.046816,-0.000143,-0.054064,-0.000076,0.000066,-0.019924,-3.141576,-0.7389,-0.0044,0.0553,-0.000057,0.017177,-0.000028,0.265000
1.122031,1.001507,0.003907,0.046816,-0.000143,-0.054064,-0.000076,0.000066,-0.019924,-3.141576,-0.7389,-0.0044,0.0553,-0.000057,0.017177,-0.000028,0.265000
1.132349,1.001507,0.003907,0.046816,-0.000143,-0.054064,-0.000076,0.000066,-0.019924,-3.141576,-0.7389,-0.0044,0.0553,-0.000057,0.017177,-0.000028,0.265000
1.142736,1.001507,0.003907,0.046816,-0.000143,-0.054064,-0.000076,0.000066,-0.019924,-3.141576,-0.7389,-0.0044,0.0553,-0.000057,0.017177,-0.000028,0.265000
1.153616,1.006432,0.003885,0.048472,-0.000128,-0.046612,-0.000066,0.000065,-0.019532,-3.141577,-0.7461,-0.0044,0.0558,-0.000056,0.016833,-0.000027,0.265000
1.164247,1.009210,0.003874,0.051823,-0.000127,-0.045276,-0.000059,0.000058,-0.017041,-3.141580,-0.7989,-0.0046,0.0594,-0.000050,0.014691,-0.000022,0.265000
1.174942,1.009210,0.003874,0.051823,-0.000127,-0.045276,-0.000059,0.000058,-0.017041,-3.141580,-0.7989,-0.0046,0.0594,-0.000050,0.014691,-0.000022,0.265000
1.185691,1.009996,0.003870,0.052388,-0.000127,-0.045205,-0.000057,0.000058,-0.016727,-3.141580,-0.8059,-0.0047,0.0598,-0.000050,0.014421,-0.000021,0.265000
1.196185,1.009996,0.003870,0.052388,-0.000127,-0.045205,-0.000057,0.000058,-0.016727,-3.141580,-0.8059,-0.0047,0.0598,-0.000050,0.014421,-0.000021,0.265000
1.206855,1.009996,0.003870,0.052388,-0.000127,-0.045205,-0.000057,0.000058,-0.016727,-3.141580,-0.8059,-0.0047,0.0598,-0.000050,0.014421,-0.000021,0.265000
1.217542,1.013824,0.003851,0.054019,-0.000113,-0.038564,-0.000046,0.000057,-0.016409,-3.141581,-0.8132,-0.0047,0.0603,-0.000049,0.014141,-0.000020,0.265000
1.227870,1.015231,0.003844,0.056043,-0.000112,-0.037887,-0.000043,0.000052,-0.014971,-3.141582,-0.8498,-0.0048,0.0629,-0.000045,0.012904,-0.000018,0.265000
1.238377,1.016550,0.003837,0.057500,-0.000112,-0.037742,-0.000042,0.000050,-0.014085,-3.141583,-0.8736,-0.0049,0.0646,-0.000043,0.012143,-0.000016,0.265000
1.249106,1.016550,0.003837,0.057500,-0.000112,-0.037742,-0.000042,0.000050,-0.014085,-3.141583,-0.8736,-0.0049,0.0646,-0.000043,0.012143,-0.000016,0.265000
1.259645,1.016550,0.003837,0.057500,-0.000112,-0.037742,-0.000042,0.000050,-0.014085,-3.141583,-0.8736,-0.0049,0.0646,-0.000043,0.012143,-0.000016,0.265000
1.270146,1.016550,0.003837,0.057500,-0.000112,-0.037742,-0.000042,0.000050,-0.014085,-3.141583,-0.8736,-0.0049,0.0646,-0.000043,0.012143,-0.000016,0.265000
1.280974,1.019440,0.003820,0.059106,-0.000099,-0.032612,-0.000036,0.000049,-0.013821,-3.141584,-0.8808,-0.0050,0.0651,-0.000042,0.011911,-0.000015,0.265000
1.291782,1.020482,0.003814,0.060924,-0.000098,-0.031881,-0.000034,0.000046,-0.012605,-3.141585,-0.9175,-0.0051,0.0677,-0.000039,0.010865,-0.000014,0.265000
1.302302,1.020482,0.003814,0.060924,-0.000098,-0.031881,-0.000034,0.000046,-0.012605,-3.141585,-0.9175,-0.0051,0.0677,-0.000039,0.010865,-0.000014,0.265000
1.313104,1.021455,0.003808,0.062255,-0.000099,-0.031703,-0.000032,0.000043,-0.011860,-3.141586,-0.9414,-0.0052,0.0694,-0.000037,0.010225,-0.000012,0.265000
1.323820,1.021455,0.003808,0.062255,-0.000099,-0.031703,-0.000032,0.000043,-0.011860,-3.141586,-0.9414,-0.0052,0.0694,-0.000037,0.010225,-0.000012,0.265000
1.334158,1.021455,0.003808,0.062255,-0.000099,-0.031703,-0.000032,0.000043,-0.011860,-3.141586,-0.9414,-0.0052,0.0694,-0.000037,0.010225,-0.000012,0.265000
1.345106,1.023569,0.003793,0.063845,-0.000088,-0.027436,-0.000027,0.000042,-0.011637,-3.141586,-0.9487,-0.0052,0.0700,-0.000036,0.010029,-0.000012,0.265000
1.355529,1.023569,0.003793,0.063845,-0.000088,-0.027436,-0.000027,0.000042,-0.011637,-3.141586,-0.9487,-0.0052,0.0700,-0.000036,0.010029,-0.000012,0.265000
1.366152,1.024308,0.003788,0.065479,-0.000086,-0.026820,-0.000025,0.000039,-0.010618,-3.141587,-0.9855,-0.0054,0.0727,-0.000034,0.009152,-0.000010,0.265000
1.376492,1.024995,0.003783,0.066708,-0.000086,-0.026668,-0.000024,0.000037,-0.009988,-3.141587,-1.0096,-0.0054,0.0745,-0.000032,0.008611,-0.000009,0.265000
1.387182,1.024995,0.003783,0.066708,-0.000086,-0.026668,-0.000024,0.000037,-0.009988,-3.141587,-1.0096,-0.0054,0.0745,-0.000032,0.008611,-0.000009,0.265000
1.398203,1.024995,0.003783,0.066708,-0.000086,-0.026668,-0.000024,0.000037,-0.009988,-3.141587,-1.0096,-0.0054,0.0745,-0.000032,0.008611,-0.000009,0.265000
1.408958,1.024995,0.003783,0.066708,-0.000086,-0.026668,-0.000024,0.000037,-0.009988,-3.141587,-1.0096,-0.0054,0.0745,-0.000032,0.008611,-0.000009,0.265000
1.419640,1.026472,0.003770,0.068304,-0.000076,-0.023276,-0.000021,0.000037,-0.009797,-3.141588,-1.0170,-0.0055,0.0750,-0.000031,0.008443,-0.000009,0.265000
1.430905,1.027181,0.003763,0.070492,-0.000076,-0.022643,-0.000019,0.000033,-0.008552,-3.141589,-1.0708,-0.0057,0.0792,-0.000028,0.007372,-0.000007,0.265000
1.441672,1.027181,0.003763,0.070492,-0.000076,-0.022643,-0.000019,0.000033,-0.008552,-3.141589,-1.0708,-0.0057,0.0792,-0.000028,0.007372,-0.000007,0.265000
1.452316,1.027381,0.003761,0.070924,-0.000075,-0.022602,-0.000019,0.000032,-0.008395,-3.141589,-1.0780,-0.0057,0.0797,-0.000028,0.007237,-0.000007,0.265000
1.462913,1.027381,0.003761,0.070924,-0.000075,-0.022602,-0.000019,0.000032,-0.008395,-3.141589,-1.0780,-0.0057,0.0797,-0.000028,0.007237,-0.000007,0.265000
1.473425,1.028302,0.003750,0.072498,-0.000066,-0.019284,-0.000015,0.000032,-0.008237,-3.141589,-1.0854,-0.0057,0.0803,-0.000027,0.007098,-0.000007,0.265000
1.484169,1.028302,0.003750,0.072498,-0.000066,-0.019284,-0.000015,0.000032,-0.008237,-3.141589,-1.0854,-0.0057,0.0803,-0.000027,0.007098,-0.000007,0.265000
1.494946,1.028624,0.003745,0.073959,-0.000066,-0.018923,-0.000014,0.000029,-0.007519,-3.141589,-1.1225,-0.0059,0.0832,-0.000025,0.006481,-0.000006,0.265000
1.505486,1.028809,0.003742,0.074913,-0.000066,-0.018880,-0.000014,0.000027,-0.007072,-3.141590,-1.1468,-0.0060,0.0851,-0.000024,0.006097,-0.000005,0.265000
1.516468,1.028809,0.003742,0.074913,-0.000066,-0.018880,-0.000014,0.000027,-0.007072,-3.141590,-1.1468,-0.0060,0.0851,-0.000024,0.006097,-0.000005,0.265000
1.527103,1.028809,0.003742,0.074913,-0.000066,-0.018880,-0.000014,0.000027,-0.007072,-3.141590,-1.1468,-0.0060,0.0851,-0.000024,0.006097,-0.000005,0.265000
1.538024,1.028809,0.003742,0.074913,-0.000066,-0.018880,-0.000014,0.000027,-0.007072,-3.141590,-1.1468,-0.0060,0.0851,-0.000024,0.006097,-0.000005,0.265000
1.548539,1.029275,0.003732,0.076478,-0.000057,-0.016315,-0.000012,0.000027,-0.006941,-3.141590,-1.1540,-0.0060,0.0857,-0.000023,0.005982,-0.000005,0.265000
1.559173,1.029275,0.003732,0.076478,-0.000057,-0.016315,-0.000012,0.000027,-0.006941,-3.141590,-1.1540,-0.0060,0.0857,-0.000023,0.005982,-0.000005,0.265000
1.569817,1.029366,0.003729,0.077721,-0.000056,-0.015953,-0.000011,0.000025,-0.006330,-3.141590,-1.1913,-0.0062,0.0887,-0.000021,0.005456,-0.000004,0.265000
